fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,localization_sec,beamforming_sec,whisper_sec,total_sec,localization_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
379,mic_fileid_379_doa53_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.999125,248,255,3,"255,195,95",0,7.0,hark_fileid_379_spk1_hark_music_doa255_gt248.wav,text_fileid_379_doa248_spk1.txt,0.05714285714285714,2,35,4.887681579253308,3.6473217946279806,-1.2403597846253276,3.7264111345299793,1.195975742882963,-2.5304353916470164,,,,HER ENMITY DID NOT STOP AT THIS ABOMINABLE ACTION BUT SHE LIKEWISE CHANGED THE SLAVE INTO A COW AND GAVE HER ALSO TO MY FARMER AT MY RETURN I ENQUIRED FOR THE MOTHER AND CHILD,"Her enmity did not stop at this abominable action, but she likewise changed her slave into a cow and gave her also to my farmer. At my return, I inquired for the mother and child.",0.024908294002671028,0.41933852399961324,0.46487029399941093,0.9091171120016952,0.0014652691831297804,0.024668241688887708,0.02734671896344141,0.0534802298354589,1
380,mic_fileid_380_doa120_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.50125,216,195,3,"255,195,105",1,21.0,hark_fileid_380_spk1_hark_music_doa195_gt216.wav,text_fileid_380_doa216_spk1.txt,0.10526315789473684,4,38,4.838156966476196,-0.46626501390681424,-5.30442198038301,3.3225327261477764,-12.96166815433265,-16.284200880480427,,,,EVEN THE FROGS WHO ARE AFRAID OF CRANES CREPT QUIETLY NEAR TO LOOK ON IT WAS NOT LONG BEFORE ANOTHER YOUNG CRANE BEGAN TO SKIP AND HOP AND CIRCLE AROUND DROOPING HIS WINGS AND WHOOPING AS HE WENT,"Risen the frogs who were afraid of cranes, crept quietly near to the gond. It was not long before another young crane began to skip and hop and circle around, drooping his wings and whooping as he went.",0.03618463200109545,0.4100914339978772,0.5386921249992156,0.9849681909981882,0.00219284187568187,0.024852143564752804,0.032645534429162376,0.059690519869597045,1
381,mic_fileid_381_doa212_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.232125,246,260,3,"205,260,80",1,14.0,hark_fileid_381_spk1_hark_music_doa260_gt246.wav,text_fileid_381_doa246_spk1.txt,0.15555555555555556,7,45,7.779965942561296,-0.262483383760292,-8.042449326321588,7.0083562304455205,-10.42843895717283,-17.43679518761835,,,,AND ON THE SUCCEEDING DAY FAVOURED TO AN UNCOMMON DEGREE BY A FINE EASTERLY BREEZE WE CLOSED IN WITH THE BARNEVELTS AND RUNNING PAST CAPE DECEIT WITH ITS STONY PEAKS ABOUT THREE O'CLOCK DOUBLED THE WEATHER BEATEN CAPE HORN THE EVENING WAS CALM AND BRIGHT,"And on the succeeding day, favored to an uncommon degree by a fine Easter debris, we closed in with the barnabounds and run past Cape Deceit with its stony peaks about three o'clock, double the weather being Cape Horn. The evening was calm and bright.",0.023689231999014737,0.4361578309981269,0.6839238689972262,1.1437709319943679,0.0013747133333245167,0.025310739737445433,0.0396888874121576,0.06637434048292755,1
382,mic_fileid_382_doa34_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.508625,193,75,3,"20,260,75",2,118.0,hark_fileid_382_spk1_hark_music_doa75_gt193.wav,text_fileid_382_doa193_spk1.txt,2.259259259259259,61,27,-7.460600555935901,-2.9729232039696702,4.487677351966231,-11.702008013904448,-10.16872590727642,1.5332821066280289,,,,THE SUMMER'S FLOWER IS TO THE SUMMER SWEET THOUGH TO ITSELF IT ONLY LIVE AND DIE BUT IF THAT FLOWER WITH BASE INFECTION MEET THE BASEST WEED,"I can't solve the problem, but we had all made up our minds that Sylvia would sell Mickey. He was so handsome we didn't see how she could help it. I tell you, I made a damn deal with Mickey. And that was how he met me. Well, as I said before, I toddled to the window to have a look at the fair Sylvia.",0.023891978999017738,0.42539387899887515,0.7977568269998301,1.247042684997723,0.001364583398126223,0.024296247078161488,0.04556364803060378,0.0712244785068915,1
383,mic_fileid_383_doa0_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.2795,166,175,3,"175,100,260",0,9.0,hark_fileid_383_spk1_hark_music_doa175_gt166.wav,text_fileid_383_doa166_spk1.txt,0.42857142857142855,18,42,2.9231998934745396,-0.6873997316143982,-3.6105996250889376,2.489145445938212,-9.2599200867693,-11.749065532707512,,,,HE WOULD NOT ADVERTISE IN PAPERS WHICH HE THOUGHT MIGHT BY THEIR PUBLICATION OF OPINION ULTIMATELY HURT CAPITALISM AS A WHOLE STILL LESS IN THOSE WHOSE OPINIONS MIGHT AFFECT HIS OWN PRIVATE FORTUNE ADVERSELY STUPID LIKE ALL PEOPLE GIVEN UP TO GAIN,He went that ever kind of papers which he thought might by their publication of opinion ultimately hurt him with a best of quality. Still less in those whose opinions might affect an unappreciated person. Stupid like all people give up debating.,0.021531171001697658,0.4037294150002708,0.5816622460006329,1.0069228320026014,0.0013225941215453583,0.024799865782135253,0.0357297365398589,0.06185219644353951,1
384,mic_fileid_384_doa36_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.063875,36,25,3,"25,85,275",0,11.0,hark_fileid_384_spk1_hark_music_doa25_gt36.wav,text_fileid_384_doa36_spk1.txt,0.10526315789473684,4,38,5.767879029597953,0.27125928603122396,-5.496619743566729,4.897977460152013,-8.395244242504024,-13.293221702656037,,,,AND BEHOLD PRESENTLY CAME THE KHORASANI SO I CARRIED HIM INTO THE HOUSE AND BROUGHT OUT TO HIM ONE MYRIAD OF DIRHAMS SAYING HERE IS THY MONEY QUOTH HE IT IS NOT MY VERY MONEY HOW COMETH THIS,"And behold, presently came the Gora-sangri. So I carried him into the house and brought out to him one myriad of dearness, saying, Here is thy money. Quote he, It is not my very money. How comeeth this?",0.025681127001007553,0.40039619999879505,0.7116384520013526,1.1377157790011552,0.0015986881746158728,0.024925256203674088,0.044300547159471335,0.0708244915377613,1
385,mic_fileid_385_doa92_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.99975,92,85,3,"85,175,275",0,7.0,hark_fileid_385_spk1_hark_music_doa85_gt92.wav,text_fileid_385_doa92_spk1.txt,1.1136363636363635,49,44,4.76733718408776,2.296430925190411,-2.4709062588973487,3.7493265517350043,-1.3726915732250597,-5.122018124960064,,,,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,There is a spot on the island of Wanda on the Great South of the island. It was terribly modified out of the pudding's offset. They were close to it. Not a fun clue for them. I had to fight it. And they were half the pudding on its bitter and soft left over. We're ready for them at the arsenal.,0.024098593999951845,0.4609103690017946,0.9872987220005598,1.4723076850023062,0.0014175851997795172,0.02711277336441975,0.05807724948899601,0.08660760805319527,1
386,mic_fileid_386_doa35_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.709,142,170,3,"90,10,170",2,28.0,hark_fileid_386_spk1_hark_music_doa170_gt142.wav,text_fileid_386_doa142_spk1.txt,0.09090909090909091,4,44,5.069877809403637,4.0019959747764124,-1.067881834627225,4.665789680784536,1.9633935781183756,-2.7023961026661603,,,,INSTEAD OF MAKING A FUSS ABOUT THIS HE USED TO CALL FOR PENCIL AND PAPER AND PRACTISE DRAWING FEET UNTIL HE COULD MAKE VERY PERFECT ONES MAJOR WHISTLER SENT HIM TO THE ART ACADEMY IN SAINT PETERSBURG WHERE HE WAS PRAISED BY HIS TEACHERS,"Instead of making a fuss about this, he used to call for cancer and paper and practice strong feet until he could make very perfect ones. Major Whistler sent him to the art academy in St. Petersburg, where he was praised by his teachers.",0.024155967999831773,0.45159853999939514,0.722973619998811,1.198728127998038,0.001364050369858929,0.02550107515948925,0.0408252086509013,0.06769033418024947,1
387,mic_fileid_387_doa54_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.72775,88,90,3,"90,10,170",0,2.0,hark_fileid_387_spk1_hark_music_doa90_gt88.wav,text_fileid_387_doa88_spk1.txt,0.07017543859649122,4,57,6.77534159857256,-0.30111714724171845,-7.0764587458142785,6.431566577966307,-9.587183332264846,-16.018749910231154,,,,IT WAS NOT UNTIL SOME DAYS LATER THAT THE CASE CAME INTO MY HANDS AND IN THE INTERVAL THE LOCAL AUTHORITIES HAD NOT BEEN IDLE IT WAS NOTED THAT THE MAN WAS POORLY DRESSED THAT HIS HANDS PROVED HE WAS USED TO MANUAL LABOR BUT THERE WAS NO MARK EITHER ON HIS BODY OR ON HIS CLOTHING,"It was not until some days later that the case came into my hands and in the interval to local authorities had not been ironed. It was no good that the man was poorly dressed, that his hands proved he was used to manual labor, but there was no mark either on his body or on his clothing.",0.022528322999278316,0.46270251200257917,0.7023150739987614,1.1875459090006188,0.0013467634917594007,0.027660773983505204,0.04198502930751365,0.07099256678277825,1
388,mic_fileid_388_doa22_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.815875,22,15,3,"265,85,15",2,7.0,hark_fileid_388_spk1_hark_music_doa15_gt22.wav,text_fileid_388_doa22_spk1.txt,0.05714285714285714,2,35,5.603246902952559,0.9390886055370508,-4.664158297415509,5.158719875397583,-4.714325415725865,-9.873045291123448,,,,REALLY ATTESTED HIS FAILURE BUT THE DISCOVERY OF AMERICA WAS A GREATER SUCCESS THAN WAS ANY FINDING OF A BACK DOOR TO INDIA WHEN DAVID LIVINGSTONE HAD SUPPLEMENTED HIS THEOLOGICAL EDUCATION BY A MEDICAL COURSE,really attested his failure. But the discovery of America was a greater success than was any finding at the back door to India. When David Livingstone had supplemented his theological education by a medical course.,0.018937746001029154,0.4210449950005568,0.513586335000582,0.953569076002168,0.0010629703004219077,0.023633135897089357,0.028827455008557372,0.05352356120606864,1
389,mic_fileid_389_doa78_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,4.962375,78,20,3,"275,85,20",2,58.0,hark_fileid_389_spk1_hark_music_doa20_gt78.wav,text_fileid_389_doa78_spk1.txt,0.625,5,8,9.11027946889629,-1.1431174851262598,-10.253396954022548,8.559204493523438,-28.609432029477865,-37.168636523001304,,,,CONSEIL I CALLED A THIRD TIME CONSEIL APPEARED,"Like, say, I called you third time. Cause I appeared.",0.00786020799932885,0.16135299600136932,0.20739628100272967,0.37660948500342784,0.0015839609056810197,0.03251527665711868,0.041793754200907765,0.07589299176370747,1
390,mic_fileid_390_doa110_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.794625,110,105,3,"265,180,105",2,5.0,hark_fileid_390_spk1_hark_music_doa105_gt110.wav,text_fileid_390_doa110_spk1.txt,0.09523809523809523,4,42,3.5189213142012115,2.860694082458544,-0.6582272317426674,2.679602625561567,0.3327093618814481,-2.3468932636801187,,,,HAD AT LEAST THE ELEMENT OF HUMILITY THAT IT ALWAYS NEEDED TO BE SUPPORTED BY PROOF LORD WARBURTON NOT ONLY SPENT THE NIGHT AT GARDENCOURT BUT HE WAS PERSUADED TO REMAIN OVER THE SECOND DAY AND WHEN THE SECOND DAY WAS ENDED,"had at least the element of humility that it always needed to be supported by the group. Lord Warburton not only spent the night at Garden Court, but he was persuaded to remain over the second day, and when the second day was ended.",0.023826714997994713,0.3896339720013202,0.5764983900007792,0.9899590770000941,0.0015085331242745373,0.02466877004052456,0.036499656687055196,0.0626769598518543,1
391,mic_fileid_391_doa145_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.792625,208,190,3,"190,260,110",0,18.0,hark_fileid_391_spk1_hark_music_doa190_gt208.wav,text_fileid_391_doa208_spk1.txt,0.24242424242424243,8,33,4.442279149391052,-0.9022879124227736,-5.344567061813825,4.155870989624174,-12.782418318083689,-16.938289307707862,,,,WAS ULTIMATELY CONDUCTED INTO THE MASTER'S PRIVATE ROOM WHERE HE WAS RECEIVED LIKE A PETITIONER HAVE YOU BROUGHT THE BILL OF EXCHANGE WITH YOU ASKED FALK I THINK SO REPLIED THE CRESTFALLEN LEVIN,"was often conducted into the master's private room, where he was received like a petitioner. Have you brought the bill of exchange with you? Ask Fogg. I think so. Be private, Chris Fallon Lester.",0.025737363001098856,0.43552177399760694,0.8052614119987993,1.266520548997505,0.001629707727568967,0.027577541668823705,0.05098971272975831,0.08019696212615099,1
392,mic_fileid_392_doa16_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.223,209,195,3,"250,100,195",2,14.0,hark_fileid_392_spk1_hark_music_doa195_gt209.wav,text_fileid_392_doa209_spk1.txt,0.24390243902439024,10,41,7.06415065111449,-1.3884658476558718,-8.452616498770361,6.261032323738717,-18.410426131382604,-24.67145845512132,,,,THAT IS WHY I HAVE TO FLY AWAY SOUTH AS SOON AS THE GROUND FREEZES AT ALL IT'S WONDERFUL SIGHED PETER I DON'T SUPPOSE ANY ONE ELSE CAN FIND HIDDEN WORMS THAT WAY MY COUSIN JACK SNIPE CAN REPLIED LONGBILL PROMPTLY,"That is why I have to fly away south as soon as the ground freezes and all. It's a wonderful sight, Peter. I don't suppose anyone else would find it worse that way. My cousin Jack's night can, replied Longbill promptly.",0.024012125002627727,0.4216045180000947,0.5630385379990912,1.0086551810018136,0.0014801285213972587,0.025988073599216836,0.0347061910866727,0.06217439320728679,1
393,mic_fileid_393_doa13_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,11.4945,293,280,3,"80,280,5",1,13.0,hark_fileid_393_spk1_hark_music_doa280_gt293.wav,text_fileid_393_doa293_spk1.txt,0.2,3,15,5.700483084255996,1.788125049025081,-3.9123580352309153,5.058623634306283,-1.4893062413852571,-6.5479298756915405,,,,BUT HOW WILL YOU PASS THROUGH THE BARRIER WITHOUT EXCITING SUSPICION IT SEEMS TO ME,But how will he pass through the barrier without a scientific suspicion? It seems to me.,0.01808207000067341,0.29221912499997416,0.23426907199973357,0.5445702670003811,0.0015731062682738189,0.025422517290875996,0.020380971073098747,0.04737659463224857,1
394,mic_fileid_394_doa77_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.922625,332,290,3,"345,290,105",1,42.0,hark_fileid_394_spk1_hark_music_doa290_gt332.wav,text_fileid_394_doa332_spk1.txt,0.2727272727272727,12,44,3.8564470997840345,1.0703150172901132,-2.7861320824939213,3.144843619848261,-4.718333101824891,-7.8631767216731525,,,,MARGUERITE GOT ACCUSTOMED TO THIS NEW EXISTENCE WHOSE SALUTARY EFFECTS SHE ALREADY REALIZED SHE BEGAN TO SPEND SOME OF HER EVENINGS AT HOME OR IF THE WEATHER WAS FINE SHE WRAPPED HERSELF IN A SHAWL PUT ON A VEIL AND WE WENT ON FOOT,"Mark read what he had to say to this new existence. The sound of the effects she already realized. She planned to spend some of her evenings at home. Or if the weather was fine, she wrapped herself in a shawl, put on a veil, and we went on foot.",0.028516236998257227,0.4173186230000283,0.6175523390011222,1.0633871989994077,0.0016850953677846805,0.024660395358286808,0.036492703643856796,0.06283819436992828,1
395,mic_fileid_395_doa31_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,15.923125,308,5,3,"75,285,5",2,57.0,hark_fileid_395_spk1_hark_music_doa5_gt308.wav,text_fileid_395_doa308_spk1.txt,0.7941176470588235,27,34,3.992645172633464,-0.700634089562112,-4.693279262195576,2.838635671342631,-15.669813414765644,-18.508449086108275,,,,THE ONLY EXPENSE EXCEPT THAT OF BOOKS TO WHICH A HOUSE BOARDER WAS THEN SUBJECT WAS THE FEE TO A TUTOR AMOUNTING I THINK TO TEN GUINEAS MY TUTOR TOOK ME WITHOUT THE FEE,"Really expensive except that, books, too much of House Warner was done such a little as the Fee to a Tear, a mountain I think to ten feet. My tutor took me without the Fee. The most wonderful thing about his collection was that he...",0.023177281000243966,0.3799205699979211,0.5774467379997077,0.9805445889978728,0.0014555736389838029,0.02385967390182022,0.03626466149073801,0.061579909031542035,1
396,mic_fileid_396_doa107_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,14.402875,212,195,3,"255,195,100",1,17.0,hark_fileid_396_spk1_hark_music_doa195_gt212.wav,text_fileid_396_doa212_spk1.txt,0.35294117647058826,12,34,6.054500072675162,-1.9795045981137345,-8.034004670788896,5.379299489269642,-37.69758086916999,-43.07688035843963,,,,STUCK WITH A GALLANT AND FIERY AIR OVER HIS LEFT EYE SUCH WAS THE CHIVALRIC PORT OF PETER THE HEADSTRONG AND WHEN HE MADE A SUDDEN HALT PLANTED HIMSELF FIRMLY ON HIS SOLID SUPPORTER,"Stumped with a valiant fiery air over his left eye, this invitation was particularly quite a fond thing and when he made a sudden halt, planted himself firmly on his solid supporter.",0.01820301599946106,0.3586271799977112,0.4557175420013664,0.8325477379985387,0.0012638460029307384,0.024899693984549002,0.031640734367365295,0.05780427435484503,1
397,mic_fileid_397_doa73_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.983875,199,195,3,"255,195,95",1,4.0,hark_fileid_397_spk1_hark_music_doa195_gt199.wav,text_fileid_397_doa199_spk1.txt,0.3488372093023256,15,43,5.352374306327645,1.592738907076519,-3.759635399251126,3.920686188495561,-3.4861778825309986,-7.406864071026559,,,,JEFF LAID DOWN WHAT HE WAS READING AND STARTED TO TALK ABOUT CARNEGIE THIS CARNEGIE I BET YOU WOULD BE WORTH SAID JEFF CLOSING UP HIS EYES IN CALCULATION AS MUCH AS PERHAPS TWO MILLION DOLLARS IF YOU WAS TO SELL HIM UP,"was free and started to talk about Carnegie. This Carnegie, I bet you, would be worth, said as much as perhaps $2 million if you was to sell him up.",0.03371383900230285,0.4400432029979129,0.43325547899803496,0.9070125209982507,0.0018746704479597888,0.024468764545900863,0.024091330650265027,0.050434765644125676,1
398,mic_fileid_398_doa14_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,17.575875,14,10,3,"175,10,85",1,4.0,hark_fileid_398_spk1_hark_music_doa10_gt14.wav,text_fileid_398_doa14_spk1.txt,0.2,10,50,4.301739244835241,4.278890144971576,-0.02284909986366568,3.7704739614704903,2.2552795452875087,-1.5151944161829816,,,,AFTER ONE OF THE GREATEST HURRICANES IN THE HISTORY OF IRELAND SOME FISH WERE FOUND AS FAR AS FIFTEEN YARDS FROM THE EDGE OF A LAKE HAVE ANOTHER THIS IS A GOOD ONE FOR THE EXCLUSIONISTS FALL OF FISH IN PARIS SAID THAT A NEIGHBORING POND HAD BEEN BLOWN DRY,"After one of the great hurricanes in the history of Ireland, some fish were found as far as 15 yards from the edge of the rest of the country. Tavana? This is a good one for the exclusionists. Fall of fish and perils. Said that a neighboring pond had been blown dry.",0.025140582998574246,0.4405936280018068,0.6835373819994857,1.1492715929998667,0.0014304029243821003,0.02506809066415224,0.03889066018047384,0.06538915376900818,1
399,mic_fileid_399_doa240_3spk.wav,HARK-LocalizeMUSIC-GHDSS,hark_music,1,16.995875,281,270,3,"270,90,335",0,11.0,hark_fileid_399_spk1_hark_music_doa270_gt281.wav,text_fileid_399_doa281_spk1.txt,0.2,5,25,4.633250523603954,2.5886655547018793,-2.044584968902075,3.3891152836232856,-0.5345269949158727,-3.9236422785391585,,,,AND BLOOD CURDLING EDITORIALS INCREASED PUBLIC SENTIMENT AGAINST KESEBERG STAMPING HIM WITH THE MARK OF CAIN AND CLOSING THE DOOR OF EVERY HOME AGAINST HIM,"and blood-curling editorials increased public sentiment against Kesebrae, stamping him with a mark of pain, and closing the door of every home against him.",0.024032542001805268,0.4449969009983761,0.41694075999839697,0.8859702029985783,0.0014140220495741035,0.026182641434958544,0.02453187964717303,0.05212854313170568,1
