fileid,mic_file,duration_sec,predicted_doa_count,predicted_doas,selected_enhanced_index,selected_doa,selected_rms,selected_enhanced_file,gt_dominant_spk1_doa,selected_doa_error_deg,gt_text_file,wer,edit_distance,ref_words,reference,hypothesis,ipdnet2_sec,dsenet_sec,whisper_sec,total_sec,ipdnet2_rtf,dsenet_rtf,whisper_rtf,total_rtf,under_realtime
370,mic_fileid_370_doa148_3spk.wav,16.74225,3,"1,149,325",2,325,0.04192962051165273,enhanced_fileid_370_pred325_idx2_loudest.wav,297,28.0,text_fileid_370_doa297_spk1.txt,0.9545454545454546,42,44,BY THE TIME THE WAR VESSEL HAD ARRIVED AT DE LOS CAYOS L'OLONNOIS HAD MADE HIS PREPARATION TO ATTACK THE PLACE HE HAD PROCURED TWO LARGE CANOES AND IN THESE HE HAD INTENDED TO ROW UP TO THE TOWN AND LAND WITH HIS MEN,"Near Nightfall, we descended into the steep running of a handsome creep thirty feet off, and I was engaged in getting the horses up the opposite end. When I heard a shout from Carson, he had gone ahead and cut his throats.",0.13665061699975922,4.918104210000365,0.4360186949998024,5.490773521999927,0.00816202224908595,0.2937540778569407,0.02604301661961818,0.3279591167256448,1
371,mic_fileid_371_doa68_3spk.wav,16.5555,3,"66,188,314",1,188,0.040816868789736366,enhanced_fileid_371_pred188_idx1_loudest.wav,306,118.0,text_fileid_371_doa306_spk1.txt,0.9285714285714286,52,56,AND WHO BEGAN TO RUB A CROW BAR ON A STONE IN ORDER TO REDUCE IT TO THE PROPER SIZE BARTHOLEMY CAREFULLY KNOCKED ALL THE NAILS OUT OF THE BOARD AND THEN FINDING A LARGE FLAT STONE HE RUBBED DOWN ONE OF THEM UNTIL HE HAD FORMED IT INTO THE SHAPE OF A RUDE KNIFE BLADE,"That's a done. She was always up to her tricks. And I'll tell you what come to me. The minute I saw her picture, there was one of them papers we saw had a letter in it that said something about her boy, and it said he had a scar on his chin.",0.14073789700023553,4.846467127999858,0.5221170419999908,5.509322067000085,0.008500975325434782,0.2927406075322315,0.0315373768234116,0.3327789596810779,1
372,mic_fileid_372_doa161_3spk.wav,16.864125,3,"163,201,340",0,163,0.04384901755688868,enhanced_fileid_372_pred163_idx0_loudest.wav,161,2.0,text_fileid_372_doa161_spk1.txt,0.12121212121212122,4,33,AND PERHAPS LOST FOREVER TO THE COUNTRY AT LENGTH CONGRESS HAVING SANCTIONED THE ENLARGEMENT OF THEIR OWN LIBRARY THEIR LIBRARIAN MISTER SPOFFORD INDUCED THEM TO PURCHASE THE WHOLE MASS JUST AS IT STOOD,"and perhaps lost forever to the country. At length, Congress, having sanctioned the enlargement of their own library, their librarian, Mr. Spofford, had just had to purchase the whole mass, just as it stood.",0.14433910599973387,4.935681215999921,0.43290722899973844,5.512927550999393,0.008558944267771608,0.2926734245624911,0.025670304803821035,0.32690267363408376,1
373,mic_fileid_373_doa55_3spk.wav,18.24525,3,"49,87,173",2,173,0.06831859362170169,enhanced_fileid_373_pred173_idx2_loudest.wav,176,3.0,text_fileid_373_doa176_spk1.txt,0.18181818181818182,6,33,A FEW REMAINED FOR THE SUMMER HERE MEN BUILT BOATS AND ROWED AWAY TO KEECHAWIK AND NEUKLUK CARRYING SUPPLIES FOR HUNTING OR PROSPECTING THE CAPTAIN'S VEGETABLE GARDEN IN THE SAND WAS GROWING RAPIDLY,"A few remained for the summer. Here men built boats and rode away the Buchowit and Newclic, carrying supplies for hunting or cross-bending. The captain's vegetable garden and the sand was growing rapidly.",0.14388343299970074,5.539154294000127,0.4015201130000605,6.0845578399998885,0.007886076266409107,0.3035943214809404,0.022006829887234243,0.3334872276345837,1
374,mic_fileid_374_doa92_3spk.wav,16.93675,3,"10,92,191",1,92,0.030589751519262545,enhanced_fileid_374_pred92_idx1_loudest.wav,253,161.0,text_fileid_374_doa253_spk1.txt,1.0,33,33,CORONEL SHOOK HIM SOLEMNLY BY THE HAND I CONGRATULATE YOUR ROYAL HIGHNESS I WILL ANNOUNCE YOUR DECISION TO THE PRINCESS SHE WILL BE MUCH AMU MUCH DELIGHTED AND HE TURNED INTO THE PALACE,"They're now snowwish, now brightens and maybe easily quenched. The weary hours wore away like doomed, half-forgotten years, so long and eventful they seemed, that we did nothing but suffer.",0.13978916999985813,5.04630839399988,0.41535272600003736,5.601450289999775,0.008253600602232312,0.29795022031971186,0.024523756092522907,0.3307275770144671,1
375,mic_fileid_375_doa192_3spk.wav,16.489375,3,"3,192,334",2,334,0.04586241045990845,enhanced_fileid_375_pred334_idx2_loudest.wav,336,2.0,text_fileid_375_doa336_spk1.txt,0.05555555555555555,2,36,AFTER TWENTY FOUR EVENTFUL HOURS OUR TWO STUDENTS OF HUMAN MOTIVES FOUND THEMSELVES TOGETHER AGAIN BY THE FIREPLACE IN THE OLD GEORGE SMOKING ROOM THEY HAD RESUMED THEIR OVERNIGHT CONVERSATION IN A STATE OF CONSIDERABLE TENSION,"After 24 eventful hours, our two students of human motives found themselves together again by the fireplace in the old George smoking room. They had resumed their overnight conversation in a state of considerable tension.",0.14445305299977917,4.840276811999956,0.358765370999663,5.343495235999399,0.008760371633235292,0.29353913122843994,0.02175736624339388,0.3240568691050691,1
376,mic_fileid_376_doa40_3spk.wav,16.916,3,"29,98,149",1,98,0.08376374962721247,enhanced_fileid_376_pred98_idx1_loudest.wav,104,6.0,text_fileid_376_doa104_spk1.txt,0.0,0,39,I VISUALIZED THEM JUST AS I COULD CLOSE MY EYES AND VISUALIZE FOR EXAMPLE THE FIREPLACE IN THE LIVING ROOM OF MY OWN HOME I LOOKED DOWN AT THE GIRL SHE WAS FROWNING AND HER EYES WERE VERY WIDE,"I visualized them just as I could close my eyes and visualize, for example, the fireplace in the living room of my own home. I looked down at the girl, she was frowning, and her eyes were very wide.",0.14312114799986375,5.058786322999822,0.407484862000274,5.60939233299996,0.00846069685504042,0.2990533413927537,0.024088724402948333,0.33160276265074246,1
377,mic_fileid_377_doa285_3spk.wav,15.4635,3,"89,224,350",2,350,0.02047501910670582,enhanced_fileid_377_pred350_idx2_loudest.wav,285,65.0,text_fileid_377_doa285_spk1.txt,0.9375,30,32,IN A LOW TONE AS IF NOT INTENDED FOR THE EAR OF THE VICTIM DIABOLUS FETCH ME THE RED HOT IRON THE EXPEDITION WITH WHICH THAT TONGUE WOULD DISAPPEAR WAS SIMPLY RIDICULOUS,"Rivers are safe there, mates. The wild tauren tear up the mountain path, wean and wood. And burned down arms spoiled of their loveliness.",0.12772527000015543,4.399401519999628,0.3050165049999123,4.832143294999696,0.008259790474352859,0.28450231318909874,0.019724933229858202,0.3124870368933098,1
378,mic_fileid_378_doa15_3spk.wav,17.431375,3,"12,18,83",2,83,0.04222531018321963,enhanced_fileid_378_pred83_idx2_loudest.wav,85,2.0,text_fileid_378_doa85_spk1.txt,0.0,0,31,THE HORRIBLE GLOWING TOOL DISAPPEARED INTO THE NIGHT WHIRLING AS IT FLEW AND FELL FAR AWAY ON THE SNOW THE PRISONER RESUMED DO WHAT YOU PLEASE WITH ME HE WAS DISARMED,"The horrible, glowing tool disappeared into the night, whirling as it flew, and fell far away on the snow. The prisoner resumed. Do what you please with me. He was disarmed.",0.13604155900020487,5.265168819999872,0.37825043900011224,5.779460818000189,0.007804407799167012,0.30205126216376343,0.02169940346072024,0.3315550734236507,1
379,mic_fileid_379_doa53_3spk.wav,16.999125,3,"51,206,225",1,206,0.03165565864495276,enhanced_fileid_379_pred206_idx1_loudest.wav,248,42.0,text_fileid_379_doa248_spk1.txt,0.9714285714285714,34,35,HER ENMITY DID NOT STOP AT THIS ABOMINABLE ACTION BUT SHE LIKEWISE CHANGED THE SLAVE INTO A COW AND GAVE HER ALSO TO MY FARMER AT MY RETURN I ENQUIRED FOR THE MOTHER AND CHILD,"Where are you, punk bro? Oh, this is too much! Madame, please tell my order. Excuse me. Your name? The Baroness's date glove. You have seen me twenty times!",0.15060285699973974,5.059891667000102,0.3833456389997991,5.593840162999641,0.00885944758919884,0.29765600682388665,0.022550904178879744,0.3290663585919652,1
380,mic_fileid_380_doa120_3spk.wav,16.50125,3,"56,120,218",2,218,0.05947167339464182,enhanced_fileid_380_pred218_idx2_loudest.wav,216,2.0,text_fileid_380_doa216_spk1.txt,0.07894736842105263,3,38,EVEN THE FROGS WHO ARE AFRAID OF CRANES CREPT QUIETLY NEAR TO LOOK ON IT WAS NOT LONG BEFORE ANOTHER YOUNG CRANE BEGAN TO SKIP AND HOP AND CIRCLE AROUND DROOPING HIS WINGS AND WHOOPING AS HE WENT,"Even the frogs who were afraid of cranes crept quietly near to look on. It was not long before another young crane began to skip and hop and circle around, dripping his wings and hoping as he went.",0.14627156400001695,4.825686475999646,0.3779406060002657,5.349898645999929,0.00886427173699065,0.29244369220511457,0.02290375613970249,0.3242117200818077,1
381,mic_fileid_381_doa212_3spk.wav,17.232125,3,"4,69,220",2,220,0.027981548553240643,enhanced_fileid_381_pred220_idx2_loudest.wav,246,26.0,text_fileid_381_doa246_spk1.txt,0.9555555555555556,43,45,AND ON THE SUCCEEDING DAY FAVOURED TO AN UNCOMMON DEGREE BY A FINE EASTERLY BREEZE WE CLOSED IN WITH THE BARNEVELTS AND RUNNING PAST CAPE DECEIT WITH ITS STONY PEAKS ABOUT THREE O'CLOCK DOUBLED THE WEATHER BEATEN CAPE HORN THE EVENING WAS CALM AND BRIGHT,"The geniuses that had all of Masquerade had opposing the Queen's girls, making it actually the plain shoes, was surely a fake wonderer, but then had to do the treatment with shape and drive. Suddenly, Uncle John did the dreadful sword.",0.13391053700024713,5.13150070499978,0.4845683889998327,5.74997963099986,0.007770982220721306,0.297786877996752,0.028120060004197547,0.33367792022167087,1
382,mic_fileid_382_doa34_3spk.wav,17.508625,3,"33,35,191",0,33,0.04442466250909521,enhanced_fileid_382_pred33_idx0_loudest.wav,193,160.0,text_fileid_382_doa193_spk1.txt,2.111111111111111,57,27,THE SUMMER'S FLOWER IS TO THE SUMMER SWEET THOUGH TO ITSELF IT ONLY LIVE AND DIE BUT IF THAT FLOWER WITH BASE INFECTION MEET THE BASEST WEED,"Mickey had it the worst, and we had all made up our minds that Sylvia wouldn't marry Mickey. He was so handsome we didn't see how she could help it. I tell you they made a dandy-looking couple when they were together. Well, as I said before, I titled to the window to have a look at the fair Sylvia.",0.14693562499996915,5.326419282000643,0.6274850390000211,6.100839946000633,0.008392185280110183,0.30421688065171554,0.03583862462072385,0.3484476905525496,1
383,mic_fileid_383_doa0_3spk.wav,16.2795,3,"0,109,167",2,167,0.056489981670906936,enhanced_fileid_383_pred167_idx2_loudest.wav,166,1.0,text_fileid_383_doa166_spk1.txt,0.5238095238095238,22,42,HE WOULD NOT ADVERTISE IN PAPERS WHICH HE THOUGHT MIGHT BY THEIR PUBLICATION OF OPINION ULTIMATELY HURT CAPITALISM AS A WHOLE STILL LESS IN THOSE WHOSE OPINIONS MIGHT AFFECT HIS OWN PRIVATE FORTUNE ADVERSELY STUPID LIKE ALL PEOPLE GIVEN UP TO GAIN,"And when that advertising paper is what you thought, my bi-publication of opinion ultimately hurt Kevlar's mental whole. Still less, and those whose opinions might affect his own private fortunately, stooping like all people giving up the game.",0.13552847900018605,4.714440327999455,0.45290626399992107,5.302875070999562,0.008325100832346576,0.2895936808869717,0.027820649528543327,0.3257394312478616,1
384,mic_fileid_384_doa36_3spk.wav,16.063875,3,"29,35,121",0,29,0.058752842922821784,enhanced_fileid_384_pred29_idx0_loudest.wav,36,7.0,text_fileid_384_doa36_spk1.txt,0.4473684210526316,17,38,AND BEHOLD PRESENTLY CAME THE KHORASANI SO I CARRIED HIM INTO THE HOUSE AND BROUGHT OUT TO HIM ONE MYRIAD OF DIRHAMS SAYING HERE IS THY MONEY QUOTH HE IT IS NOT MY VERY MONEY HOW COMETH THIS,"And behold, presently came Nicolaus' son. So I turned into the house and brought the house to him, one myriad of girls, they, there is no life. Fortunately, it is not my own money, how come it is?",0.1300655539998843,4.665556987999935,0.4696525089998431,5.265275050999662,0.00809677328788255,0.2904378294776282,0.02923656396727708,0.32777116673278783,1
385,mic_fileid_385_doa92_3spk.wav,16.99975,3,"70,88,138",1,88,0.04386533359464355,enhanced_fileid_385_pred88_idx1_loudest.wav,92,4.0,text_fileid_385_doa92_spk1.txt,0.3409090909090909,15,44,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,"There's the book, and I don't love her. I'm a great child of her. She was terribly mortified about the pudding sauce last week. We had a problem putting the bear on duty, and there were half the pudding and a pitcher full of sauce left over.",0.14356229199984227,5.047277635000228,0.4808222760002536,5.671662203000324,0.008444964896533319,0.29690305063311095,0.02828407923647428,0.33363209476611855,1
386,mic_fileid_386_doa35_3spk.wav,17.709,3,"32,64,142",2,142,0.03611802343578072,enhanced_fileid_386_pred142_idx2_loudest.wav,142,0.0,text_fileid_386_doa142_spk1.txt,0.06818181818181818,3,44,INSTEAD OF MAKING A FUSS ABOUT THIS HE USED TO CALL FOR PENCIL AND PAPER AND PRACTISE DRAWING FEET UNTIL HE COULD MAKE VERY PERFECT ONES MAJOR WHISTLER SENT HIM TO THE ART ACADEMY IN SAINT PETERSBURG WHERE HE WAS PRAISED BY HIS TEACHERS,"Instead of making a fuss about then, he used to call for pencil and paper and practiced drawing feet until he could make very perfect ones. Major Whistler sent him to the Art Academy in St. Petersburg, where he was praised by his teachers.",0.14277348300038284,5.334833770999921,0.5518052899997201,6.029412544000024,0.008062199051351452,0.30124986001467735,0.031159596250478296,0.34047165531650714,1
387,mic_fileid_387_doa54_3spk.wav,16.72775,3,"53,87,158",1,87,0.05333891670515534,enhanced_fileid_387_pred87_idx1_loudest.wav,88,1.0,text_fileid_387_doa88_spk1.txt,0.19298245614035087,11,57,IT WAS NOT UNTIL SOME DAYS LATER THAT THE CASE CAME INTO MY HANDS AND IN THE INTERVAL THE LOCAL AUTHORITIES HAD NOT BEEN IDLE IT WAS NOTED THAT THE MAN WAS POORLY DRESSED THAT HIS HANDS PROVED HE WAS USED TO MANUAL LABOR BUT THERE WAS NO MARK EITHER ON HIS BODY OR ON HIS CLOTHING,"It was not until some days later that the case came in the right hands, and any interval to local authorities had not been idle. It was noted that the man was poorly dressed, and his hands proved he was used to manual labor, but there was no more crime around his body or his clothing.",0.14259605600000214,4.910455626999919,0.5076674460001414,5.560719129000063,0.00852452099056969,0.2935514714770318,0.030348818340789487,0.33242481080839104,1
388,mic_fileid_388_doa22_3spk.wav,17.815875,3,"19,91,241",0,19,0.06470586479678686,enhanced_fileid_388_pred19_idx0_loudest.wav,22,3.0,text_fileid_388_doa22_spk1.txt,0.05714285714285714,2,35,REALLY ATTESTED HIS FAILURE BUT THE DISCOVERY OF AMERICA WAS A GREATER SUCCESS THAN WAS ANY FINDING OF A BACK DOOR TO INDIA WHEN DAVID LIVINGSTONE HAD SUPPLEMENTED HIS THEOLOGICAL EDUCATION BY A MEDICAL COURSE,"really attested his failure, but the discovery of America was a greater success than was any finding of a backdoor to India. When David Livingstone had supplemented his theological education by a medical course.",0.155338760000177,5.3613086680006745,0.3715406080000321,5.888188036000884,0.00871912044736377,0.30092873170701273,0.020854468725225794,0.3305023208796023,1
389,mic_fileid_389_doa78_3spk.wav,4.962375,3,"46,119,202",1,119,0.042665911777898406,enhanced_fileid_389_pred119_idx1_loudest.wav,78,41.0,text_fileid_389_doa78_spk1.txt,0.875,7,8,CONSEIL I CALLED A THIRD TIME CONSEIL APPEARED,"I am Shul Amazlan, Saves the Dube.",0.07560152999985803,0.8908627310001975,0.16813320099981865,1.1345974619998742,0.015234948991129859,0.17952346023833296,0.033881599234201094,0.22864000846366392,1
390,mic_fileid_390_doa110_3spk.wav,15.794625,3,"110,332,359",0,110,0.056914937305286226,enhanced_fileid_390_pred110_idx0_loudest.wav,110,0.0,text_fileid_390_doa110_spk1.txt,0.047619047619047616,2,42,HAD AT LEAST THE ELEMENT OF HUMILITY THAT IT ALWAYS NEEDED TO BE SUPPORTED BY PROOF LORD WARBURTON NOT ONLY SPENT THE NIGHT AT GARDENCOURT BUT HE WAS PERSUADED TO REMAIN OVER THE SECOND DAY AND WHEN THE SECOND DAY WAS ENDED,"had at least the element of humility that it always needed to be supported by proof. Lord Warburton not only spent the night at Garden Court, but he was persuaded to remain over the second day, and when the second day was ended.",0.13181064799982778,4.536549763000039,0.42861752799990427,5.096977938999771,0.00834528505740578,0.28722111243540377,0.027136923352083654,0.32270332084489317,1
391,mic_fileid_391_doa145_3spk.wav,15.792625,3,"147,206,357",1,206,0.054345183581668094,enhanced_fileid_391_pred206_idx1_loudest.wav,208,2.0,text_fileid_391_doa208_spk1.txt,0.24242424242424243,8,33,WAS ULTIMATELY CONDUCTED INTO THE MASTER'S PRIVATE ROOM WHERE HE WAS RECEIVED LIKE A PETITIONER HAVE YOU BROUGHT THE BILL OF EXCHANGE WITH YOU ASKED FALK I THINK SO REPLIED THE CRESTFALLEN LEVIN,"was ultimately conducted into the master's private room, where he was received like a petitioner. Have you brought the bill of exchange with you? Yes, both. I think so. We'd like to press Form 11.",0.16461388900006568,4.522764073999497,0.44213869899977,5.129516661999332,0.010423465953257657,0.2863845671001177,0.027996529962547076,0.3248045630159225,1
392,mic_fileid_392_doa16_3spk.wav,16.223,3,"13,98,203",2,203,0.055797167482832984,enhanced_fileid_392_pred203_idx2_loudest.wav,209,6.0,text_fileid_392_doa209_spk1.txt,0.7804878048780488,32,41,THAT IS WHY I HAVE TO FLY AWAY SOUTH AS SOON AS THE GROUND FREEZES AT ALL IT'S WONDERFUL SIGHED PETER I DON'T SUPPOSE ANY ONE ELSE CAN FIND HIDDEN WORMS THAT WAY MY COUSIN JACK SNIPE CAN REPLIED LONGBILL PROMPTLY,"That's why I have to fly away south, as soon as the ground freezes at all. It's wonderful, Sacketer. I don't have to go to the end of the island, if I didn't want that way. What are we going to do next? Nice, Dan. We're flying along the bill, frankly.",0.15000212899985854,4.716013969000414,0.5925593360002495,5.458575434000522,0.00924626326819075,0.2906992522345075,0.03652587906060836,0.3364713945633066,1
393,mic_fileid_393_doa13_3spk.wav,11.4945,3,"12,40,48",0,12,0.046047507071866375,enhanced_fileid_393_pred12_idx0_loudest.wav,293,79.0,text_fileid_393_doa293_spk1.txt,1.3333333333333333,20,15,BUT HOW WILL YOU PASS THROUGH THE BARRIER WITHOUT EXCITING SUSPICION IT SEEMS TO ME,"The mountain sides, except on the exposed western coast, are covered from the water's edge upward by one great forest.",0.11561253999980181,2.8163544300000467,0.22925240599988683,3.1612193759997353,0.010058074731376033,0.2450175675323021,0.01994453051458409,0.27502017277826224,1
394,mic_fileid_394_doa77_3spk.wav,16.922625,3,"79,142,329",2,329,0.05641381664400039,enhanced_fileid_394_pred329_idx2_loudest.wav,332,3.0,text_fileid_394_doa332_spk1.txt,0.022727272727272728,1,44,MARGUERITE GOT ACCUSTOMED TO THIS NEW EXISTENCE WHOSE SALUTARY EFFECTS SHE ALREADY REALIZED SHE BEGAN TO SPEND SOME OF HER EVENINGS AT HOME OR IF THE WEATHER WAS FINE SHE WRAPPED HERSELF IN A SHAWL PUT ON A VEIL AND WE WENT ON FOOT,"Marguerite got accustomed to this new existence. Her salutary effects she already realized. She began to spend some of her evenings at home. Or, if the weather was fine, she wrapped herself in a shawl, put on a veil, and we went on foot.",0.16427722099979292,5.10319847799974,0.5194714250001198,5.786947123999653,0.009707549567504623,0.30156069037751176,0.030696858495660086,0.34196509844067646,1
