fileid,chunk_count,chunk_indices,chunk_mic_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,input_audio_mode,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
346,5,"1,2,3,4,5",mic_fileid_346_doa62_3spk_1.wav|mic_fileid_346_doa62_3spk_2.wav|mic_fileid_346_doa62_3spk_3.wav|mic_fileid_346_doa62_3spk_4.wav|mic_fileid_346_doa62_3spk_5.wav,6044.0,6064.0,20.0,292,text_fileid_346_doa292_spk1.txt,mean_all_channels,IT WAS THAT SAME DAY THAT THE THREE BOYS FROM BRIGHTON WERE FOR THE FIRST TIME ASSIGNED TO A REGULAR UNIT OF THE SIGNAL CORPS ALSO WITH A REAL THRILL THEY LEARNED THAT THEY WERE ALMOST IMMEDIATELY TO SEE WAR SERVICE FOR AMERICAN TROOPS WERE ALREADY IN THE TRENCHES,"same squad. Also with the [inaudible ] [End of Audio] He was a great having heard . Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,",4.387755102040816,215,49,"same squad. Also with the He was a great having heard. Oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh,",4.3061224489795915,211,49
347,4,"1,2,3,4",mic_fileid_347_doa18_3spk_1.wav|mic_fileid_347_doa18_3spk_2.wav|mic_fileid_347_doa18_3spk_3.wav|mic_fileid_347_doa18_3spk_4.wav,6064.0,6080.0,16.0,18,text_fileid_347_doa18_spk1.txt,mean_all_channels,HE REMEMBERED HAVING HEARD FROM THE OLD OLD PEOPLE OF THE TRIBE THAT THERE WAS A PATH THAT LED TO THE LAND OF SOULS THAT IF YOU SOUGHT CAREFULLY YOU COULD FIND IT,That led to the language of souls. That if you start to care for your good vibrations up to the mouth. Only define every sentence of a row yard . I've lost more than a half the day of precious time. We'll take it and we'll show it in anxiety.,1.3636363636363635,45,33,That led to the language of souls. That if you start to care for your good vibrations up to the mouth. Only define every sentence of a row yard. I've lost more than a half the day of precious time. We'll take it and we'll show it in anxiety.,1.3636363636363635,45,33
348,5,"1,2,3,4,5",mic_fileid_348_doa57_3spk_1.wav|mic_fileid_348_doa57_3spk_2.wav|mic_fileid_348_doa57_3spk_3.wav|mic_fileid_348_doa57_3spk_4.wav|mic_fileid_348_doa57_3spk_5.wav,6080.0,6100.0,20.0,173,text_fileid_348_doa173_spk1.txt,mean_all_channels,ONLY TO FIND EVERY SEMBLANCE OF A ROAD GONE I LOST MORE THAN A HALF DAY'S PRECIOUS TIME AND AGAIN WAS THROWN INTO ANXIETY LEST I HAD MISSED THE LONG SOUGHT TRAIN THE NEXT INCIDENT THAT I REMEMBER VIVIDLY WAS MY ATTEMPT TO CROSS THE COLUMBIA,Let's take a minute to go on a solitary. The next incident that I remembered fairly was my attempt to cross the Columbia. [BLANK _AUDIO The ships the ship,0.8260869565217391,38,46,Let's take a minute to go on a solitary. The next incident that I remembered fairly was my attempt to cross the Columbia. BLANK _AUDIO The ships the ship,0.8260869565217391,38,46
349,4,"1,2,3,4",mic_fileid_349_doa87_3spk_1.wav|mic_fileid_349_doa87_3spk_2.wav|mic_fileid_349_doa87_3spk_3.wav|mic_fileid_349_doa87_3spk_4.wav,6100.0,6116.0,16.0,166,text_fileid_349_doa166_spk1.txt,mean_all_channels,AND I FOUND NO BETTER OR MORE CONGENIAL COMPANIONS ON BOARD THE SHIP THAN THESE FOUR HONEST HARD WORKING WOMEN SO FULL OF HOPE COURAGE AND GOOD SENSE AS WELL AS CHRISTIANITY,courage and good son to be a best son to me. There is Mr. Shar pe at Wunder on the Great Fire way Road. She was horribly modified . That's the true example that you,1.03125,33,32,courage and good son to be a best son to me. There is Mr. Shar pe at Wunder on the Great Fire way Road. She was horribly modified. That's the true example that you,1.03125,33,32
350,4,"1,2,3,4",mic_fileid_350_doa97_3spk_1.wav|mic_fileid_350_doa97_3spk_2.wav|mic_fileid_350_doa97_3spk_3.wav|mic_fileid_350_doa97_3spk_4.wav,6116.0,6132.0,16.0,216,text_fileid_350_doa216_spk1.txt,mean_all_channels,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,can do. You have the funds put in for the non-teasing and there was half the city. And a picture full of sauce and apples with the cookies. But he was resolved to marry her. Maroon thought this such an extraordinary story that he ordered. This is the story I,1.0909090909090908,48,44,can do. You have the funds put in for the non-teasing and there was half the city. And a picture full of sauce and apples with the cookies. But he was resolved to marry her. Maroon thought this such an extraordinary story that he ordered. This is the story I,1.0909090909090908,48,44
351,3,"1,2,3",mic_fileid_351_doa35_3spk_1.wav|mic_fileid_351_doa35_3spk_2.wav|mic_fileid_351_doa35_3spk_3.wav,6132.0,6144.0,12.0,35,text_fileid_351_doa35_spk1.txt,mean_all_channels,BUT HE WAS RESOLVED TO MARRY HER HAROON THOUGHT THIS SUCH AN EXTRAORDINARY STORY THAT HE ORDERED HIS HISTORIOGRAPHER TO COMMIT IT TO WRITING WITH ALL ITS CIRCUMSTANCES,"referred to, and it's written in writing with all its circumstances. Enjoy them . This example the house of",0.9642857142857143,27,28,"referred to, and it's written in writing with all its circumstances. Enjoy them. This example the house of",0.9642857142857143,27,28
352,4,"1,2,3,4",mic_fileid_352_doa234_3spk_1.wav|mic_fileid_352_doa234_3spk_2.wav|mic_fileid_352_doa234_3spk_3.wav|mic_fileid_352_doa234_3spk_4.wav,6144.0,6160.0,16.0,234,text_fileid_352_doa234_spk1.txt,mean_all_channels,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE EARL OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER,"their activity and cleanse their teeth from the erosion or endowments. for the det on said uncle John I say I've got three reasons as fine a trio of intelligent, sweet and",0.9473684210526315,36,38,"their activity and cleanse their teeth from the erosion or endowments. for the det on said uncle John I say I've got three reasons as fine a trio of intelligent, sweet and",0.9473684210526315,36,38
353,4,"1,2,3,4",mic_fileid_353_doa27_3spk_1.wav|mic_fileid_353_doa27_3spk_2.wav|mic_fileid_353_doa27_3spk_3.wav|mic_fileid_353_doa27_3spk_4.wav,6160.0,6176.0,16.0,354,text_fileid_353_doa354_spk1.txt,mean_all_channels,HOLD YOUR TONGUE SAID UNCLE JOHN I SAY I'VE GOT THREE NIECES AS FINE A TRIO OF INTELLIGENT SWEET AND ATTRACTIVE YOUNG WOMEN AS YOU'LL RUN ACROSS IN A MONTH OF SUNDAYS I DARE YOU TO DENY IT SIR,attractive young women as well as across in a market some days I dare you to deny it. You're not part of me. A picture to raise the heart of the onlooker of envy is sent to be according to his nature . But there was only one on the first,1.2307692307692308,48,39,attractive young women as well as across in a market some days I dare you to deny it. You're not part of me. A picture to raise the heart of the onlooker of envy is sent to be according to his nature. But there was only one on the first,1.2307692307692308,48,39
354,5,"1,2,3,4,5",mic_fileid_354_doa100_3spk_1.wav|mic_fileid_354_doa100_3spk_2.wav|mic_fileid_354_doa100_3spk_3.wav|mic_fileid_354_doa100_3spk_4.wav|mic_fileid_354_doa100_3spk_5.wav,6176.0,6196.0,20.0,331,text_fileid_354_doa331_spk1.txt,mean_all_channels,A PICTURE TO WRING THE HEART OF THE ONLOOKER WITH ENVY OR SYMPATHY ACCORDING TO HIS NATURE BUT THERE WAS ONLY ONE ONLOOKER A MAN OF FORTY OR THEREABOUTS WHO PAUSED FOR AN INSTANT UNDER THE GREAT GATE OF THE CASTLE AND TOOK IN THE FULL CHARM AND MEANING OF THE SCENE,. A man of 40 years there had. Who paused for an instant under the grand gate of the castle and took in the whole charge remaining of the scene. [INAUDIBLE] [INAUDIBLE ] [,0.6346153846153846,33,52,. A man of 40 years there had. Who paused for an instant under the grand gate of the castle and took in the whole charge remaining of the scene.,0.5961538461538461,31,52
355,5,"1,2,3,4,5",mic_fileid_355_doa22_3spk_1.wav|mic_fileid_355_doa22_3spk_2.wav|mic_fileid_355_doa22_3spk_3.wav|mic_fileid_355_doa22_3spk_4.wav|mic_fileid_355_doa22_3spk_5.wav,6196.0,6216.0,20.0,285,text_fileid_355_doa285_spk1.txt,mean_all_channels,CARRIED DAINTY MESSES TO THEIR SICK RESOLVED BEFORE LONG TO TEACH AT THE SCHOOL WHERE HER FATHER WENT EVERY DAY AS TO AN APPOINTED TASK BUT SHE WAS CONTINUALLY TEMPTED OFF TO GO AND SEE SOME INDIVIDUAL FRIEND,BLANK_AUDIO But she does have a good relationship with children. She's an individual fruit. [BLANK But to whom they had laterally opened money. The letters hint ed at the utter insolvency of this manufacturer . They had urged their,1.0,38,38,BLANK_AUDIO But she does have a good relationship with children. She's an individual fruit. BLANK But to whom they had laterally opened money. The letters hint ed at the utter insolvency of this manufacturer. They had urged their,1.0,38,38
356,4,"1,2,3,4",mic_fileid_356_doa17_3spk_1.wav|mic_fileid_356_doa17_3spk_2.wav|mic_fileid_356_doa17_3spk_3.wav|mic_fileid_356_doa17_3spk_4.wav,6216.0,6232.0,16.0,181,text_fileid_356_doa181_spk1.txt,mean_all_channels,BUT TO WHOM THEY HAD LATTERLY ADVANCED MONEY THE LETTERS HINTED AT THE UTTER INSOLVENCY OF THIS MANUFACTURER THEY HAD URGED THEIR CORRESPONDENT TO GIVE THEM HIS NAME IN CONFIDENCE AND THIS MORNING'S LETTER HAD BROUGHT IT,"course, but I gave them this even confidence and this morning's letter has rotted. So, Well, to you, everything I found out to you are not doing, and that is why you cannot rest. I think",0.972972972972973,36,37,"course, but I gave them this even confidence and this morning's letter has rotted. So, Well, to you, everything I found out to you are not doing, and that is why you cannot rest. I think",0.972972972972973,36,37
357,4,"1,2,3,4",mic_fileid_357_doa155_3spk_1.wav|mic_fileid_357_doa155_3spk_2.wav|mic_fileid_357_doa155_3spk_3.wav|mic_fileid_357_doa155_3spk_4.wav,6232.0,6248.0,16.0,234,text_fileid_357_doa234_spk1.txt,mean_all_channels,POSSIBLY THERE IS SOMETHING YOU OUGHT TO DO AND ARE NOT DOING AND THAT IS WHY YOU CANNOT REST I THINK JESUS WOULD GIVE NO REST EXCEPT IN THE WAY OF LEARNING OF HIM HELEN'S SOBS CEASED,Jesus would give no rest except in the way of the burning of him. When sub ceased . And my parents had an infant and a first-born child. I have been some kids who understand so far to the rest,1.054054054054054,39,37,Jesus would give no rest except in the way of the burning of him. When sub ceased. And my parents had an infant and a first-born child. I have been some kids who understand so far to the rest,1.054054054054054,39,37
358,3,"1,2,3",mic_fileid_358_doa96_3spk_1.wav|mic_fileid_358_doa96_3spk_2.wav|mic_fileid_358_doa96_3spk_3.wav,6248.0,6260.0,12.0,326,text_fileid_358_doa326_spk1.txt,mean_all_channels,AND TO WARN YO IF NEED WERE MY MOTHER NIVER BADE YO TO COME SPYING AFTER ME AND BLAMING ME FOR SEEING A LAD AS MY FEYTHER THINKS WELL ON,"of the family, so I expect every possible way. That's right. pulled around with wrong attempts. She heard an in-wrong test behind her chair. What was that",1.0,30,30,"of the family, so I expect every possible way. That's right. pulled around with wrong attempts. She heard an in-wrong test behind her chair. What was that",1.0,30,30
359,4,"1,2,3,4",mic_fileid_359_doa92_3spk_1.wav|mic_fileid_359_doa92_3spk_2.wav|mic_fileid_359_doa92_3spk_3.wav|mic_fileid_359_doa92_3spk_4.wav,6260.0,6276.0,16.0,291,text_fileid_359_doa291_spk1.txt,mean_all_channels,AND A STORM OF LAUGHTER RIPPLED ROUND THE THRONG OF HEADS SHE HEARD AN INDRAWN HISS BEHIND HER CHAIR AND THE NEXT INSTANT AN EXCLAMATION FROM MABEL WHAT WAS THAT THERE WAS A SHARP CRACK AND THE TINY GESTICULATING FIGURE STAGGERED BACK A STEP,"? It was a short crack and the tiny gesticulating figure stuck in back of stuff. These eyes were closed. This countenance pale , disfigured and bath ed in tears. She gazed earnestly on him. Her heart",0.9772727272727273,43,44,"? It was a short crack and the tiny gesticulating figure stuck in back of stuff. These eyes were closed. This countenance pale, disfigured and bath ed in tears. She gazed earnestly on him. Her heart",0.9772727272727273,43,44
360,5,"1,2,3,4,5",mic_fileid_360_doa3_3spk_1.wav|mic_fileid_360_doa3_3spk_2.wav|mic_fileid_360_doa3_3spk_3.wav|mic_fileid_360_doa3_3spk_4.wav|mic_fileid_360_doa3_3spk_5.wav,6276.0,6296.0,20.0,104,text_fileid_360_doa104_spk1.txt,mean_all_channels,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"beat. She fancied to be Hellgowns, but yeah. She would not believe her eyes . White fellow, being in search of the oysters and stalling them in their own liquor. Then adds it well strength to the broth.",1.0588235294117647,36,34,"beat. She fancied to be Hellgowns, but yeah. She would not believe her eyes. White fellow, being in search of the oysters and stalling them in their own liquor. Then adds it well strength to the broth.",1.0588235294117647,36,34
361,4,"1,2,3,4",mic_fileid_361_doa8_3spk_1.wav|mic_fileid_361_doa8_3spk_2.wav|mic_fileid_361_doa8_3spk_3.wav|mic_fileid_361_doa8_3spk_4.wav,6296.0,6312.0,16.0,230,text_fileid_361_doa230_spk1.txt,mean_all_channels,MODE BEARD THE OYSTERS AND SCALD THEM IN THEIR OWN LIQUOR THEN ADD IT WELL STRAINED TO THE BROTH THICKEN WITH THE BUTTER AND FLOUR AND SIMMER FOR ONE QUARTER OF AN HOUR PUT IN THE OYSTERS STIR WELL,"Or they can put the butter in flour and set it for one quarter of an hour . Go to the oysters, stir well. Miss White's replacement date is September 21 st. You remember",0.9230769230769231,36,39,"Or they can put the butter in flour and set it for one quarter of an hour. Go to the oysters, stir well. Miss White's replacement date is September 21 st. You remember",0.9230769230769231,36,39
362,5,"1,2,3,4,5",mic_fileid_362_doa47_3spk_1.wav|mic_fileid_362_doa47_3spk_2.wav|mic_fileid_362_doa47_3spk_3.wav|mic_fileid_362_doa47_3spk_4.wav|mic_fileid_362_doa47_3spk_5.wav,6312.0,6332.0,20.0,265,text_fileid_362_doa265_spk1.txt,mean_all_channels,QUITE REPLIED THORNDYKE I HAVE ENTERTAINED IT FROM THE FIRST AND THE NEW FACTS THAT YOU HAVE GATHERED INCREASE ITS PROBABILITY YOU REMEMBER I SAID THAT FOUR HYPOTHESES WERE POSSIBLE THAT THE ROBBERY WAS COMMITTED EITHER BY REUBEN BY WALTER BY JOHN HORNBY OR BY SOME OTHER PERSON,"I said that four hypotheses were possible . The robbery was committed either by Runeau and by Walter , by John Hornby, or by some other person . And you turn all the stage of the multiracial side of the compliant answer to all the announcements. Beware of the darkness",0.9791666666666666,47,48,"I said that four hypotheses were possible. The robbery was committed either by Runeau and by Walter, by John Hornby, or by some other person. And you turn all the stage of the multiracial side of the compliant answer to all the announcements. Beware of the darkness",0.9791666666666666,47,48
363,4,"1,2,3,4",mic_fileid_363_doa95_3spk_1.wav|mic_fileid_363_doa95_3spk_2.wav|mic_fileid_363_doa95_3spk_3.wav|mic_fileid_363_doa95_3spk_4.wav,6332.0,6348.0,16.0,336,text_fileid_363_doa336_spk1.txt,mean_all_channels,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,", heart, and spirit reversed to the experience better. (indistinct) You can also use a third pity you can't realize yourself. But I have real time to look for another nurse now",1.2,30,25,", heart, and spirit reversed to the experience better. (indistinct) You can also use a third pity you can't realize yourself. But I have real time to look for another nurse now",1.2,30,25
364,4,"1,2,3,4",mic_fileid_364_doa50_3spk_1.wav|mic_fileid_364_doa50_3spk_2.wav|mic_fileid_364_doa50_3spk_3.wav|mic_fileid_364_doa50_3spk_4.wav,6348.0,6364.0,16.0,345,text_fileid_364_doa345_spk1.txt,mean_all_channels,DEAR ME IT IS A SAD PITY YOU CANNOT FLY YOURSELF BUT I HAVE NO TIME TO LOOK FOR ANOTHER NURSE NOW SO YOU WILL DO YOUR BEST I HOPE DEAR DEAR,". So you will do your best, I hope. Dear, dear , I'm so proud of you. And we try to make the story of ancient iron civilization, peace and stability, my language",1.0,32,32,". So you will do your best, I hope. Dear, dear, I'm so proud of you. And we try to make the story of ancient iron civilization, peace and stability, my language",1.0,32,32
365,5,"1,2,3,4,5",mic_fileid_365_doa174_3spk_1.wav|mic_fileid_365_doa174_3spk_2.wav|mic_fileid_365_doa174_3spk_3.wav|mic_fileid_365_doa174_3spk_4.wav|mic_fileid_365_doa174_3spk_5.wav,6364.0,6384.0,20.0,212,text_fileid_365_doa212_spk1.txt,mean_all_channels,THIS THIRD BOOK THE STORY OF ANCIENT IRISH CIVILISATION GIVES IN SIMPLE PLAIN LANGUAGE AN ACCOUNT OF THE CONDITION OF THE COUNTRY IN THE OLDEN TIME BUT AS IT IS HERE TO SPEAK FOR ITSELF I NEED NOT DESCRIBE IT FURTHER,", and account for the condition of the criminal. But as you speak for yourself , I need not describe it further . Up step the students' tolerance and not upon the door. It's wrapped, wrapped, wrapped, wrapped, and by is open to craft.",0.9512195121951219,39,41,", and account for the condition of the criminal. But as you speak for yourself, I need not describe it further. Up step the students'tolerance and not upon the door. It's wrapped, wrapped, wrapped, wrapped, and by is open to craft.",0.926829268292683,38,41
