fileid,chunk_count,chunk_indices,chunk_mic_files,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,wer,edit_distance,ref_words,reference,hypothesis,selected_doas,mean_selected_doa_error_deg
340,5,"1,2,3,4,5",mic_fileid_340_doa68_3spk_1.wav|mic_fileid_340_doa68_3spk_2.wav|mic_fileid_340_doa68_3spk_3.wav|mic_fileid_340_doa68_3spk_4.wav|mic_fileid_340_doa68_3spk_5.wav,20.0,68,text_fileid_340_doa68_spk1.txt,0.12195121951219512,5,41,THOUGH SHE FOUND SOMETHING OF GANEM IN THE OBJETS SHE BEHELD YET IN OTHER RESPECTS HE APPEARED SO DIFFERENT THAT SHE DURST NOT IMAGINE IT WAS HE THAT LAY BEFORE HER UNABLE HOWEVER TO WITHSTAND THE EARNEST DESIRE OF BEING SATISFIED,"Though she found something of kind in the object, she beheld. Yet, in other respects, he appeared so different that she durst neither... Imagine it was he that laid before her. Unable, however. to withstand the Scottish desire of being satisfied.","68,67,65,59,104",9.8
341,4,"1,2,3,4",mic_fileid_341_doa16_3spk_1.wav|mic_fileid_341_doa16_3spk_2.wav|mic_fileid_341_doa16_3spk_3.wav|mic_fileid_341_doa16_3spk_4.wav,16.0,196,text_fileid_341_doa196_spk1.txt,0.6764705882352942,23,34,ARE LONG SLENDER SHARP NOSED SLIPPERY PEOPLE WITH A FRINGE OF FINS ALONG THEIR BACKS AND ANOTHER FRINGE ALONG THEIR BELLIES THEY BREATHE THROUGH VERY SMALL GILL OPENINGS IN THE BACKS OF THEIR HEADS,"I look so, so close to slippery people. With a fringe of fins along their backs and another fringe, along their valleys. They bring it to a very small village. Man is thankful today that some petty success for which he","191,196,194,139",16.0
342,5,"1,2,3,4,5",mic_fileid_342_doa2_3spk_1.wav|mic_fileid_342_doa2_3spk_2.wav|mic_fileid_342_doa2_3spk_3.wav|mic_fileid_342_doa2_3spk_4.wav|mic_fileid_342_doa2_3spk_5.wav,20.0,60,text_fileid_342_doa60_spk1.txt,0.3,18,60,AND AS I WAS GOING ALONG MY HEART WAS EVEN OVERWHELMED WITH THE THOUGHTS OF MY CONDITION AND THAT I SHOULD HAVE CHILDREN AND A NATION WHICH I KNEW NOT RULED OVER THEM WHEREUPON I EARNESTLY ENTREATED THE LORD THAT HE WOULD CONSIDER MY LOW ESTATE AND SHOW ME A TOKEN FOR GOOD AND IF IT WERE HIS BLESSED WILL,"And as I was going along, my heart was in overwhelm with the thoughts of my condi- and that I should have children and a nation which I do not. We were upon a heresy and treated the Lord that he would consider my... and show me a token for good. And if I wear his less will. Thank you.","57,59,58,59,185",26.4
343,5,"1,2,3,4,5",mic_fileid_343_doa17_3spk_1.wav|mic_fileid_343_doa17_3spk_2.wav|mic_fileid_343_doa17_3spk_3.wav|mic_fileid_343_doa17_3spk_4.wav|mic_fileid_343_doa17_3spk_5.wav,20.0,53,text_fileid_343_doa53_spk1.txt,0.2222222222222222,12,54,THEO'S IN GOINGS AND OUT GOINGS ARE SCARCELY OUR BUSINESS SO LONG AS SHE ENJOYS HERSELF SHE SAID PRESENT MY REGARDS TO THE MISS GOWERS MY DEAR AND SAY I REGRET THAT MY HEALTH DOES NOT PERMIT ME TO ACCOMPANY YOU A POLITE FICTION BY THE WAY AS MY LADY WAS LOOKING HER BEST,"Theos in goings and out goings are scarcely ever visited so long as she She enjoys herself, she said. Preserve my regards to the Miss Gowers, my dear. and Sam regressed and my help did not permit me to accompany you. Hey police! fiction by the way, as my lady was looking her best.","52,53,47,52,40",4.2
344,4,"1,2,3,4",mic_fileid_344_doa9_3spk_1.wav|mic_fileid_344_doa9_3spk_2.wav|mic_fileid_344_doa9_3spk_3.wav|mic_fileid_344_doa9_3spk_4.wav,16.0,314,text_fileid_344_doa314_spk1.txt,0.9743589743589743,38,39,ONE SPRING AFTER THEY HAD BEEN IN THAT LAND FOR FOUR YEARS ERIC SAID MY EYES ARE HUNGRY FOR THE SIGHT OF MEN AND GREEN FIELDS AGAIN MY STOMACH IS SICK OF SEAL AND WHALE AND BEAR MY THROAT,Hamiltonians and parrots told you this I've stared at the professor with a good deal of mistrust. I asked Charlotte Corday says have all had their moment of age. I don't know what they are. My foot.,"5,207,6,328",56.0
345,4,"1,2,3,4",mic_fileid_345_doa61_3spk_1.wav|mic_fileid_345_doa61_3spk_2.wav|mic_fileid_345_doa61_3spk_3.wav|mic_fileid_345_doa61_3spk_4.wav,16.0,61,text_fileid_345_doa61_spk1.txt,0.3939393939393939,13,33,IN SUCH A WORLD THE MENTAL OR THE PHYSICAL STATUS OF ANY PIECE OF EXPERIENCE WOULD BE UNEQUIVOCAL WHEN ACTIVE IT WOULD FIGURE IN THE PHYSICAL AND WHEN INACTIVE IN THE MENTAL GROUP,"In such a world, the mental or the physical status of any person of experience would be unequivocal. Renacted. It would figure in the physical and when it acted. You get that mother of revenge, a spider.","59,61,57,158",25.75
346,5,"1,2,3,4,5",mic_fileid_346_doa62_3spk_1.wav|mic_fileid_346_doa62_3spk_2.wav|mic_fileid_346_doa62_3spk_3.wav|mic_fileid_346_doa62_3spk_4.wav|mic_fileid_346_doa62_3spk_5.wav,20.0,292,text_fileid_346_doa292_spk1.txt,0.7346938775510204,36,49,IT WAS THAT SAME DAY THAT THE THREE BOYS FROM BRIGHTON WERE FOR THE FIRST TIME ASSIGNED TO A REGULAR UNIT OF THE SIGNAL CORPS ALSO WITH A REAL THRILL THEY LEARNED THAT THEY WERE ALMOST IMMEDIATELY TO SEE WAR SERVICE FOR AMERICAN TROOPS WERE ALREADY IN THE TRENCHES,"Upside down baskets from which white leaves and long red twigs will... gracefully trailing. They swam with fibrins up there. the real thrill, and learned that they were almost immediately to see more of service. their tentacles dangle in the drift.","59,59,299,63,88",109.6
347,4,"1,2,3,4",mic_fileid_347_doa18_3spk_1.wav|mic_fileid_347_doa18_3spk_2.wav|mic_fileid_347_doa18_3spk_3.wav|mic_fileid_347_doa18_3spk_4.wav,16.0,18,text_fileid_347_doa18_spk1.txt,0.24242424242424243,8,33,HE REMEMBERED HAVING HEARD FROM THE OLD OLD PEOPLE OF THE TRIBE THAT THERE WAS A PATH THAT LED TO THE LAND OF SOULS THAT IF YOU SOUGHT CAREFULLY YOU COULD FIND IT,"You remembered having heard from the old, old people. of the tribe that there was a path that led to the land of salt. that if you start carefully, you could find it. perpetrations onto the nihilist's boat.","19,17,15,196",45.75
348,5,"1,2,3,4,5",mic_fileid_348_doa57_3spk_1.wav|mic_fileid_348_doa57_3spk_2.wav|mic_fileid_348_doa57_3spk_3.wav|mic_fileid_348_doa57_3spk_4.wav|mic_fileid_348_doa57_3spk_5.wav,20.0,173,text_fileid_348_doa173_spk1.txt,0.5,23,46,ONLY TO FIND EVERY SEMBLANCE OF A ROAD GONE I LOST MORE THAN A HALF DAY'S PRECIOUS TIME AND AGAIN WAS THROWN INTO ANXIETY LEST I HAD MISSED THE LONG SOUGHT TRAIN THE NEXT INCIDENT THAT I REMEMBER VIVIDLY WAS MY ATTEMPT TO CROSS THE COLUMBIA,"Only to find every sublance of the round God. I love you. It's more than half the day's precious time, and again, what's throwing it is anxiety. Let's not miss the long-stop train. The next incident is a long-stop train. that I remember vividly was my attempt to cross the Columbia.","176,175,176,175,353",38.0
349,4,"1,2,3,4",mic_fileid_349_doa87_3spk_1.wav|mic_fileid_349_doa87_3spk_2.wav|mic_fileid_349_doa87_3spk_3.wav|mic_fileid_349_doa87_3spk_4.wav,16.0,166,text_fileid_349_doa166_spk1.txt,0.53125,17,32,AND I FOUND NO BETTER OR MORE CONGENIAL COMPANIONS ON BOARD THE SHIP THAN THESE FOUR HONEST HARD WORKING WOMEN SO FULL OF HOPE COURAGE AND GOOD SENSE AS WELL AS CHRISTIANITY,"And if I'm a little better, a more congenial co-behand gets on board. the ship that thanks for our hard-working women. Self-reportable, courage and good sense. as well as Christianity.","171,168,164,170",3.25
350,4,"1,2,3,4",mic_fileid_350_doa97_3spk_1.wav|mic_fileid_350_doa97_3spk_2.wav|mic_fileid_350_doa97_3spk_3.wav|mic_fileid_350_doa97_3spk_4.wav,16.0,216,text_fileid_350_doa216_spk1.txt,0.9318181818181818,41,44,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,The cross. I'm not going to like it. I'm going to quit. It's going to hurt. Start the court background about the Food AndATENTION! I should say nothing of the condition of affairs of Cuba. Rural Restitution spent the Armenian.,"206,208,329,331",61.5
351,3,"1,2,3",mic_fileid_351_doa35_3spk_1.wav|mic_fileid_351_doa35_3spk_2.wav|mic_fileid_351_doa35_3spk_3.wav,12.0,35,text_fileid_351_doa35_spk1.txt,0.10714285714285714,3,28,BUT HE WAS RESOLVED TO MARRY HER HAROON THOUGHT THIS SUCH AN EXTRAORDINARY STORY THAT HE ORDERED HIS HISTORIOGRAPHER TO COMMIT IT TO WRITING WITH ALL ITS CIRCUMSTANCES,But he was resolved to marry her. Haroon thought this such a... extraordinary story that he ordered his historiographer to commit. to running with all its circumstances.,"35,33,34",1.0
352,4,"1,2,3,4",mic_fileid_352_doa234_3spk_1.wav|mic_fileid_352_doa234_3spk_2.wav|mic_fileid_352_doa234_3spk_3.wav|mic_fileid_352_doa234_3spk_4.wav,16.0,234,text_fileid_352_doa234_spk1.txt,0.7894736842105263,30,38,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE EARL OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER,"I think so, so, good for you. Thank you, let me see any people's questions. Most by this example, the house of Aaron Moore, Rob... from their inactivity and claims women are the girls of paradise. I would like to find the tower.","241,237,237,239",4.5
353,4,"1,2,3,4",mic_fileid_353_doa27_3spk_1.wav|mic_fileid_353_doa27_3spk_2.wav|mic_fileid_353_doa27_3spk_3.wav|mic_fileid_353_doa27_3spk_4.wav,16.0,354,text_fileid_353_doa354_spk1.txt,0.6923076923076923,27,39,HOLD YOUR TONGUE SAID UNCLE JOHN I SAY I'VE GOT THREE NIECES AS FINE A TRIO OF INTELLIGENT SWEET AND ATTRACTIVE YOUNG WOMEN AS YOU'LL RUN ACROSS IN A MONTH OF SUNDAYS I DARE YOU TO DENY IT SIR,"What did your tongue say, Uncle John? I say I've got three. as binotry of intelligent, sweet and attractive young... Women is your run across in a month of Sundays by dairy. Bro, get your lightίνichemera 느끼 Korea Na trainees is fucking I think every company is We are","355,358,355,1",3.25
354,5,"1,2,3,4,5",mic_fileid_354_doa100_3spk_1.wav|mic_fileid_354_doa100_3spk_2.wav|mic_fileid_354_doa100_3spk_3.wav|mic_fileid_354_doa100_3spk_4.wav|mic_fileid_354_doa100_3spk_5.wav,20.0,331,text_fileid_354_doa331_spk1.txt,0.75,39,52,A PICTURE TO WRING THE HEART OF THE ONLOOKER WITH ENVY OR SYMPATHY ACCORDING TO HIS NATURE BUT THERE WAS ONLY ONE ONLOOKER A MAN OF FORTY OR THEREABOUTS WHO PAUSED FOR AN INSTANT UNDER THE GREAT GATE OF THE CASTLE AND TOOK IN THE FULL CHARM AND MEANING OF THE SCENE,Let's meet Secretary Ar布在交代数 to his nature. But there was only one onlooker. A man or your Faradah. speak truly. We'll hear the holy joy about this close.,"340,335,339,96,85",52.0
355,5,"1,2,3,4,5",mic_fileid_355_doa22_3spk_1.wav|mic_fileid_355_doa22_3spk_2.wav|mic_fileid_355_doa22_3spk_3.wav|mic_fileid_355_doa22_3spk_4.wav|mic_fileid_355_doa22_3spk_5.wav,20.0,285,text_fileid_355_doa285_spk1.txt,1.0,38,38,CARRIED DAINTY MESSES TO THEIR SICK RESOLVED BEFORE LONG TO TEACH AT THE SCHOOL WHERE HER FATHER WENT EVERY DAY AS TO AN APPOINTED TASK BUT SHE WAS CONTINUALLY TEMPTED OFF TO GO AND SEE SOME INDIVIDUAL FRIEND,"Her face was small, white, and pink, also much freckled. Her mouth was large and so were her eyes, which looked quite similar. foods and grain and others. So far the ordinary answer And it's customer reserve pray. you","25,20,22,20,173",99.8
356,4,"1,2,3,4",mic_fileid_356_doa17_3spk_1.wav|mic_fileid_356_doa17_3spk_2.wav|mic_fileid_356_doa17_3spk_3.wav|mic_fileid_356_doa17_3spk_4.wav,16.0,181,text_fileid_356_doa181_spk1.txt,0.3783783783783784,14,37,BUT TO WHOM THEY HAD LATTERLY ADVANCED MONEY THE LETTERS HINTED AT THE UTTER INSOLVENCY OF THIS MANUFACTURER THEY HAD URGED THEIR CORRESPONDENT TO GIVE THEM HIS NAME IN CONFIDENCE AND THIS MORNING'S LETTER HAD BROUGHT IT,"but to whom they had widely advanced money. The letters hinted at the other... and solvency of this manufacturer. They had urged their correspondents to skip them to the game of conference, and the starting flutter had brought it.","180,181,183,64",30.0
357,4,"1,2,3,4",mic_fileid_357_doa155_3spk_1.wav|mic_fileid_357_doa155_3spk_2.wav|mic_fileid_357_doa155_3spk_3.wav|mic_fileid_357_doa155_3spk_4.wav,16.0,234,text_fileid_357_doa234_spk1.txt,1.0,37,37,POSSIBLY THERE IS SOMETHING YOU OUGHT TO DO AND ARE NOT DOING AND THAT IS WHY YOU CANNOT REST I THINK JESUS WOULD GIVE NO REST EXCEPT IN THE WAY OF LEARNING OF HIM HELEN'S SOBS CEASED,"Have been grossed along or have been sharpened? Indicate with your... Follow me in a second or two, by a terrific clap. One, two, three.","156,187,154,173",66.5
358,3,"1,2,3",mic_fileid_358_doa96_3spk_1.wav|mic_fileid_358_doa96_3spk_2.wav|mic_fileid_358_doa96_3spk_3.wav,12.0,326,text_fileid_358_doa326_spk1.txt,1.0,30,30,AND TO WARN YO IF NEED WERE MY MOTHER NIVER BADE YO TO COME SPYING AFTER ME AND BLAMING ME FOR SEEING A LAD AS MY FEYTHER THINKS WELL ON,"That's a woman, that's a woman. That's not a woman. It sunk his mighty fakes far into the breast of his adversary. of the great arms of cause and","333,92,90",85.66666666666667
359,4,"1,2,3,4",mic_fileid_359_doa92_3spk_1.wav|mic_fileid_359_doa92_3spk_2.wav|mic_fileid_359_doa92_3spk_3.wav|mic_fileid_359_doa92_3spk_4.wav,16.0,291,text_fileid_359_doa291_spk1.txt,0.9545454545454546,42,44,AND A STORM OF LAUGHTER RIPPLED ROUND THE THRONG OF HEADS SHE HEARD AN INDRAWN HISS BEHIND HER CHAIR AND THE NEXT INSTANT AN EXCLAMATION FROM MABEL WHAT WAS THAT THERE WAS A SHARP CRACK AND THE TINY GESTICULATING FIGURE STAGGERED BACK A STEP,Hopefully later it is to sleep particularly banana and the loss of my fortune by the damage of my... good to see. I'm not going to be pushing yet. Good circumstances.,"92,89,89,91",159.25
360,5,"1,2,3,4,5",mic_fileid_360_doa3_3spk_1.wav|mic_fileid_360_doa3_3spk_2.wav|mic_fileid_360_doa3_3spk_3.wav|mic_fileid_360_doa3_3spk_4.wav|mic_fileid_360_doa3_3spk_5.wav,20.0,104,text_fileid_360_doa104_spk1.txt,0.20588235294117646,7,34,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"whose eyes were closed, his countenance pale, his figure... and bathed in tears. She gazed earnestly at me. her heart beat and she fancied Jimmy Heldgun. But yet, she would not believe her eyes.","104,103,103,101,184",17.0
361,4,"1,2,3,4",mic_fileid_361_doa8_3spk_1.wav|mic_fileid_361_doa8_3spk_2.wav|mic_fileid_361_doa8_3spk_3.wav|mic_fileid_361_doa8_3spk_4.wav,16.0,230,text_fileid_361_doa230_spk1.txt,0.6410256410256411,25,39,MODE BEARD THE OYSTERS AND SCALD THEM IN THEIR OWN LIQUOR THEN ADD IT WELL STRAINED TO THE BROTH THICKEN WITH THE BUTTER AND FLOUR AND SIMMER FOR ONE QUARTER OF AN HOUR PUT IN THE OYSTERS STIR WELL,"Mode. Fan being wasted and skulled them in their own way. Then add it well strained to the broth. But let's see it, it's sharp on heretical...","234,236,185,183",25.5
362,5,"1,2,3,4,5",mic_fileid_362_doa47_3spk_1.wav|mic_fileid_362_doa47_3spk_2.wav|mic_fileid_362_doa47_3spk_3.wav|mic_fileid_362_doa47_3spk_4.wav|mic_fileid_362_doa47_3spk_5.wav,20.0,265,text_fileid_362_doa265_spk1.txt,0.9583333333333334,46,48,QUITE REPLIED THORNDYKE I HAVE ENTERTAINED IT FROM THE FIRST AND THE NEW FACTS THAT YOU HAVE GATHERED INCREASE ITS PROBABILITY YOU REMEMBER I SAID THAT FOUR HYPOTHESES WERE POSSIBLE THAT THE ROBBERY WAS COMMITTED EITHER BY REUBEN BY WALTER BY JOHN HORNBY OR BY SOME OTHER PERSON,"Mrs. Dinsmore and Adelaide approached the tree and began the plethora task. great deal of sleep. He sometimes slept until quite late. as his or her name was called down to step forward to receive the present. No, I didn't forget. Each had something. Thank you.","139,42,139,145,19",124.6
363,4,"1,2,3,4",mic_fileid_363_doa95_3spk_1.wav|mic_fileid_363_doa95_3spk_2.wav|mic_fileid_363_doa95_3spk_3.wav|mic_fileid_363_doa95_3spk_4.wav,16.0,336,text_fileid_363_doa336_spk1.txt,1.08,27,25,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,How do we then replace a semi-compliant answer to... All of them are nonsense. He wants our written and his cards. the mavestate. I will not dissolve it. Since that being dissolved...,"341,340,91,96",61.0
364,4,"1,2,3,4",mic_fileid_364_doa50_3spk_1.wav|mic_fileid_364_doa50_3spk_2.wav|mic_fileid_364_doa50_3spk_3.wav|mic_fileid_364_doa50_3spk_4.wav,16.0,345,text_fileid_364_doa345_spk1.txt,0.15625,5,32,DEAR ME IT IS A SAD PITY YOU CANNOT FLY YOURSELF BUT I HAVE NO TIME TO LOOK FOR ANOTHER NURSE NOW SO YOU WILL DO YOUR BEST I HOPE DEAR DEAR,"Dear me, it is a sad pity you cannot fly yourself. But I have no time to look for another nurse now. So you're well doing your best, I hope. Antair!","347,348,345,349",2.25
365,5,"1,2,3,4,5",mic_fileid_365_doa174_3spk_1.wav|mic_fileid_365_doa174_3spk_2.wav|mic_fileid_365_doa174_3spk_3.wav|mic_fileid_365_doa174_3spk_4.wav|mic_fileid_365_doa174_3spk_5.wav,20.0,212,text_fileid_365_doa212_spk1.txt,0.975609756097561,40,41,THIS THIRD BOOK THE STORY OF ANCIENT IRISH CIVILISATION GIVES IN SIMPLE PLAIN LANGUAGE AN ACCOUNT OF THE CONDITION OF THE COUNTRY IN THE OLDEN TIME BUT AS IT IS HERE TO SPEAK FOR ITSELF I NEED NOT DESCRIBE IT FURTHER,"and we shall have everything perfect. The Duke is going to look after every single thing. Oh my dear, she had it. You're in luck. It's a millionaire who makes your... Thanks for your time.","175,181,173,177,179",35.0
366,4,"1,2,3,4",mic_fileid_366_doa75_3spk_1.wav|mic_fileid_366_doa75_3spk_2.wav|mic_fileid_366_doa75_3spk_3.wav|mic_fileid_366_doa75_3spk_4.wav,16.0,180,text_fileid_366_doa180_spk1.txt,0.47368421052631576,18,38,UP STEPPED THE SERVANT'S COMRADE AND KNOCKED UPON THE DOOR RAP TAP TAP BY AND BY IT WAS OPENED A CRACK AND THERE STOOD AN UGLY OLD WOMAN BLEAR EYED AND CROOKED AND GNARLED AS A WINTER TWIG,"Up step the service comrade and knock upon the door. Raph, tap, tap. Bye bye, it was all under crap. and their student, ugly old woman, blurried and crooked. and Narl is a winner twig.","181,179,181,180",0.75
367,5,"1,2,3,4,5",mic_fileid_367_doa110_3spk_1.wav|mic_fileid_367_doa110_3spk_2.wav|mic_fileid_367_doa110_3spk_3.wav|mic_fileid_367_doa110_3spk_4.wav|mic_fileid_367_doa110_3spk_5.wav,20.0,261,text_fileid_367_doa261_spk1.txt,1.1538461538461537,45,39,IT WAS HER OWN HEART SINKING WITH ALARM AND TERROR AND OVERFLOWING WITH LOVE SHE OPENED THE DOOR AND STEPPED ACROSS THE THRESHOLD AND ONTO THE COLD DAMP EARTHEN FLOOR OF THE PASSAGE THE COLD SHE FELT REFRESHED HER,"But I wonder if any white male all day in the street you could hear a message Thank you. No, but the matter? Yes. When you're finished американ Но žun is all that matters I don'tV'en the Hittling in the heart, one of those fires you have light.","105,87,92,297,88",141.6
368,4,"1,2,3,4",mic_fileid_368_doa76_3spk_1.wav|mic_fileid_368_doa76_3spk_2.wav|mic_fileid_368_doa76_3spk_3.wav|mic_fileid_368_doa76_3spk_4.wav,16.0,76,text_fileid_368_doa76_spk1.txt,0.25,8,32,BUT WITH THE PROSPECT BEFORE HIM OF APPROACHING AN INEVITABLE ANNIHILATION HIS AVARICE WOULD BE LIKELY TO GET THE VICTORY OVER HIS CAUTION HIS VANITY OR HIS AMBITION AN AMBITIOUS MAN TOO,But with the prospect before him of approaching an inevitable and un- His avarice would be likely to get the victory over his caution. his vanity or his ambition. And this is my own tune.,"70,73,72,74",3.75
369,4,"1,2,3,4",mic_fileid_369_doa27_3spk_1.wav|mic_fileid_369_doa27_3spk_2.wav|mic_fileid_369_doa27_3spk_3.wav|mic_fileid_369_doa27_3spk_4.wav,16.0,75,text_fileid_369_doa75_spk1.txt,0.9642857142857143,27,28,WHEN SHE PAUSED IN HER LAMENTATIONS ADORABLE PRINCESS SAID HE WHY DO YOU MOURN YOUR TROUBLES ARE NOT WITHOUT REMEDY WHO SPEAKS TO ME SO GENTLY ASKED SHE,"she copied her last nation Which so attracts you in her history for her and six to... are not without remedy. Who speaks to me from Jets? Yeah, but tragic struggle that still goes on.","75,174,77,172",49.5
370,4,"1,2,3,4",mic_fileid_370_doa148_3spk_1.wav|mic_fileid_370_doa148_3spk_2.wav|mic_fileid_370_doa148_3spk_3.wav|mic_fileid_370_doa148_3spk_4.wav,16.0,297,text_fileid_370_doa297_spk1.txt,1.6818181818181819,74,44,BY THE TIME THE WAR VESSEL HAD ARRIVED AT DE LOS CAYOS L'OLONNOIS HAD MADE HIS PREPARATION TO ATTACK THE PLACE HE HAD PROCURED TWO LARGE CANOES AND IN THESE HE HAD INTENDED TO ROW UP TO THE TOWN AND LAND WITH HIS MEN,"Final precipitation by atmospheric disturbance with hail. where that deal stumps too when large are phenomena of suspension of one. nailObット SIT 21. This is where you are going to find out who the only outlier person I know. For example whenever I try to find out if I'm out of the Mak-o- engages me there, and will I see him again sooner than anyone else in the It's going to be console-grade only in Fond from the cloud.","149,151,322,149",116.75
