fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,gt_text_file,wer,edit_distance,ref_words,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
339,mic_fileid_339_doa48_3spk.wav,NoEnhancement-NoisyMixture,1,16.987875,48,1,text_fileid_339_doa48_spk1.txt,0.20930232558139536,9,43,BUT HAS ALWAYS SOUGHT POSITIVELY TO PROVE OR TO DISPROVE SOMETHING THAT WAS CONCEIVED OF OR SUSPECTED IN ADVANCE AS I SUSPECTED SAYS THIS CORRESPONDENT I FOUND THAT THE SNAILS WERE OF A FAMILIAR LAND SPECIES THAT THEY HAD BEEN UPON THE GROUND,"But has old son positively approved or disproved something that was conceived of, or suspected of, in advance? As I suspected, says this correspondant, I found that the snails were of some familiar land species that they had been upon the ground.",0.47360624500106496,0.47360624500106496,0.02787907522283187,0.02787907522283187,1
340,mic_fileid_340_doa68_3spk.wav,NoEnhancement-NoisyMixture,1,16.468,68,1,text_fileid_340_doa68_spk1.txt,0.14634146341463414,6,41,THOUGH SHE FOUND SOMETHING OF GANEM IN THE OBJETS SHE BEHELD YET IN OTHER RESPECTS HE APPEARED SO DIFFERENT THAT SHE DURST NOT IMAGINE IT WAS HE THAT LAY BEFORE HER UNABLE HOWEVER TO WITHSTAND THE EARNEST DESIRE OF BEING SATISFIED,"Though she found something of God in him as the objects she met him, yet in other respects he appeared so different that she durst not imagine it was he that lay before her, unable however to withstand the earnest desire of being satisfied.",0.41005385700009356,0.41005385700009356,0.024900039895560697,0.024900039895560697,1
341,mic_fileid_341_doa16_3spk.wav,NoEnhancement-NoisyMixture,1,17.56025,196,1,text_fileid_341_doa196_spk1.txt,0.2647058823529412,9,34,ARE LONG SLENDER SHARP NOSED SLIPPERY PEOPLE WITH A FRINGE OF FINS ALONG THEIR BACKS AND ANOTHER FRINGE ALONG THEIR BELLIES THEY BREATHE THROUGH VERY SMALL GILL OPENINGS IN THE BACKS OF THEIR HEADS,"Our family is slender, sharp-nosed, slippery people, with a fringe of fins along their backs and a few fringes along their bellies. They breathe through very small gill ovens in the backs of their heads.",0.4426466379991325,0.4426466379991325,0.025207308438042312,0.025207308438042312,1
342,mic_fileid_342_doa2_3spk.wav,NoEnhancement-NoisyMixture,1,16.911375,60,1,text_fileid_342_doa60_spk1.txt,0.26666666666666666,16,60,AND AS I WAS GOING ALONG MY HEART WAS EVEN OVERWHELMED WITH THE THOUGHTS OF MY CONDITION AND THAT I SHOULD HAVE CHILDREN AND A NATION WHICH I KNEW NOT RULED OVER THEM WHEREUPON I EARNESTLY ENTREATED THE LORD THAT HE WOULD CONSIDER MY LOW ESTATE AND SHOW ME A TOKEN FOR GOOD AND IF IT WERE HIS BLESSED WILL,"And as I was going along with my heart was being overwhelmed with the thoughts and my conditions, that I should have children and a nation which I knew not. Who I knew were upon my earnestly and treated the Lord. That he would consider my law of state and show me a token for good, and if it were his blessed will.",0.6850597520005977,0.6850597520005977,0.04050881445184662,0.04050881445184662,1
343,mic_fileid_343_doa17_3spk.wav,NoEnhancement-NoisyMixture,1,16.14975,53,1,text_fileid_343_doa53_spk1.txt,0.24074074074074073,13,54,THEO'S IN GOINGS AND OUT GOINGS ARE SCARCELY OUR BUSINESS SO LONG AS SHE ENJOYS HERSELF SHE SAID PRESENT MY REGARDS TO THE MISS GOWERS MY DEAR AND SAY I REGRET THAT MY HEALTH DOES NOT PERMIT ME TO ACCOMPANY YOU A POLITE FICTION BY THE WAY AS MY LADY WAS LOOKING HER BEST,"Figures and goons and outgoers are scarcely our business, so long as she enjoys herself, she says. Presents by regards to the Miss Gower's idea, and say I regret that my test does not permit me to accompany her. A late fiction, by the way, as my lady was looking her best.",0.5923692389987991,0.5923692389987991,0.03667977764354241,0.03667977764354241,1
344,mic_fileid_344_doa9_3spk.wav,NoEnhancement-NoisyMixture,1,17.27225,314,1,text_fileid_344_doa314_spk1.txt,0.28205128205128205,11,39,ONE SPRING AFTER THEY HAD BEEN IN THAT LAND FOR FOUR YEARS ERIC SAID MY EYES ARE HUNGRY FOR THE SIGHT OF MEN AND GREEN FIELDS AGAIN MY STOMACH IS SICK OF SEAL AND WHALE AND BEAR MY THROAT,"One spring after they have been in that land for four years, Eric sit. My eyes are hungry for the sight of men in green fields against me. My stomach is sick of seal and whale and bear. My throat is so much a breakfast, sicky.",0.5594455749996996,0.5594455749996996,0.03238984932476658,0.03238984932476658,1
345,mic_fileid_345_doa61_3spk.wav,NoEnhancement-NoisyMixture,1,16.96025,61,1,text_fileid_345_doa61_spk1.txt,0.18181818181818182,6,33,IN SUCH A WORLD THE MENTAL OR THE PHYSICAL STATUS OF ANY PIECE OF EXPERIENCE WOULD BE UNEQUIVOCAL WHEN ACTIVE IT WOULD FIGURE IN THE PHYSICAL AND WHEN INACTIVE IN THE MENTAL GROUP,"In such a world, the mental or the physical status of any piece of experience would be unequivocal. When active, it would figure in the physical and when it active, in the mental it would be more.",0.4477654040001653,0.4477654040001653,0.026400872864501723,0.026400872864501723,1
346,mic_fileid_346_doa62_3spk.wav,NoEnhancement-NoisyMixture,1,16.81725,292,1,text_fileid_346_doa292_spk1.txt,0.42857142857142855,21,49,IT WAS THAT SAME DAY THAT THE THREE BOYS FROM BRIGHTON WERE FOR THE FIRST TIME ASSIGNED TO A REGULAR UNIT OF THE SIGNAL CORPS ALSO WITH A REAL THRILL THEY LEARNED THAT THEY WERE ALMOST IMMEDIATELY TO SEE WAR SERVICE FOR AMERICAN TROOPS WERE ALREADY IN THE TRENCHES,"Outside was the same day that the three boys from Brighton were the first time to sign the majority unit of the same squad. Also with a real thrill, it was long that they were almost immediately to see our service which suggested nothing of us getting in.",0.5385782520006615,0.5385782520006615,0.03202534611786478,0.03202534611786478,1
347,mic_fileid_347_doa18_3spk.wav,NoEnhancement-NoisyMixture,1,17.064625,18,1,text_fileid_347_doa18_spk1.txt,0.36363636363636365,12,33,HE REMEMBERED HAVING HEARD FROM THE OLD OLD PEOPLE OF THE TRIBE THAT THERE WAS A PATH THAT LED TO THE LAND OF SOULS THAT IF YOU SOUGHT CAREFULLY YOU COULD FIND IT,"You remember having heard from an old, old people of tribes that there was a cat that led to the land of souls. That if you sought to care for it, you could find it. We touted.",0.4547121560008236,0.4547121560008236,0.026646478079701347,0.026646478079701347,1
348,mic_fileid_348_doa57_3spk.wav,NoEnhancement-NoisyMixture,1,17.426125,173,1,text_fileid_348_doa173_spk1.txt,0.4782608695652174,22,46,ONLY TO FIND EVERY SEMBLANCE OF A ROAD GONE I LOST MORE THAN A HALF DAY'S PRECIOUS TIME AND AGAIN WAS THROWN INTO ANXIETY LEST I HAD MISSED THE LONG SOUGHT TRAIN THE NEXT INCIDENT THAT I REMEMBER VIVIDLY WAS MY ATTEMPT TO CROSS THE COLUMBIA,"Only to find every settlement of the Marodi con. I had lost more than a half the day's precious time, so again, let's try to make it exciting. Let's thank you, Miss Galangsochrain. The next incident that I remembered very clearly was my attempt to cross the Columbia.",0.6646717189996707,0.6646717189996707,0.03814225589450728,0.03814225589450728,1
349,mic_fileid_349_doa87_3spk.wav,NoEnhancement-NoisyMixture,1,16.440875,166,1,text_fileid_349_doa166_spk1.txt,1.125,36,32,AND I FOUND NO BETTER OR MORE CONGENIAL COMPANIONS ON BOARD THE SHIP THAN THESE FOUR HONEST HARD WORKING WOMEN SO FULL OF HOPE COURAGE AND GOOD SENSE AS WELL AS CHRISTIANITY,"There's not no bettery than these, not in a material command, but the sword of the ship. The leaves of the leaves of the park were to be driven. So each sound, the courage, and the good sense, as well as fish-de-ed, were to be recombined.",0.6141276850012218,0.6141276850012218,0.03735371049297692,0.03735371049297692,1
350,mic_fileid_350_doa97_3spk.wav,NoEnhancement-NoisyMixture,1,15.88575,216,1,text_fileid_350_doa216_spk1.txt,0.7272727272727273,32,44,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,There is a great wonder on the great far away world. She is terribly mortified about the food and songs she's written. She has a complex but inflexible mind. And there was half the food and a picture full of songs like they both do.,0.5544297570013441,0.5544297570013441,0.034901075303422506,0.034901075303422506,1
351,mic_fileid_351_doa35_3spk.wav,NoEnhancement-NoisyMixture,1,15.55575,35,1,text_fileid_351_doa35_spk1.txt,0.25,7,28,BUT HE WAS RESOLVED TO MARRY HER HAROON THOUGHT THIS SUCH AN EXTRAORDINARY STORY THAT HE ORDERED HIS HISTORIOGRAPHER TO COMMIT IT TO WRITING WITH ALL ITS CIRCUMSTANCES,But he was resolved to marry her. Barun thought this such an extraordinary story that he ordered his story I referred to be written with all its circumstances.,0.3691588999990927,0.3691588999990927,0.023731346929533624,0.023731346929533624,1
352,mic_fileid_352_doa234_3spk.wav,NoEnhancement-NoisyMixture,1,16.027625,234,1,text_fileid_352_doa234_spk1.txt,0.2631578947368421,10,38,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE EARL OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER,"and to show some degree of resiliency and discretion. Moved by this example, the House of Peers will rise from their inactivity and cleanse the entities of the Earl of Irondella, who had been lately confined to the tower.",0.5668273760002194,0.5668273760002194,0.03536564999494431,0.03536564999494431,1
353,mic_fileid_353_doa27_3spk.wav,NoEnhancement-NoisyMixture,1,17.324,354,1,text_fileid_353_doa354_spk1.txt,0.38461538461538464,15,39,HOLD YOUR TONGUE SAID UNCLE JOHN I SAY I'VE GOT THREE NIECES AS FINE A TRIO OF INTELLIGENT SWEET AND ATTRACTIVE YOUNG WOMEN AS YOU'LL RUN ACROSS IN A MONTH OF SUNDAYS I DARE YOU TO DENY IT SIR,"Pugetty Tom said, I say I've got three nieces, as fine a trio of intelligent, sweet and attractive young women as you're right across in a month of Sundays, I dare you to deny it, Sarah. With a heart of lead turned away.",0.5532439079997857,0.5532439079997857,0.031935113599618196,0.031935113599618196,1
354,mic_fileid_354_doa100_3spk.wav,NoEnhancement-NoisyMixture,1,17.23375,331,1,text_fileid_354_doa331_spk1.txt,0.17307692307692307,9,52,A PICTURE TO WRING THE HEART OF THE ONLOOKER WITH ENVY OR SYMPATHY ACCORDING TO HIS NATURE BUT THERE WAS ONLY ONE ONLOOKER A MAN OF FORTY OR THEREABOUTS WHO PAUSED FOR AN INSTANT UNDER THE GREAT GATE OF THE CASTLE AND TOOK IN THE FULL CHARM AND MEANING OF THE SCENE,"A picture to raise the heart of the onlooker with envy or sympathy according to his nature, if there was only one onlooker, a man of 40 or so thereabouts, who paused for an instant under the grand scale of the castle and took in the whole charm remaining of the scene.",0.5899600820011983,0.5899600820011983,0.03423283278457668,0.03423283278457668,1
355,mic_fileid_355_doa22_3spk.wav,NoEnhancement-NoisyMixture,1,16.643125,285,1,text_fileid_355_doa285_spk1.txt,0.868421052631579,33,38,CARRIED DAINTY MESSES TO THEIR SICK RESOLVED BEFORE LONG TO TEACH AT THE SCHOOL WHERE HER FATHER WENT EVERY DAY AS TO AN APPOINTED TASK BUT SHE WAS CONTINUALLY TEMPTED OFF TO GO AND SEE SOME INDIVIDUAL FRIEND,"I'll go and speak to all those white to their sick, also much as I'll, before my own desire to sort eyes for her father every day as to report grain, but she knows how to turn please talk to her, and try to be some individual friend.",1.0449458019993472,1.0449458019993472,0.06278543254342842,0.06278543254342842,1
356,mic_fileid_356_doa17_3spk.wav,NoEnhancement-NoisyMixture,1,16.634375,181,1,text_fileid_356_doa181_spk1.txt,0.32432432432432434,12,37,BUT TO WHOM THEY HAD LATTERLY ADVANCED MONEY THE LETTERS HINTED AT THE UTTER INSOLVENCY OF THIS MANUFACTURER THEY HAD URGED THEIR CORRESPONDENT TO GIVE THEM HIS NAME IN CONFIDENCE AND THIS MORNING'S LETTER HAD BROUGHT IT,"But to whom they had laterally offensive money. The letters hinted at the utter insolvency of this manufacture. They had originally corresponded to give them the same new confluence, and this morning's letter had rotted.",0.46537076399908983,0.46537076399908983,0.02797645021223159,0.02797645021223159,1
357,mic_fileid_357_doa155_3spk.wav,NoEnhancement-NoisyMixture,1,15.672625,234,1,text_fileid_357_doa234_spk1.txt,0.2972972972972973,11,37,POSSIBLY THERE IS SOMETHING YOU OUGHT TO DO AND ARE NOT DOING AND THAT IS WHY YOU CANNOT REST I THINK JESUS WOULD GIVE NO REST EXCEPT IN THE WAY OF LEARNING OF HIM HELEN'S SOBS CEASED,"I've been crossing the water, something I've ought to do and are not doing, and that is why you cannot best. I think Jesus would give no rest except in the way of burning of Him. Don't subsist.",0.44528803499997593,0.44528803499997593,0.028411834967018986,0.028411834967018986,1
358,mic_fileid_358_doa96_3spk.wav,NoEnhancement-NoisyMixture,1,15.0745,326,1,text_fileid_358_doa326_spk1.txt,1.3666666666666667,41,30,AND TO WARN YO IF NEED WERE MY MOTHER NIVER BADE YO TO COME SPYING AFTER ME AND BLAMING ME FOR SEEING A LAD AS MY FEYTHER THINKS WELL ON,"And the wife and his head have invented the best for one. My mother never did say to her, I'm spying as to me, And blaming me for seeing her laugh as an emphatic goes wrong. I expect every mother to pause the eight. The boy the day's over, remarked the dealer, laughingly.",0.6898365249999188,0.6898365249999188,0.04576181797073991,0.04576181797073991,1
359,mic_fileid_359_doa92_3spk.wav,NoEnhancement-NoisyMixture,1,17.17175,291,1,text_fileid_359_doa291_spk1.txt,0.2727272727272727,12,44,AND A STORM OF LAUGHTER RIPPLED ROUND THE THRONG OF HEADS SHE HEARD AN INDRAWN HISS BEHIND HER CHAIR AND THE NEXT INSTANT AN EXCLAMATION FROM MABEL WHAT WAS THAT THERE WAS A SHARP CRACK AND THE TINY GESTICULATING FIGURE STAGGERED BACK A STEP,"And a storm of laughter rippled around the throne of tennis. She heard an in-drawn kiss behind her chair. And the next instant anticipation from Maple, what was that? It was a sharp crack. And the tiny gesticulating figure staggered back a step. He would surely fail.",0.6340596919999371,0.6340596919999371,0.036924582060648276,0.036924582060648276,1
360,mic_fileid_360_doa3_3spk.wav,NoEnhancement-NoisyMixture,1,16.78425,104,1,text_fileid_360_doa104_spk1.txt,0.20588235294117646,7,34,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"whose eyes were closed, this countenance pale, this figure, and bathed in tears. She gazed earnestly on him, her heart beat, and she fancied to be held guns, but yet she would not believe her eyes.",0.4731915049997042,0.4731915049997042,0.02819259156648073,0.02819259156648073,1
361,mic_fileid_361_doa8_3spk.wav,NoEnhancement-NoisyMixture,1,15.306875,230,1,text_fileid_361_doa230_spk1.txt,0.2564102564102564,10,39,MODE BEARD THE OYSTERS AND SCALD THEM IN THEIR OWN LIQUOR THEN ADD IT WELL STRAINED TO THE BROTH THICKEN WITH THE BUTTER AND FLOUR AND SIMMER FOR ONE QUARTER OF AN HOUR PUT IN THE OYSTERS STIR WELL,"Go, beer the oysters and swallow them in their own liquor. Then add it well strained to the broth. A pour of thickin' with the butter and flour, and set it to one quarter of an hour. Put in the oysters, stir well.",0.5004318289993535,0.5004318289993535,0.03269327207541405,0.03269327207541405,1
362,mic_fileid_362_doa47_3spk.wav,NoEnhancement-NoisyMixture,1,16.986,265,1,text_fileid_362_doa265_spk1.txt,0.10416666666666667,5,48,QUITE REPLIED THORNDYKE I HAVE ENTERTAINED IT FROM THE FIRST AND THE NEW FACTS THAT YOU HAVE GATHERED INCREASE ITS PROBABILITY YOU REMEMBER I SAID THAT FOUR HYPOTHESES WERE POSSIBLE THAT THE ROBBERY WAS COMMITTED EITHER BY REUBEN BY WALTER BY JOHN HORNBY OR BY SOME OTHER PERSON,"Mr. White replied, I have entertained it from the first, and the new facts that you have gathered increase its probability. You remember I said that four hypotheses were possible, that the robbery was committed either by Ronald by Walger, by John Hornby, or by some other person.",0.5572513509996497,0.5572513509996497,0.032806508359805114,0.032806508359805114,1
363,mic_fileid_363_doa95_3spk.wav,NoEnhancement-NoisyMixture,1,16.91775,336,1,text_fileid_363_doa336_spk1.txt,0.52,13,25,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,Charles gave the most gracious and a compliant answer to all the amounts of excess he rose to the dark in his heart. The street reversed to these furious measures.,0.32400492600027064,0.32400492600027064,0.019151774083449077,0.019151774083449077,1
364,mic_fileid_364_doa50_3spk.wav,NoEnhancement-NoisyMixture,1,16.970625,345,1,text_fileid_364_doa345_spk1.txt,0.1875,6,32,DEAR ME IT IS A SAD PITY YOU CANNOT FLY YOURSELF BUT I HAVE NO TIME TO LOOK FOR ANOTHER NURSE NOW SO YOU WILL DO YOUR BEST I HOPE DEAR DEAR,"It is a sad pity you cannot rely on yourself, but I have no time to look for another nurse now, so you will do your best, I hope. But dear, dear, time.",0.36223442100163084,0.36223442100163084,0.02134478965869736,0.02134478965869736,1
365,mic_fileid_365_doa174_3spk.wav,NoEnhancement-NoisyMixture,1,17.051875,212,1,text_fileid_365_doa212_spk1.txt,0.3170731707317073,13,41,THIS THIRD BOOK THE STORY OF ANCIENT IRISH CIVILISATION GIVES IN SIMPLE PLAIN LANGUAGE AN ACCOUNT OF THE CONDITION OF THE COUNTRY IN THE OLDEN TIME BUT AS IT IS HERE TO SPEAK FOR ITSELF I NEED NOT DESCRIBE IT FURTHER,"At least third, the story of ancient Irish civilization, used in symbol, line language, and accounted for the condition of this country in the early 1960s. But as it is here to speak for itself, I need not describe it further.",0.5195229149994702,0.5195229149994702,0.030467201700661674,0.030467201700661674,1
366,mic_fileid_366_doa75_3spk.wav,NoEnhancement-NoisyMixture,1,15.865125,180,1,text_fileid_366_doa180_spk1.txt,2.3684210526315788,90,38,UP STEPPED THE SERVANT'S COMRADE AND KNOCKED UPON THE DOOR RAP TAP TAP BY AND BY IT WAS OPENED A CRACK AND THERE STOOD AN UGLY OLD WOMAN BLEAR EYED AND CROOKED AND GNARLED AS A WINTER TWIG,Up south you'll see this tom� I've been up upon the document. A cat. He'll climb in by He's he's opened a clap Oh he's opened a clap He's he's opened a clap He's he's opened a clap He's here still of an open woman so I'll have him go Everyone is it but the human The human is a wow The human is a wow Scared you know Scared you know They see a hat It never stops Scared you know Scared you know I'll be seen after I've been awake Scared you know Scared you know,4.291521588000251,4.291521588000251,0.2705003325218207,0.2705003325218207,1
