fileid,chunk_count,chunk_indices,chunk_mic_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,selected_doas,mean_selected_doa_error_deg,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
348,5,"1,2,3,4,5",mic_fileid_348_doa57_3spk_1.wav|mic_fileid_348_doa57_3spk_2.wav|mic_fileid_348_doa57_3spk_3.wav|mic_fileid_348_doa57_3spk_4.wav|mic_fileid_348_doa57_3spk_5.wav,6080.0,6100.0,20.0,173,text_fileid_348_doa173_spk1.txt,"173,173,173,173,173",0.0,ONLY TO FIND EVERY SEMBLANCE OF A ROAD GONE I LOST MORE THAN A HALF DAY'S PRECIOUS TIME AND AGAIN WAS THROWN INTO ANXIETY LEST I HAD MISSED THE LONG SOUGHT TRAIN THE NEXT INCIDENT THAT I REMEMBER VIVIDLY WAS MY ATTEMPT TO CROSS THE COLUMBIA,] Only to find every semblance of a road gone. I'd lost more than a half a day's precious time and again with joy and anxiety . Let's admit the longstop train . The next incident that I remembered vividly was my attempt to cross the Columbia.,0.2608695652173913,12,46,Only to find every semblance of a road gone. I'd lost more than a half a day's precious time and again with joy and anxiety. Let's admit the longstop train. The next incident that I remembered vividly was my attempt to cross the Columbia.,0.2608695652173913,12,46
349,4,"1,2,3,4",mic_fileid_349_doa87_3spk_1.wav|mic_fileid_349_doa87_3spk_2.wav|mic_fileid_349_doa87_3spk_3.wav|mic_fileid_349_doa87_3spk_4.wav,6100.0,6116.0,16.0,166,text_fileid_349_doa166_spk1.txt,"166,166,166,166",0.0,AND I FOUND NO BETTER OR MORE CONGENIAL COMPANIONS ON BOARD THE SHIP THAN THESE FOUR HONEST HARD WORKING WOMEN SO FULL OF HOPE COURAGE AND GOOD SENSE AS WELL AS CHRISTIANITY,"And it sounds no better or more congen ial companions on board the ship , then these four honest , hard-working women so full of hope, courage , and good sense as well as Christianity. Very",0.25,8,32,"And it sounds no better or more congen ial companions on board the ship, then these four honest, hard-working women so full of hope, courage, and good sense as well as Christianity. Very",0.25,8,32
350,4,"1,2,3,4",mic_fileid_350_doa97_3spk_1.wav|mic_fileid_350_doa97_3spk_2.wav|mic_fileid_350_doa97_3spk_3.wav|mic_fileid_350_doa97_3spk_4.wav,6116.0,6132.0,16.0,216,text_fileid_350_doa216_spk1.txt,"216,216,216,216",0.0,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,cross and I don't wonder I 'm a great child of her. She was terribly mortified about the pudding sauce last week. We had a plum pudding for dinner on Tuesday and there was half the pudding and a pitcher full of sauce left over. But,0.18181818181818182,8,44,cross and I don't wonder I'm a great child of her. She was terribly mortified about the pudding sauce last week. We had a plum pudding for dinner on Tuesday and there was half the pudding and a pitcher full of sauce left over. But,0.13636363636363635,6,44
351,3,"1,2,3",mic_fileid_351_doa35_3spk_1.wav|mic_fileid_351_doa35_3spk_2.wav|mic_fileid_351_doa35_3spk_3.wav,6132.0,6144.0,12.0,35,text_fileid_351_doa35_spk1.txt,"35,35,35",0.0,BUT HE WAS RESOLVED TO MARRY HER HAROON THOUGHT THIS SUCH AN EXTRAORDINARY STORY THAT HE ORDERED HIS HISTORIOGRAPHER TO COMMIT IT TO WRITING WITH ALL ITS CIRCUMSTANCES,he was resolved to marry her . Harun thought this such an extraordinary story that he ordered his historiographer to commit it to writing with all its circumstances .,0.07142857142857142,2,28,he was resolved to marry her. Harun thought this such an extraordinary story that he ordered his historiographer to commit it to writing with all its circumstances.,0.07142857142857142,2,28
352,4,"1,2,3,4",mic_fileid_352_doa234_3spk_1.wav|mic_fileid_352_doa234_3spk_2.wav|mic_fileid_352_doa234_3spk_3.wav|mic_fileid_352_doa234_3spk_4.wav,6144.0,6160.0,16.0,234,text_fileid_352_doa234_spk1.txt,"234,234,234,234",0.0,AND TO SHOW SOME DEGREE OF PRECIPITANCY AND INDISCRETION MOVED BY THIS EXAMPLE THE HOUSE OF PEERS WERE ROUSED FROM THEIR INACTIVITY AND CLAIMED LIBERTY FOR THE EARL OF ARUNDEL WHO HAD BEEN LATELY CONFINED IN THE TOWER,"And to show some degree of precipitancy and discretion. Moved by this example , the house of peers were roused from their inactivity and claimed liberty for the Earl of Errandale, who had been lately confined in the tower .",0.05263157894736842,2,38,"And to show some degree of precipitancy and discretion. Moved by this example, the house of peers were roused from their inactivity and claimed liberty for the Earl of Errandale, who had been lately confined in the tower.",0.05263157894736842,2,38
353,4,"1,2,3,4",mic_fileid_353_doa27_3spk_1.wav|mic_fileid_353_doa27_3spk_2.wav|mic_fileid_353_doa27_3spk_3.wav|mic_fileid_353_doa27_3spk_4.wav,6160.0,6176.0,16.0,354,text_fileid_353_doa354_spk1.txt,"354,354,354,354",0.0,HOLD YOUR TONGUE SAID UNCLE JOHN I SAY I'VE GOT THREE NIECES AS FINE A TRIO OF INTELLIGENT SWEET AND ATTRACTIVE YOUNG WOMEN AS YOU'LL RUN ACROSS IN A MONTH OF SUNDAYS I DARE YOU TO DENY IT SIR,""" I say I've got three nieces as fine a trio of intelligent , sweet and attractive young women as you'll run across in a month of Sundays , I dare you to deny it, sir.""",0.15384615384615385,6,39,"""I say I've got three nieces as fine a trio of intelligent, sweet and attractive young women as you'll run across in a month of Sundays, I dare you to deny it, sir.""",0.15384615384615385,6,39
354,5,"1,2,3,4,5",mic_fileid_354_doa100_3spk_1.wav|mic_fileid_354_doa100_3spk_2.wav|mic_fileid_354_doa100_3spk_3.wav|mic_fileid_354_doa100_3spk_4.wav|mic_fileid_354_doa100_3spk_5.wav,6176.0,6196.0,20.0,331,text_fileid_354_doa331_spk1.txt,"331,331,331,331,331",0.0,A PICTURE TO WRING THE HEART OF THE ONLOOKER WITH ENVY OR SYMPATHY ACCORDING TO HIS NATURE BUT THERE WAS ONLY ONE ONLOOKER A MAN OF FORTY OR THEREABOUTS WHO PAUSED FOR AN INSTANT UNDER THE GREAT GATE OF THE CASTLE AND TOOK IN THE FULL CHARM AND MEANING OF THE SCENE,"A picture to ring the heart of the onlooker with envy or sympathy according to his nature, but there was only one on Luka, a man of 40 or thereabouts who paused for an instant under the great gate of the castle and took in the full charm and meaning of the scene. [BLANK _",0.09615384615384616,5,52,"A picture to ring the heart of the onlooker with envy or sympathy according to his nature, but there was only one on Luka, a man of 40 or thereabouts who paused for an instant under the great gate of the castle and took in the full charm and meaning of the scene. BLANK _",0.09615384615384616,5,52
355,5,"1,2,3,4,5",mic_fileid_355_doa22_3spk_1.wav|mic_fileid_355_doa22_3spk_2.wav|mic_fileid_355_doa22_3spk_3.wav|mic_fileid_355_doa22_3spk_4.wav|mic_fileid_355_doa22_3spk_5.wav,6196.0,6216.0,20.0,285,text_fileid_355_doa285_spk1.txt,"285,285,285,285,285",0.0,CARRIED DAINTY MESSES TO THEIR SICK RESOLVED BEFORE LONG TO TEACH AT THE SCHOOL WHERE HER FATHER WENT EVERY DAY AS TO AN APPOINTED TASK BUT SHE WAS CONTINUALLY TEMPTED OFF TO GO AND SEE SOME INDIVIDUAL FRIEND,"Carried dating messes to their sick , resolved before long to teach at the school where her father went every day as to an appointed task. But she was continually tempted off to go and see some individual friend.",0.02631578947368421,1,38,"Carried dating messes to their sick, resolved before long to teach at the school where her father went every day as to an appointed task. But she was continually tempted off to go and see some individual friend.",0.02631578947368421,1,38
356,4,"1,2,3,4",mic_fileid_356_doa17_3spk_1.wav|mic_fileid_356_doa17_3spk_2.wav|mic_fileid_356_doa17_3spk_3.wav|mic_fileid_356_doa17_3spk_4.wav,6216.0,6232.0,16.0,181,text_fileid_356_doa181_spk1.txt,"181,181,181,181",0.0,BUT TO WHOM THEY HAD LATTERLY ADVANCED MONEY THE LETTERS HINTED AT THE UTTER INSOLVENCY OF THIS MANUFACTURER THEY HAD URGED THEIR CORRESPONDENT TO GIVE THEM HIS NAME IN CONFIDENCE AND THIS MORNING'S LETTER HAD BROUGHT IT,"But to whom they had laterally advanced money . The letters hinted at the utter insol vency of this manufacturer. They had urged their correspondent to give them his name and confidence, and this morning 's letter had brought it. [BLANK _",0.1891891891891892,7,37,"But to whom they had laterally advanced money. The letters hinted at the utter insol vency of this manufacturer. They had urged their correspondent to give them his name and confidence, and this morning's letter had brought it. BLANK _",0.13513513513513514,5,37
357,4,"1,2,3,4",mic_fileid_357_doa155_3spk_1.wav|mic_fileid_357_doa155_3spk_2.wav|mic_fileid_357_doa155_3spk_3.wav|mic_fileid_357_doa155_3spk_4.wav,6232.0,6248.0,16.0,234,text_fileid_357_doa234_spk1.txt,"234,234,234,234",0.0,POSSIBLY THERE IS SOMETHING YOU OUGHT TO DO AND ARE NOT DOING AND THAT IS WHY YOU CANNOT REST I THINK JESUS WOULD GIVE NO REST EXCEPT IN THE WAY OF LEARNING OF HIM HELEN'S SOBS CEASED,possibly there is something you ought to do and are not doing and that is why you cannot rest . I think Jesus would give no rest except in the way of learning of him . And,0.08108108108108109,3,37,possibly there is something you ought to do and are not doing and that is why you cannot rest. I think Jesus would give no rest except in the way of learning of him. And,0.08108108108108109,3,37
358,3,"1,2,3",mic_fileid_358_doa96_3spk_1.wav|mic_fileid_358_doa96_3spk_2.wav|mic_fileid_358_doa96_3spk_3.wav,6248.0,6260.0,12.0,326,text_fileid_358_doa326_spk1.txt,"326,326,326",0.0,AND TO WARN YO IF NEED WERE MY MOTHER NIVER BADE YO TO COME SPYING AFTER ME AND BLAMING ME FOR SEEING A LAD AS MY FEYTHER THINKS WELL ON,to warn you if neither of us were. My mother never bid you to conspire after me and blame me for seeing a lad as my feather thinks we're long. And to,0.5333333333333333,16,30,to warn you if neither of us were. My mother never bid you to conspire after me and blame me for seeing a lad as my feather thinks we're long. And to,0.5333333333333333,16,30
359,4,"1,2,3,4",mic_fileid_359_doa92_3spk_1.wav|mic_fileid_359_doa92_3spk_2.wav|mic_fileid_359_doa92_3spk_3.wav|mic_fileid_359_doa92_3spk_4.wav,6260.0,6276.0,16.0,291,text_fileid_359_doa291_spk1.txt,"291,291,291,291",0.0,AND A STORM OF LAUGHTER RIPPLED ROUND THE THRONG OF HEADS SHE HEARD AN INDRAWN HISS BEHIND HER CHAIR AND THE NEXT INSTANT AN EXCLAMATION FROM MABEL WHAT WAS THAT THERE WAS A SHARP CRACK AND THE TINY GESTICULATING FIGURE STAGGERED BACK A STEP,"storm of laughter rippled around the throng of heads. She heard an in wrong hiss behind her chair. In the next instant, an exclamation from M abel. What was that? There was a sharp crack and the tiny gestic ulating figure staggered back a step.",0.22727272727272727,10,44,"storm of laughter rippled around the throng of heads. She heard an in wrong hiss behind her chair. In the next instant, an exclamation from M abel. What was that? There was a sharp crack and the tiny gestic ulating figure staggered back a step.",0.22727272727272727,10,44
360,5,"1,2,3,4,5",mic_fileid_360_doa3_3spk_1.wav|mic_fileid_360_doa3_3spk_2.wav|mic_fileid_360_doa3_3spk_3.wav|mic_fileid_360_doa3_3spk_4.wav|mic_fileid_360_doa3_3spk_5.wav,6276.0,6296.0,20.0,104,text_fileid_360_doa104_spk1.txt,"104,104,104,104,104",0.0,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"Whose eyes were closed, his count enance pale, disfigured , and bathed in tears . She gazed earnestly at him , her heart beat, and she fancy to be helped by them , but yet she would not believe her eyes. [BLANK",0.29411764705882354,10,34,"Whose eyes were closed, his count enance pale, disfigured, and bathed in tears. She gazed earnestly at him, her heart beat, and she fancy to be helped by them, but yet she would not believe her eyes. BLANK",0.29411764705882354,10,34
361,4,"1,2,3,4",mic_fileid_361_doa8_3spk_1.wav|mic_fileid_361_doa8_3spk_2.wav|mic_fileid_361_doa8_3spk_3.wav|mic_fileid_361_doa8_3spk_4.wav,6296.0,6312.0,16.0,230,text_fileid_361_doa230_spk1.txt,"230,230,230,230",0.0,MODE BEARD THE OYSTERS AND SCALD THEM IN THEIR OWN LIQUOR THEN ADD IT WELL STRAINED TO THE BROTH THICKEN WITH THE BUTTER AND FLOUR AND SIMMER FOR ONE QUARTER OF AN HOUR PUT IN THE OYSTERS STIR WELL,"Mode, beard the oysters and scald them in their own liquor , then add it well strained to the broth. Zicken with the butter and flour and simmer for 1/ 4 of an hour. Put in the oysters stir well.",0.07692307692307693,3,39,"Mode, beard the oysters and scald them in their own liquor, then add it well strained to the broth. Zicken with the butter and flour and simmer for 1 4 of an hour. Put in the oysters stir well.",0.07692307692307693,3,39
362,5,"1,2,3,4,5",mic_fileid_362_doa47_3spk_1.wav|mic_fileid_362_doa47_3spk_2.wav|mic_fileid_362_doa47_3spk_3.wav|mic_fileid_362_doa47_3spk_4.wav|mic_fileid_362_doa47_3spk_5.wav,6312.0,6332.0,20.0,265,text_fileid_362_doa265_spk1.txt,"265,265,265,265,265",0.0,QUITE REPLIED THORNDYKE I HAVE ENTERTAINED IT FROM THE FIRST AND THE NEW FACTS THAT YOU HAVE GATHERED INCREASE ITS PROBABILITY YOU REMEMBER I SAID THAT FOUR HYPOTHESES WERE POSSIBLE THAT THE ROBBERY WAS COMMITTED EITHER BY REUBEN BY WALTER BY JOHN HORNBY OR BY SOME OTHER PERSON,"Quite reply for a dyke. I have entertained it from the first and the new facts that you have gathered increase its probability . You remember I said that four hypotheses were possible, that the robbery was committed either by Rubin , by Walter, by John Hornby, or by some other person. [BLANK _",0.125,6,48,"Quite reply for a dyke. I have entertained it from the first and the new facts that you have gathered increase its probability. You remember I said that four hypotheses were possible, that the robbery was committed either by Rubin, by Walter, by John Hornby, or by some other person. BLANK _",0.125,6,48
363,4,"1,2,3,4",mic_fileid_363_doa95_3spk_1.wav|mic_fileid_363_doa95_3spk_2.wav|mic_fileid_363_doa95_3spk_3.wav|mic_fileid_363_doa95_3spk_4.wav,6332.0,6348.0,16.0,336,text_fileid_363_doa336_spk1.txt,"336,336,336,336",0.0,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,"Charles gave them a gracious and a compliant answer to all their remonstrances. He was , however, in his heart extremely averse to these furious measures. [BLANK _",0.04,1,25,"Charles gave them a gracious and a compliant answer to all their remonstrances. He was, however, in his heart extremely averse to these furious measures. BLANK _",0.04,1,25
364,4,"1,2,3,4",mic_fileid_364_doa50_3spk_1.wav|mic_fileid_364_doa50_3spk_2.wav|mic_fileid_364_doa50_3spk_3.wav|mic_fileid_364_doa50_3spk_4.wav,6348.0,6364.0,16.0,345,text_fileid_364_doa345_spk1.txt,"345,345,345,345",0.0,DEAR ME IT IS A SAD PITY YOU CANNOT FLY YOURSELF BUT I HAVE NO TIME TO LOOK FOR ANOTHER NURSE NOW SO YOU WILL DO YOUR BEST I HOPE DEAR DEAR,"Do me it is a sad pity you cannot fly yourself. But I have no time to look for another nurse now . So you will do your best , I hope. Dear, dear. This",0.0625,2,32,"Do me it is a sad pity you cannot fly yourself. But I have no time to look for another nurse now. So you will do your best, I hope. Dear, dear. This",0.0625,2,32
365,5,"1,2,3,4,5",mic_fileid_365_doa174_3spk_1.wav|mic_fileid_365_doa174_3spk_2.wav|mic_fileid_365_doa174_3spk_3.wav|mic_fileid_365_doa174_3spk_4.wav|mic_fileid_365_doa174_3spk_5.wav,6364.0,6384.0,20.0,212,text_fileid_365_doa212_spk1.txt,"212,212,212,212,212",0.0,THIS THIRD BOOK THE STORY OF ANCIENT IRISH CIVILISATION GIVES IN SIMPLE PLAIN LANGUAGE AN ACCOUNT OF THE CONDITION OF THE COUNTRY IN THE OLDEN TIME BUT AS IT IS HERE TO SPEAK FOR ITSELF I NEED NOT DESCRIBE IT FURTHER,"third book, the story of ancient Irish civilization gives in simple plain language and account for the condition of the country in the olden time. But as the DTR speaks for itself, I need not describe it further. [BLANK",0.24390243902439024,10,41,"third book, the story of ancient Irish civilization gives in simple plain language and account for the condition of the country in the olden time. But as the DTR speaks for itself, I need not describe it further. BLANK",0.24390243902439024,10,41
366,4,"1,2,3,4",mic_fileid_366_doa75_3spk_1.wav|mic_fileid_366_doa75_3spk_2.wav|mic_fileid_366_doa75_3spk_3.wav|mic_fileid_366_doa75_3spk_4.wav,6384.0,6400.0,16.0,180,text_fileid_366_doa180_spk1.txt,"180,180,180,180",0.0,UP STEPPED THE SERVANT'S COMRADE AND KNOCKED UPON THE DOOR RAP TAP TAP BY AND BY IT WAS OPENED A CRACK AND THERE STOOD AN UGLY OLD WOMAN BLEAR EYED AND CROOKED AND GNARLED AS A WINTER TWIG,"_ up step the cervix comrad and knock upon the door. RAP ! Tap, tap. Bye and bye, it was open to crap and there stood an ugly old woman , bleride and crooked and gnarled as a winter twig .",0.2894736842105263,11,38,"_ up step the cervix comrad and knock upon the door. RAP! Tap, tap. Bye and bye, it was open to crap and there stood an ugly old woman, bleride and crooked and gnarled as a winter twig.",0.2894736842105263,11,38
367,5,"1,2,3,4,5",mic_fileid_367_doa110_3spk_1.wav|mic_fileid_367_doa110_3spk_2.wav|mic_fileid_367_doa110_3spk_3.wav|mic_fileid_367_doa110_3spk_4.wav|mic_fileid_367_doa110_3spk_5.wav,6400.0,6420.0,20.0,261,text_fileid_367_doa261_spk1.txt,"261,261,261,261,261",0.0,IT WAS HER OWN HEART SINKING WITH ALARM AND TERROR AND OVERFLOWING WITH LOVE SHE OPENED THE DOOR AND STEPPED ACROSS THE THRESHOLD AND ONTO THE COLD DAMP EARTHEN FLOOR OF THE PASSAGE THE COLD SHE FELT REFRESHED HER,"It was her own heart, sinking with alarm and terror and overflowing with love . She opened the door and stepped across the threshold and onto the cold damp earthen floor of the passage . The cold she felt refreshed her. [BLANK",0.02564102564102564,1,39,"It was her own heart, sinking with alarm and terror and overflowing with love. She opened the door and stepped across the threshold and onto the cold damp earthen floor of the passage. The cold she felt refreshed her. BLANK",0.02564102564102564,1,39
368,4,"1,2,3,4",mic_fileid_368_doa76_3spk_1.wav|mic_fileid_368_doa76_3spk_2.wav|mic_fileid_368_doa76_3spk_3.wav|mic_fileid_368_doa76_3spk_4.wav,6420.0,6436.0,16.0,76,text_fileid_368_doa76_spk1.txt,"76,76,76,76",0.0,BUT WITH THE PROSPECT BEFORE HIM OF APPROACHING AN INEVITABLE ANNIHILATION HIS AVARICE WOULD BE LIKELY TO GET THE VICTORY OVER HIS CAUTION HIS VANITY OR HIS AMBITION AN AMBITIOUS MAN TOO,"But with the prospect before him of approaching an inevitable annihilation . His avarice would be likely to get the victory over his caution, his vanity, or his ambition . An ambitious man too.",0.0,0,32,"But with the prospect before him of approaching an inevitable annihilation. His avarice would be likely to get the victory over his caution, his vanity, or his ambition. An ambitious man too.",0.0,0,32
