fileid,mic_file,method,audio_stage,speaker_id,duration_sec,gt_doa,selected_wav,selection_strategy,selected_source_index,predicted_doa,doa_error_deg,separated_wav_count,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,pesq_error,reference,hypothesis,whisper_sec,total_sec,whisper_rtf,total_rtf,under_realtime
382,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_382_doa34_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.508625,193,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_382/odas_separated_preddoa247_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,246.65492206303645,53.65492206303645,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_382_doa193_spk1.txt,2.259259259259259,61,27,-7.460600555935901,-5.673670715226946,1.7869298407089556,-11.702008013904353,-28.50038256753862,-16.798374553634268,1.067798376083374,1.0878628492355347,0.020064473152160645,,THE SUMMER'S FLOWER IS TO THE SUMMER SWEET THOUGH TO ITSELF IT ONLY LIVE AND DIE BUT IF THAT FLOWER WITH BASE INFECTION MEET THE BASEST WEED,"I told you the world off, we had all made up our minds that Sylvia would never make it. She was so handsome, we didn't see how she could help it. I tell you they made a dandy look at the couple when they went together. Well, as I said before, I toddled to the window to have a look at the fair Sylvia.",0.5529153479983506,0.5529153479983506,0.03157959851206766,0.03157959851206766,1
383,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_383_doa0_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.2795,166,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_383/odas_separated_preddoa171_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,170.8332194238752,4.833219423875192,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_383_doa166_spk1.txt,0.9761904761904762,41,42,2.9231998934745396,-1.1424423079317272,-4.065642201406266,2.4891454459382025,-41.64581571021479,-44.134961156153,1.2155160903930664,1.1696566343307495,-0.045859456062316895,,HE WOULD NOT ADVERTISE IN PAPERS WHICH HE THOUGHT MIGHT BY THEIR PUBLICATION OF OPINION ULTIMATELY HURT CAPITALISM AS A WHOLE STILL LESS IN THOSE WHOSE OPINIONS MIGHT AFFECT HIS OWN PRIVATE FORTUNE ADVERSELY STUPID LIKE ALL PEOPLE GIVEN UP TO GAIN,have a,1.0015906429998722,1.0015906429998722,0.06152465634693156,0.06152465634693156,1
384,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_384_doa36_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.063875,36,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_384/odas_separated_preddoa033_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,32.63094151678287,3.3690584832171453,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_384_doa36_spk1.txt,0.34210526315789475,13,38,5.767879029597953,-0.80045576159681,-6.568334791194763,4.897977460152026,-38.36338697542373,-43.26136443557576,1.4265990257263184,1.3048732280731201,-0.12172579765319824,,AND BEHOLD PRESENTLY CAME THE KHORASANI SO I CARRIED HIM INTO THE HOUSE AND BROUGHT OUT TO HIM ONE MYRIAD OF DIRHAMS SAYING HERE IS THY MONEY QUOTH HE IT IS NOT MY VERY MONEY HOW COMETH THIS,"I simply came to Kora-san, so I carried him into the house and brought out to him one of my re-added earrings, saying, Here is thy money, for he is not my very money. How come it's this?",0.3646974559997034,0.3646974559997034,0.022702956540666768,0.022702956540666768,1
385,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_385_doa92_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.99975,92,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_385/odas_separated_preddoa210_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,209.5358188416594,117.53581884165942,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_385_doa92_spk1.txt,1.0,44,44,4.76733718408776,-0.9652411375848546,-5.732578321672614,3.7493265517350376,-43.98670537231348,-47.73603192404852,1.1280317306518555,1.0822373628616333,-0.04579436779022217,,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,,0.03932416899988311,0.03932416899988311,0.002313220429705326,0.002313220429705326,1
386,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_386_doa35_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.709,142,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_386/odas_separated_preddoa141_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,141.29347718800787,0.7065228119921301,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_386_doa142_spk1.txt,0.25,11,44,5.069877809403637,-0.601364085048611,-5.6712418944522485,4.665789680784519,-21.134000507282718,-25.799790188067234,1.282795786857605,1.2003172636032104,-0.08247852325439453,,INSTEAD OF MAKING A FUSS ABOUT THIS HE USED TO CALL FOR PENCIL AND PAPER AND PRACTISE DRAWING FEET UNTIL HE COULD MAKE VERY PERFECT ONES MAJOR WHISTLER SENT HIM TO THE ART ACADEMY IN SAINT PETERSBURG WHERE HE WAS PRAISED BY HIS TEACHERS,He used to call for a pencil and paper and practice drawing feet until he could make very perfect coins. Major Whistler sent him to the Art Academy in St. Petersburg where he was praised by his teachers.,0.3401158670003497,0.3401158670003497,0.019205820035030192,0.019205820035030192,1
387,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_387_doa54_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.72775,88,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_387/odas_separated_preddoa078_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,77.98895406400277,10.011045935997231,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_387_doa88_spk1.txt,0.2631578947368421,15,57,6.77534159857256,-1.3227776321669882,-8.098119230739547,6.431566577966285,-28.208667296809683,-34.640233874775966,1.6782053709030151,1.2841713428497314,-0.3940340280532837,,IT WAS NOT UNTIL SOME DAYS LATER THAT THE CASE CAME INTO MY HANDS AND IN THE INTERVAL THE LOCAL AUTHORITIES HAD NOT BEEN IDLE IT WAS NOTED THAT THE MAN WAS POORLY DRESSED THAT HIS HANDS PROVED HE WAS USED TO MANUAL LABOR BUT THERE WAS NO MARK EITHER ON HIS BODY OR ON HIS CLOTHING,"A few days later, the decays came into my hands in an interval to local affairs in Huff and Irons. It was noted that the man was poorly dressed, that his hands proved he was used to manual labor, but there was no mark either on his body or on his clothing.",0.43894085900137725,0.43894085900137725,0.026240280910545484,0.026240280910545484,1
388,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_388_doa22_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.815875,22,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_388/odas_separated_preddoa019_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,19.4453924381293,2.5546075618707107,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_388_doa22_spk1.txt,0.37142857142857144,13,35,5.603246902952559,-0.9259041367351362,-6.5291510396876955,5.158719875397592,-30.332418053352434,-35.49113792875003,1.3581111431121826,1.2271596193313599,-0.13095152378082275,,REALLY ATTESTED HIS FAILURE BUT THE DISCOVERY OF AMERICA WAS A GREATER SUCCESS THAN WAS ANY FINDING OF A BACK DOOR TO INDIA WHEN DAVID LIVINGSTONE HAD SUPPLEMENTED HIS THEOLOGICAL EDUCATION BY A MEDICAL COURSE,But the discussion of America was a greater success than what was in finding a factor in the end. When David Livingstone had supplemented his illogical education by a medical course.,0.2515244799997163,0.2515244799997163,0.014117997572373869,0.014117997572373869,1
389,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_389_doa78_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,4.962375,78,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_389/odas_separated_preddoa100_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,99.84751883877321,21.847518838773226,1,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_389_doa78_spk1.txt,0.5,4,8,9.11027946889629,-2.609989849911564,-11.720269318807853,8.559204493523438,-28.076869672906575,-36.636074166430014,1.5310333967208862,1.42510986328125,-0.10592353343963623,,CONSEIL I CALLED A THIRD TIME CONSEIL APPEARED,"On Kosei, I called it third time. Kosei appeared.",0.12744619399927615,0.12744619399927615,0.025682499609416088,0.025682499609416088,1
390,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_390_doa110_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.794625,110,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_390/odas_separated_preddoa107_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,106.92874046778084,3.071259532219159,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_390_doa110_spk1.txt,0.09523809523809523,4,42,3.5189213142012115,-0.4770934190598441,-3.9960147332610556,2.6796026255615466,-31.637990233037556,-34.3175928585991,1.1431479454040527,1.1389071941375732,-0.004240751266479492,,HAD AT LEAST THE ELEMENT OF HUMILITY THAT IT ALWAYS NEEDED TO BE SUPPORTED BY PROOF LORD WARBURTON NOT ONLY SPENT THE NIGHT AT GARDENCOURT BUT HE WAS PERSUADED TO REMAIN OVER THE SECOND DAY AND WHEN THE SECOND DAY WAS ENDED,"At least the element of humility that it always needed to be supported by a proof. Lord Warburton not only spent the night at Garden Court, but he was persuaded to remain over the second day, and when the second day was ended.",0.3306565610000689,0.3306565610000689,0.02093475223375477,0.02093475223375477,1
391,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_391_doa145_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.792625,208,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_391/odas_separated_preddoa209_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,209.1991724325119,1.1991724325118867,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_391_doa208_spk1.txt,0.3939393939393939,13,33,4.442279149391052,-1.8200367627694727,-6.262315912160524,4.155870989624209,-29.29984405945109,-33.4557150490753,1.2697687149047852,1.2395882606506348,-0.03018045425415039,,WAS ULTIMATELY CONDUCTED INTO THE MASTER'S PRIVATE ROOM WHERE HE WAS RECEIVED LIKE A PETITIONER HAVE YOU BROUGHT THE BILL OF EXCHANGE WITH YOU ASKED FALK I THINK SO REPLIED THE CRESTFALLEN LEVIN,All fans are inducted into the fastest private room where he was received like a petitioner. Have you brought the bill of exchange with you as fog? I think so. See you guys at Crespo 11.,0.3233381089994509,0.3233381089994509,0.020473993968668978,0.020473993968668978,1
392,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_392_doa16_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.223,209,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_392/odas_separated_preddoa209_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,209.04192654842754,0.041926548427539956,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_392_doa209_spk1.txt,0.34146341463414637,14,41,7.06415065111449,-1.4976590513806567,-8.561809702495147,6.261032323738746,-37.752931795796655,-44.0139641195354,1.69171142578125,1.527130126953125,-0.164581298828125,,THAT IS WHY I HAVE TO FLY AWAY SOUTH AS SOON AS THE GROUND FREEZES AT ALL IT'S WONDERFUL SIGHED PETER I DON'T SUPPOSE ANY ONE ELSE CAN FIND HIDDEN WORMS THAT WAY MY COUSIN JACK SNIPE CAN REPLIED LONGBILL PROMPTLY,"I have to fly away south as soon as the ground raises at all. It's wonderful sight, Peter. I don't suppose anyone else would find it works that way. My cousin Jack Snipcan replied long bill promptly.",0.3165850160003174,0.3165850160003174,0.019514579054448464,0.019514579054448464,1
393,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_393_doa13_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,11.4945,293,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_393/odas_separated_preddoa305_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,304.87508430536354,11.875084305363544,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_393_doa293_spk1.txt,1.1333333333333333,17,15,5.700483084255996,-0.9766837575793375,-6.677166841835334,5.058623634306322,-31.73960739652333,-36.798231030829655,1.2720805406570435,1.038081407546997,-0.2339991331100464,,BUT HOW WILL YOU PASS THROUGH THE BARRIER WITHOUT EXCITING SUSPICION IT SEEMS TO ME,the barrier without a sudden suspicion. It seems to me that he left from Cape to Mill at daylight.,0.348612982999839,0.348612982999839,0.03032867745442072,0.03032867745442072,1
394,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_394_doa77_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.922625,332,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_394/odas_separated_preddoa331_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,331.1503252835161,0.8496747164838894,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_394_doa332_spk1.txt,0.09090909090909091,4,44,3.8564470997840345,-0.4794125667112106,-4.335859666495245,3.1448436198482375,-21.128574008801944,-24.273417628650183,1.325384259223938,1.211028814315796,-0.11435544490814209,,MARGUERITE GOT ACCUSTOMED TO THIS NEW EXISTENCE WHOSE SALUTARY EFFECTS SHE ALREADY REALIZED SHE BEGAN TO SPEND SOME OF HER EVENINGS AT HOME OR IF THE WEATHER WAS FINE SHE WRAPPED HERSELF IN A SHAWL PUT ON A VEIL AND WE WENT ON FOOT,"Hartree got accustomed to this new existence. If it was salutary effects she already realized, she began to spend some of her evenings at home, or if the weather was fine, she wrapped herself in a shawl, put on a veil, and we went on foot.",0.3995823200002633,0.3995823200002633,0.02361231310155861,0.02361231310155861,1
395,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_395_doa31_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,15.923125,308,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_395/odas_separated_preddoa312_slot1.wav,nearest_predicted_doa_to_spk1_gt_doa,1,311.658026235407,3.6580262354070214,2,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_395_doa308_spk1.txt,0.38235294117647056,13,34,3.992645172633464,-0.675374378920795,-4.668019551554259,2.8386356713425447,-22.752400570216082,-25.591036241558626,1.1420083045959473,1.120652437210083,-0.021355867385864258,,THE ONLY EXPENSE EXCEPT THAT OF BOOKS TO WHICH A HOUSE BOARDER WAS THEN SUBJECT WAS THE FEE TO A TUTOR AMOUNTING I THINK TO TEN GUINEAS MY TUTOR TOOK ME WITHOUT THE FEE,"to which a house border was then subject to as the fee to a tutor, a mounting I think to ten kids. My tutor took me without the fee.",0.22874708399831434,0.22874708399831434,0.014365715523699923,0.014365715523699923,1
396,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_396_doa107_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,14.402875,212,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_396/odas_separated_preddoa212_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,211.8169525235157,0.18304747648429043,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_396_doa212_spk1.txt,0.4117647058823529,14,34,6.054500072675162,-1.1782950548262552,-7.232795127501417,5.379299489269632,-32.38366920422462,-37.76296869349425,1.303015947341919,1.2176343202590942,-0.08538162708282471,,STUCK WITH A GALLANT AND FIERY AIR OVER HIS LEFT EYE SUCH WAS THE CHIVALRIC PORT OF PETER THE HEADSTRONG AND WHEN HE MADE A SUDDEN HALT PLANTED HIMSELF FIRMLY ON HIS SOLID SUPPORTER,"The player, the player over his left eye, especially the chivalric portrait, and when he made a sudden halt, planted himself firmly on his solid supporter.",0.2335350510002172,0.2335350510002172,0.016214474610118965,0.016214474610118965,1
397,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_397_doa73_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.983875,199,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_397/odas_separated_preddoa198_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,198.16265913920495,0.8373408607950523,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_397_doa199_spk1.txt,0.46511627906976744,20,43,5.352374306327645,-1.3007600280344347,-6.65313433436208,3.920686188495568,-20.0943796007126,-24.01506578920817,1.2645198106765747,1.2084757089614868,-0.05604410171508789,,JEFF LAID DOWN WHAT HE WAS READING AND STARTED TO TALK ABOUT CARNEGIE THIS CARNEGIE I BET YOU WOULD BE WORTH SAID JEFF CLOSING UP HIS EYES IN CALCULATION AS MUCH AS PERHAPS TWO MILLION DOLLARS IF YOU WAS TO SELL HIM UP,Definitely down what he was saying started to talk about this Carnegie I bet you would be worth As much as perhaps two million dollars,0.18738364999990154,0.18738364999990154,0.010419536946286688,0.010419536946286688,1
398,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_398_doa14_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,17.575875,14,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_398/odas_separated_preddoa076_slot2.wav,nearest_predicted_doa_to_spk1_gt_doa,2,75.54157414706408,61.54157414706407,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_398_doa14_spk1.txt,0.42,21,50,4.301739244835241,-0.8967786564653266,-5.198517901300568,3.7704739614704796,-18.54931643632486,-22.31979039779534,1.3206415176391602,1.1513863801956177,-0.16925513744354248,,AFTER ONE OF THE GREATEST HURRICANES IN THE HISTORY OF IRELAND SOME FISH WERE FOUND AS FAR AS FIFTEEN YARDS FROM THE EDGE OF A LAKE HAVE ANOTHER THIS IS A GOOD ONE FOR THE EXCLUSIONISTS FALL OF FISH IN PARIS SAID THAT A NEIGHBORING POND HAD BEEN BLOWN DRY,Some fish were found as far as 15 yards from the edge of the lake. Have enough? This is a good thing for the exclusions. Follow fish and parents. Said that the neighboring pond had been blown dry.,0.32031901000118523,0.32031901000118523,0.01822492535940232,0.01822492535940232,1
399,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/mic/mic_fileid_399_doa240_3spk.wav,ODAS-SSL-SST-DGSS-MS,separated,1,16.995875,281,/home/shaozi/ucl/code/audition_pipeline/ablation_study/baseline/ODAS/results/ODAS_n_loc+sep+pf/odas_outputs/fileid_399/odas_separated_preddoa289_slot0.wav,nearest_predicted_doa_to_spk1_gt_doa,0,289.03949298754526,8.039492987545259,3,/home/shaozi/ucl/code/audition_pipeline/data/dataset_4mic_3spk/Eval/text/text_fileid_399_doa281_spk1.txt,0.28,7,25,4.633250523603954,-1.331377503523829,-5.964628027127784,3.389115283623308,-21.044905656704238,-24.434020940327546,1.2753500938415527,1.1682653427124023,-0.10708475112915039,,AND BLOOD CURDLING EDITORIALS INCREASED PUBLIC SENTIMENT AGAINST KESEBERG STAMPING HIM WITH THE MARK OF CAIN AND CLOSING THE DOOR OF EVERY HOME AGAINST HIM,"and blood-gurling editorials increased public sentiment against Casablanca, stamping him with a mark of cane, and closing the door in every corner against him.",0.24353870099912456,0.24353870099912456,0.014329282899475581,0.014329282899475581,1
