fileid,mic_file,method,doa_source,speaker_id,duration_sec,gt_doa,steering_doa,predicted_doa_count,predicted_doas,matched_predicted_index,steering_doa_error_deg,beamformed_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,ipdnet_sec,beamforming_sec,whisper_sec,total_sec,ipdnet_rtf,beamforming_rtf,whisper_rtf,total_rtf,under_realtime
315,mic_fileid_315_doa207_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.059875,207,205,3,"205,292,345",0,2.0,beamformed_fileid_315_spk1_ipdnet_doa205_gt207.wav,text_fileid_315_doa207_spk1.txt,0.14814814814814814,8,54,4.105736255645752,1.047912836074829,-3.057823419570923,4.081632614135742,-0.7929735779762268,-4.874606192111969,1.4432634115219116,1.3917920589447021,-0.05147135257720947,HE DID NOT CONCERN HIMSELF WITH THE INTERESTS OF HIS OWN CLASS AND CONSEQUENTLY SOME THOUGHT HIM PROUD AND OTHERS THOUGHT HIM STUPID THE WHOLE SUMMER FROM SPRING SOWING TO HARVEST HE WAS BUSY WITH THE WORK ON HIS FARM IN AUTUMN HE GAVE HIMSELF UP TO HUNTING WITH THE SAME BUSINESS LIKE SERIOUSNESS,"He did not concern himself with the interests of his own class, and consequently some thought proud and others thought him stupid. The whole summer, from spring selling to harvest, he was busy with the work on his farms. And Audemire gave himself up to hunting with the same business-like seriousness.",0.2767433760000131,0.15102648299989596,0.8077825450000091,1.2355524039999182,0.016221887675027694,0.008852730925630811,0.047349851332439956,0.07242446993309845,1
316,mic_fileid_316_doa105_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.557375,105,104,3,"104,147,181",0,1.0,beamformed_fileid_316_spk1_ipdnet_doa104_gt105.wav,text_fileid_316_doa105_spk1.txt,0.024390243902439025,1,41,3.3353469371795654,4.503505229949951,1.1681582927703857,3.3222641944885254,3.441389799118042,0.1191256046295166,1.1849488019943237,1.285881757736206,0.10093295574188232,IT WILL BE SEEN THEN THAT THE COLLEGE EDUCATED MEN AND WOMEN OF MY RACE HAVE ACCOMPLISHED QUITE A FEAT CONSIDERING THEIR ANTECEDENTS AND WHOLLY FOREIGN POINT OF VIEW THEY HAVE HAD TO ADJUST THEMSELVES TO A NEW WAY OF THINKING,"It will be seen then that the college educated men and women of my race have accomplished quite a feat, considering their antecedents and holy foreign point of view. They have had to adjust themselves to a new way of thinking.",0.30381339499990645,0.0439190540000709,0.6478413299996646,0.995573778999642,0.01834912810755971,0.0026525372530410707,0.039127055466199476,0.06012872082680026,1
317,mic_fileid_317_doa4_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.430125,180,188,3,"5,113,188",2,8.0,beamformed_fileid_317_spk1_ipdnet_doa188_gt180.wav,text_fileid_317_doa180_spk1.txt,0.10714285714285714,3,28,3.62821626663208,8.264333724975586,4.636117458343506,3.6167407035827637,7.156591892242432,3.539851188659668,1.1786175966262817,1.2059288024902344,0.027311205863952637,IN THE ORDINARILY ACCEPTED SENSE IN THE REALM OF CONJECTURE IN THE SCHEME OF THINGS IN THE TONE OF ONE WHO MORALIZES IN THE TWINKLING OF AN EYE,"in the ordinary accepted sense, in the realm of conjecture, in the scheme of things, in the tone of one moralizes, in the toad-clink of an eye.",0.2766533930002879,0.04335991500011005,0.6185209250002117,0.9385342330006097,0.015872140503885537,0.002487642228619132,0.03548574235699467,0.05384552508949934,1
318,mic_fileid_318_doa38_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.539,38,34,3,"34,193,321",0,4.0,beamformed_fileid_318_spk1_ipdnet_doa34_gt38.wav,text_fileid_318_doa38_spk1.txt,0.16666666666666666,4,24,7.3584442138671875,3.3581089973449707,-4.000335216522217,7.330526351928711,1.7837669849395752,-5.546759366989136,1.8078627586364746,1.6937260627746582,-0.1141366958618164,NAY EDWARD RECOLLECT THAT I HAVE AS EDITH OBSERVED PASSED MY LIFE IN THE WOODS EDWARD WAS MOST KINDLY RECEIVED BY MISTER HEATHERSTONE EDWARD,"May Edward recollect that I have, as Edith observed, past my life in the woods. Edward was most kindly received by Mr. Heverson. Edward,",0.25715654000032373,0.048454030999891984,0.6127788809999402,0.9183894520001559,0.014661984149627898,0.00276264501966429,0.03493807406351218,0.05236270323280437,1
319,mic_fileid_319_doa41_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.095125,198,205,3,"161,205,350",1,7.0,beamformed_fileid_319_spk1_ipdnet_doa205_gt198.wav,text_fileid_319_doa198_spk1.txt,0.08333333333333333,3,36,3.6098456382751465,3.08665132522583,-0.5231943130493164,3.5897862911224365,2.26063871383667,-1.3291475772857666,1.217628002166748,1.215417504310608,-0.0022104978561401367,THE NEWS FLEW LIKE WILDFIRE GILBERT BLYTHE PORING OVER A TEXT BOOK AT HOME HEARD IT FROM HIS FATHER'S HIRED BOY AT SUNSET AND RUSHED BREATHLESSLY TO GREEN GABLES JOINED ON THE WAY BY FRED WRIGHT,"The news flew like wildfire. Gilbert Blythe, pouring over a textbook at home, heard it from his father's hired boy at Sunset, and rushed breathlessly to Green Gables, joined on the way by Fred Wright.",0.29400578600007066,0.04340817499996774,0.705447130000266,1.0428610910003044,0.017198223821122727,0.002539213664712469,0.04126598255352131,0.061003420039356514,1
320,mic_fileid_320_doa73_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.801625,73,75,3,"75,171,343",0,2.0,beamformed_fileid_320_spk1_ipdnet_doa75_gt73.wav,text_fileid_320_doa73_spk1.txt,0.0,0,38,4.946793079376221,3.788227081298828,-1.1585659980773926,4.933368682861328,2.0295069217681885,-2.9038617610931396,1.458063006401062,1.5233101844787598,0.06524717807769775,EACH TIME THE FLY TOUCHED HIS FACE IT GAVE HIM A BURNING SENSATION AND YET TO HIS SURPRISE IT DID NOT DESTROY THE STRUCTURE THOUGH IT KNOCKED AGAINST THE VERY REGION OF HIS FACE WHERE IT WAS RISING,"Each time the fly touched his face, it gave him a burning sensation, and yet to his surprise, it did not destroy the structure, though it knocked against the very region of his face where it was rising.",0.25184318899982827,0.025958802999866748,0.604848062000201,0.882650053999896,0.015937803168967007,0.0016427932570141836,0.03827758613435017,0.055858182560331364,1
321,mic_fileid_321_doa43_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,18.1805,301,292,3,"43,203,292",2,9.0,beamformed_fileid_321_spk1_ipdnet_doa292_gt301.wav,text_fileid_321_doa301_spk1.txt,0.25,10,40,4.502477645874023,7.665614128112793,3.1631364822387695,4.48685359954834,6.899471759796143,2.4126181602478027,1.1266422271728516,1.3028326034545898,0.17619037628173828,IT WAS FORTUNATE THAT JAMES COULD GO A LONG TIME WITHOUT FOOD FOR IT TOOK NEARLY ALL HE COULD EARN FROM HIS PICTURES TO BUY PAINT AND CANVAS FOR OTHERS I DARE SAY THAT QUITE OFTEN WHEN IT WAS SAID,"It was fortunate that James could go a long time without food, for it took nearly all he could earn from his pictures to buy paint and canvas for others. I dare say that quite often, when it was said, Golden Rule hair store is simply a big red suites.",0.4979428020001251,0.04274614499991003,0.9760390940000434,1.5167280410000785,0.027388839800892448,0.002351208437606778,0.05368604240807698,0.0834260906465762,1
322,mic_fileid_322_doa9_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.829625,9,21,3,"21,196,237",0,12.0,beamformed_fileid_322_spk1_ipdnet_doa21_gt9.wav,text_fileid_322_doa9_spk1.txt,0.24242424242424243,8,33,2.533785581588745,4.8327107429504395,2.2989251613616943,2.5121827125549316,4.255344390869141,1.743161678314209,1.1962350606918335,1.365952491760254,0.1697174310684204,AND THE STORM BROKE THEM OFF AND CAST THEM ON THE GROUND THE OLD OAK HAD NOW ONLY A FEW LEAVES LEFT AT THE VERY TOP THE END IS NEAR HE SAID GRAVELY,"When the storm broke them off, cast them on the ground. The old oak had now over a few leaves left at the very top, and the end near is the greenery.",0.2550939279999511,0.02537804599978699,0.6214175850000174,0.9018895589997555,0.016114969748174775,0.0016031994440668677,0.039256620734857424,0.05697478992709906,1
323,mic_fileid_323_doa100_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.22175,189,189,3,"100,189,303",1,0.0,beamformed_fileid_323_spk1_ipdnet_doa189_gt189.wav,text_fileid_323_doa189_spk1.txt,0.1111111111111111,3,27,3.7272865772247314,2.5500967502593994,-1.177189826965332,3.6976747512817383,1.4172865152359009,-2.2803882360458374,1.2285891771316528,1.2977728843688965,0.06918370723724365,BETWEEN MUNICIPAL AND INTERNATIONAL LAW MOREOVER THE QUESTIONS WHICH SOMETIMES INVOLVE NATIONS IN WAR ARE FAR MORE DIFFICULT AND COMPLEX THAN ANY QUESTIONS THAT AFFECT MERELY INDIVIDUALS,"between municipal and international law. Moreover, the questions which sometimes both nations and wars are far more difficult and complex than any questions that affect merely individuals.",0.24372497300009854,0.02390389399988635,0.46073498899977494,0.7283638559997598,0.016011626324180763,0.0015703775190031599,0.0302682010281193,0.047850204871303224,1
324,mic_fileid_324_doa14_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.503375,14,15,3,"15,54,278",0,1.0,beamformed_fileid_324_spk1_ipdnet_doa15_gt14.wav,text_fileid_324_doa14_spk1.txt,0.6285714285714286,22,35,2.2180566787719727,5.280642986297607,3.0625863075256348,2.1968612670898438,4.385403633117676,2.188542366027832,1.0955986976623535,1.1193588972091675,0.023760199546813965,WHICH HE TOOK FOR THE OCEAN HE NO LONGER KNEW IN WHAT DIRECTION THE SEA LAY HE RETRACED HIS STEPS STRUCK TO THE LEFT BY MAIDEN STREET AND RETURNED AS FAR AS SAINT ALBAN'S ROW,"She took her to the ocean. We no longer know why the direction of the sea went. He retraced his steps, struck to a leg by many stones. In return his form, his same album grew.",0.23711231400011457,0.025558745000125782,0.5079214450001928,0.7705925040004331,0.015294238448087243,0.0016485923226475384,0.03276199182437326,0.04970482259510804,1
325,mic_fileid_325_doa27_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.922,340,338,3,"29,308,338",2,2.0,beamformed_fileid_325_spk1_ipdnet_doa338_gt340.wav,text_fileid_325_doa340_spk1.txt,0.275,11,40,3.0530178546905518,4.063838481903076,1.0108206272125244,3.0375304222106934,3.320441246032715,0.2829108238220215,1.1098443269729614,1.163879156112671,0.05403482913970947,ALL HIS GLOOM AND MISERY VANISHED IN A MOMENT AND HE ANXIOUSLY QUESTIONED THE WELCOME MESSENGER AS TO THE FATE OF THE PRINCESS BUT THE MAGPIE KNEW NO MORE THAN THE LESSON HE HAD LEARNT SO HE SOON FLUTTERED AWAY,"There was always gloom and misery, benched in a moment, and he anxiously questioned the welcome messenger, as to the fate of the prince. But the madfowl, he knew no more than the lessons he learned, so he soon flutter away.",0.2605607170003168,0.15106071499985774,0.6765939900001285,1.088215422000303,0.015397749497714028,0.008926883051640334,0.03998309833353791,0.06430773088289227,1
326,mic_fileid_326_doa143_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.102125,143,142,3,"142,216,283",0,1.0,beamformed_fileid_326_spk1_ipdnet_doa142_gt143.wav,text_fileid_326_doa143_spk1.txt,0.13636363636363635,6,44,4.488811492919922,6.54767370223999,2.0588622093200684,4.471874237060547,5.779587745666504,1.307713508605957,1.2575972080230713,1.4950587749481201,0.23746156692504883,I'M SURE THAT IS ALL YOU COULD EXPECT FROM US THAT'S A MEASLY SHAME FRANK OBJECTED BLUFF IMPETUOUSLY WHEN IT WAS ANDY LASHER WHO BROKE THE WINDOW ADDED JERRY FILLED WITH RIGHTEOUS INDIGNATION YOU ONLY DUCKED FRANK WHEN YOU SAW IT HEADED YOUR WAY,"I'm sure that is all you could expect from us. That's a measly share, Frank. Objective bluffing, impetuously. When it was Andy Ratcher who broke the windows, added Jerry, filled with righteous indignation, you only dumped Frank when you saw it headed your way.",0.26850392500000453,0.04107248200034519,0.8486577090002356,1.1582341160005853,0.015700032890649817,0.0024016010876043293,0.0496229391961663,0.06772457317442045,1
327,mic_fileid_327_doa189_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.22,303,307,3,"191,265,307",2,4.0,beamformed_fileid_327_spk1_ipdnet_doa307_gt303.wav,text_fileid_327_doa303_spk1.txt,0.030303030303030304,1,33,5.210938930511475,5.27174711227417,0.06080818176269531,5.155925273895264,4.028282165527344,-1.12764310836792,1.1592965126037598,1.3154830932617188,0.15618658065795898,THRILLED EVERY NERVE AND MADE ABSOLUTE EXHAUSTION IMPOSSIBLE I SEEMED TO BE WALKING AND WALLOWING IN A CLOUD BUT HOLDING STEADILY ONWARD BY HALF PAST TEN O'CLOCK I HAD GAINED THE HIGHEST SUMMIT,"Thrilled every nerve and made absolute exhaustion impossible. I seemed to be walking and wallowing in the cloud, but holding steadily onward by half past ten o'clock, I had gained the highest summit.",0.25326082099991254,0.023515010999744845,0.4941771680000784,0.7709529999997358,0.016640001379757723,0.0015450072930187151,0.032468933508546544,0.05065394218132298,1
328,mic_fileid_328_doa119_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.21725,119,121,3,"121,153,262",0,2.0,beamformed_fileid_328_spk1_ipdnet_doa121_gt119.wav,text_fileid_328_doa119_spk1.txt,0.22,11,50,4.267866134643555,2.9356908798217773,-1.3321752548217773,4.259347438812256,1.4327678680419922,-2.8265795707702637,1.200866937637329,1.2032643556594849,0.0023974180221557617,LEAVING HARD BROWN DEPOSITS IN THE BOWL IT WAS NOT SO BAD WHERE THERE WERE ONLY MEN OR ELSE ONLY WOMEN IT WAS WHEN THEY WERE VILELY HERDED THAT IT ALL SEEMED SO ROTTEN IT WAS SOME SHAME THAT WOMEN GAVE OFF AT HAVING MEN SEE THEM TIRED AND POOR,It was not so bad when there were only men or us only women. It was when they were violently hurted that it all seemed so rotten. It was some shame that women gave off at having men see them tired and poor.,0.31741606599962324,0.11027894900007595,0.6841560529996968,1.111851067999396,0.018435932916094223,0.006405143039688449,0.039736662533197624,0.0645777384889803,1
329,mic_fileid_329_doa12_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.304125,196,194,3,"194,280,354",0,2.0,beamformed_fileid_329_spk1_ipdnet_doa194_gt196.wav,text_fileid_329_doa196_spk1.txt,0.11363636363636363,5,44,5.031170845031738,4.487577438354492,-0.5435934066772461,5.000664710998535,3.3664605617523193,-1.6342041492462158,1.203633427619934,1.243581771850586,0.039948344230651855,HE DID NOT CARE IN THE LEAST WHETHER THEY FOUND OR NOT AND WHEN CAPTAIN GLOMAX WAS HELD TO HAVE DISGRACED HIMSELF THOROUGHLY BY WASTING AN HOUR IN DIGGING OUT AND THEN KILLING A VIXEN HE HAD NOT A WORD TO SAY ABOUT IT,"He did not dare in the least, whether they found or not, and when Captain Glomax was held to have disgraced himself thoroughly by wasting his power in digging out and then killing our riximals, he had not a word to say about it.",0.26307614999996076,0.03955057799976203,0.563368315000389,0.8659950430001118,0.01520308885886809,0.002285615597423275,0.03255687964577169,0.05004558410206305,1
330,mic_fileid_330_doa67_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,16.471375,67,70,3,"70,289,353",0,3.0,beamformed_fileid_330_spk1_ipdnet_doa70_gt67.wav,text_fileid_330_doa67_spk1.txt,0.4722222222222222,17,36,2.089097023010254,3.224461317062378,1.135364294052124,2.069805145263672,2.2164502143859863,0.14664506912231445,1.0971252918243408,1.1004273891448975,0.0033020973205566406,AND I WOULD HAVE REMOVED MY PALLET BED BUT HE WOULD NOT LET ME TILL HE WAS ABLE TO VENTURE HIMSELF WITHOUT ANYBODY TO SIT UP WITH HIM AND THEN I REMOVED TO MY OWN CHAMBER,"And I would have removed my palapin, but he would not let me tell he was able to venture himself without anybody to sit up with him. And then I removed him to my own chamber. We will go to a place where nobody can hear what we say.",0.24809286300023814,0.08252824700002748,0.6516430080000646,0.9822641180003302,0.015062061485470289,0.00501040423158525,0.03956214997230435,0.05963461568935989,1
331,mic_fileid_331_doa39_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,17.568875,39,35,3,"35,198,275",0,4.0,beamformed_fileid_331_spk1_ipdnet_doa35_gt39.wav,text_fileid_331_doa39_spk1.txt,0.023809523809523808,1,42,4.473772048950195,5.359411716461182,0.8856396675109863,4.465978622436523,4.400728702545166,-0.06524991989135742,1.4634884595870972,1.6072993278503418,0.14381086826324463,MELANCHOLY FOLLOWED BUT BY DEGREES I GAINED A CLEAR CONCEPTION OF MY MISERIES AND SITUATION AND WAS THEN RELEASED FROM MY PRISON FOR THEY HAD CALLED ME MAD AND DURING MANY MONTHS AS I UNDERSTOOD A SOLITARY CELL HAD BEEN MY HABITATION,"Melancholy follows, but by degrees I gained a clear conception of my miseries and situation, and was then released from my prison. For they had called me mad, and during many months, as I understood, a solitary cell had been my habitation.",0.25699380900005053,0.16357867000033366,0.7301464529996338,1.150718932000018,0.014627789713345366,0.009310708283844792,0.04155908975387632,0.06549758775106648,1
332,mic_fileid_332_doa4_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.695625,152,152,3,"7,80,152",2,0.0,beamformed_fileid_332_spk1_ipdnet_doa152_gt152.wav,text_fileid_332_doa152_spk1.txt,0.13636363636363635,3,22,3.626600742340088,4.325349807739258,0.6987490653991699,3.600039482116699,3.338820457458496,-0.2612190246582031,1.3154312372207642,1.4431769847869873,0.12774574756622314,WE A COMMERCIAL PEOPLE WERE OBLIGED TO BRING SUCH SCHEMES UNDER CONSIDERATION AND THE QUESTION OF CONTAGION BECAME MATTER OF EARNEST DISQUISITION,"We, the commercial people, were obliged to bring such schemes under consideration. And the question of engaging became a matter of earnest disquisition.",0.24851476999992883,0.025107160000061413,0.3772115279998616,0.6508334579998518,0.015833378409584126,0.0015996279217974062,0.024032909043116255,0.041465915374497786,1
333,mic_fileid_333_doa167_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,18.04875,167,166,3,"49,166,236",1,1.0,beamformed_fileid_333_spk1_ipdnet_doa166_gt167.wav,text_fileid_333_doa167_spk1.txt,0.0,0,44,6.122358322143555,2.387216806411743,-3.7351415157318115,6.107380390167236,0.6691757440567017,-5.438204646110535,1.3141205310821533,1.2341344356536865,-0.0799860954284668,THESE APARTMENTS ARE MINE NOW THEY HAVE BEEN TRANSFERRED INTO MY NAME AND THEY CAN NEVER AGAIN AFFORD YOU ACCOMMODATION WILL YOU BE SO OBLIGING I AM NOT STRONG AS TO HAND ME THAT WRITING CASE SIR FRANCIS WALKED TO THE TABLE SHE INDICATED,"These apartments are mine now. They have been transferred into my name and they can never again afford you accommodation. Will you be so obliging I am not strong as to hand me that writing case? Sir Francis walked to the table, she indicated.",0.4773008839997601,0.04548271500016199,0.5840810039999269,1.106864602999849,0.02644509364913139,0.002519992520266611,0.0323612994805694,0.0613263856499674,1
334,mic_fileid_334_doa122_3spk.wav,MVDRBeamformer-IPDNet,ipdnet,1,15.262375,245,244,3,"121,189,244",2,1.0,beamformed_fileid_334_spk1_ipdnet_doa244_gt245.wav,text_fileid_334_doa245_spk1.txt,0.13513513513513514,5,37,2.964132785797119,1.49893319606781,-1.465199589729309,2.951375961303711,-0.7255840301513672,-3.676959991455078,1.2476003170013428,1.22360360622406,-0.023996710777282715,BUT WHEN HE TOOK POSSESSION OF MECCA HE MADE THE OLD TEMPLE THE CENTRE OF WORSHIP FOR HIS OWN RELIGION AFTER MOHAMMED DIED A PERSON WAS APPOINTED TO BE HIS SUCCESSOR AS HEAD OF THE MOSLEM CHURCH,"But when under possession of Mecca, he made the old temple the center of worship for his own religion. After Muhammad died, a person was appointed to be his successor as head of the Muslim Church.",0.23933819300009418,0.02457278200017754,0.5172488920002252,0.7811598670004969,0.015681582519109522,0.0016100234727673471,0.03389045885717165,0.05118206484904852,1
