fileid,mic_file,method,speaker_id,duration_sec,gt_doa,mic_channel,convtasnet_source,separated_source_index,oracle_match_si_sdr,enhanced_file,gt_text_file,wer,edit_distance,ref_words,input_sdr,sdr,sdr_i,input_si_sdr,si_sdr,si_sdr_i,input_wb_pesq,wb_pesq,wb_pesq_i,reference,hypothesis,convtasnet_sec,whisper_sec,metrics_sec,total_sec,convtasnet_rtf,whisper_rtf,metrics_rtf,total_rtf,under_realtime
367,mic_fileid_367_doa110_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.839375,261,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,3.9056606441594823,,text_fileid_367_doa261_spk1.txt,0.5641025641025641,22,39,7.623023828677401,3.4838778591627415,-4.13914596951466,6.824989846971007,3.9056800812183186,-2.919309765752688,1.3233562707901,1.4056020975112915,0.0822458267211914,IT WAS HER OWN HEART SINKING WITH ALARM AND TERROR AND OVERFLOWING WITH LOVE SHE OPENED THE DOOR AND STEPPED ACROSS THE THRESHOLD AND ONTO THE COLD DAMP EARTHEN FLOOR OF THE PASSAGE THE COLD SHE FELT REFRESHED HER,"It was her own target. Sinking with alarm and a chair, she flew over the ranch. She opened the door and set her cross with threshold and went to the cold and turned her tent floor up. The cold she felt fresher.",0.11864098700004888,0.44748041599996213,0.31271782500004974,0.8788392280000608,0.007045450736743429,0.026573457506585733,0.01857063133281667,0.05218953957614583,1
368,mic_fileid_368_doa76_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.353375,76,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,6.764322313410206,,text_fileid_368_doa76_spk1.txt,0.375,12,32,5.391430389160449,6.757290879036175,1.3658604898757254,4.613168282092108,6.764337157562741,2.151168875470633,1.3567345142364502,1.4432868957519531,0.08655238151550293,BUT WITH THE PROSPECT BEFORE HIM OF APPROACHING AN INEVITABLE ANNIHILATION HIS AVARICE WOULD BE LIKELY TO GET THE VICTORY OVER HIS CAUTION HIS VANITY OR HIS AMBITION AN AMBITIOUS MAN TOO,"But with the prospect before him approaching an inevitable unification, is Aburus we'd be likely to get the victory over its conscience in these stories of commissioners? An ambitious man too.",0.09927326499996525,0.367890925000097,0.23550146000002314,0.7026656500000854,0.006465892026995058,0.023961567082162523,0.015338742133245827,0.04576620124240341,1
369,mic_fileid_369_doa27_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.974,75,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,2.537765142824648,,text_fileid_369_doa75_spk1.txt,1.0,28,28,6.328425808059809,3.84960734290774,-2.4788184651520684,6.0943706243214475,2.5377679889029885,-3.556602635418459,1.2303584814071655,1.2354381084442139,0.00507962703704834,WHEN SHE PAUSED IN HER LAMENTATIONS ADORABLE PRINCESS SAID HE WHY DO YOU MOURN YOUR TROUBLES ARE NOT WITHOUT REMEDY WHO SPEAKS TO ME SO GENTLY ASKED SHE,Bye.,0.10670266099998571,1.647885728999995,0.23718194099990342,1.9917703309998842,0.006679770940277057,0.10316049386503036,0.014847999311374947,0.12468826411668237,1
370,mic_fileid_370_doa148_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.74225,297,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,1.9708843585339944,,text_fileid_370_doa297_spk1.txt,0.4318181818181818,19,44,1.4293114037750163,4.000439469035118,2.571128065260102,0.7406510821644164,1.978721766232331,1.2380706840679148,1.1864521503448486,1.1705658435821533,-0.015886306762695312,BY THE TIME THE WAR VESSEL HAD ARRIVED AT DE LOS CAYOS L'OLONNOIS HAD MADE HIS PREPARATION TO ATTACK THE PLACE HE HAD PROCURED TWO LARGE CANOES AND IN THESE HE HAD INTENDED TO ROW UP TO THE TOWN AND LAND WITH HIS MEN,"By the time the war was over, the village's colonists, Lord Wilder made his preparation to its headquarters. He had put too large connoisseurs for any means, he had intended to go up to the town and land with his men.",0.11612798500004828,0.4608078620000242,0.31160478399999647,0.888540631000069,0.0069362233272139825,0.027523651958370247,0.01861188215442945,0.05307175744001368,1
371,mic_fileid_371_doa68_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.5555,306,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,6.1105980015853865,,text_fileid_371_doa306_spk1.txt,0.44642857142857145,25,56,4.969788837012637,6.626759998252644,1.6569711612400067,4.905032034594447,6.117878160835245,1.2128461262407981,1.3585110902786255,1.2733004093170166,-0.08521068096160889,AND WHO BEGAN TO RUB A CROW BAR ON A STONE IN ORDER TO REDUCE IT TO THE PROPER SIZE BARTHOLEMY CAREFULLY KNOCKED ALL THE NAILS OUT OF THE BOARD AND THEN FINDING A LARGE FLAT STONE HE RUBBED DOWN ONE OF THEM UNTIL HE HAD FORMED IT INTO THE SHAPE OF A RUDE KNIFE BLADE,"and he began to outcrow bar his sternal over to the decent of proper smells. Bartholomew carefully rocked all the nails out of the board, and then finding a large flat stern, he broke down both of them until he afforded into the shape of a huge mouth made.",0.09816135999994913,0.5504041799999868,0.33862467900007687,0.9871902190000128,0.005929229561169952,0.03324600163087716,0.020453908308421788,0.0596291395004689,1
372,mic_fileid_372_doa161_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.864125,161,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,5.721750739004069,,text_fileid_372_doa161_spk1.txt,0.48484848484848486,16,33,6.144106366160891,5.030592208494723,-1.1135141576661676,5.079468453527412,5.722122607483229,0.6426541539558164,1.6021318435668945,1.6095285415649414,0.007396697998046875,AND PERHAPS LOST FOREVER TO THE COUNTRY AT LENGTH CONGRESS HAVING SANCTIONED THE ENLARGEMENT OF THEIR OWN LIBRARY THEIR LIBRARIAN MISTER SPOFFORD INDUCED THEM TO PURCHASE THE WHOLE MASS JUST AS IT STOOD,"and perhaps lost forever to the country at length. Congress have essentially allowed them to sell the library. They're not a variant, Mr. Slaugert, and just have to purchase the whole mass just as it stood.",0.11858188400003655,0.4120295600000645,0.24011170599999332,0.7707231500000944,0.00703160608688779,0.02443231178611784,0.014238017448281088,0.04570193532128672,1
373,mic_fileid_373_doa55_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,18.24525,176,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.715115295020714,,text_fileid_373_doa176_spk1.txt,0.5454545454545454,18,33,6.148023837518134,4.011690890113996,-2.1363329474041386,5.124997605425213,3.7151421744879753,-1.4098554309372373,1.2026896476745605,1.192225456237793,-0.010464191436767578,A FEW REMAINED FOR THE SUMMER HERE MEN BUILT BOATS AND ROWED AWAY TO KEECHAWIK AND NEUKLUK CARRYING SUPPLIES FOR HUNTING OR PROSPECTING THE CAPTAIN'S VEGETABLE GARDEN IN THE SAND WAS GROWING RAPIDLY,A few revenge for the summer. Here men built boats and rode away into chocolate and milk clubs. Here men took flyers for herring or crescent beans. The captain's bilge of the garden in the tent was throwing rapidly.,0.13559376700004577,0.4148838459999524,0.3551396709999608,0.905617283999959,0.007431729737879491,0.022739279867360133,0.019464774174097962,0.04963578377933758,1
374,mic_fileid_374_doa92_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.93675,253,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.602406847354432,,text_fileid_374_doa253_spk1.txt,0.45454545454545453,15,33,5.360862588598945,3.9520082456516326,-1.4088543429473122,4.222664922694088,3.6025704020956573,-0.620094520598431,1.2867567539215088,1.3139078617095947,0.027151107788085938,CORONEL SHOOK HIM SOLEMNLY BY THE HAND I CONGRATULATE YOUR ROYAL HIGHNESS I WILL ANNOUNCE YOUR DECISION TO THE PRINCESS SHE WILL BE MUCH AMU MUCH DELIGHTED AND HE TURNED INTO THE PALACE,"The new coronal should be now solved right by the hand. I congratulate you, your royal highness. I will announce your decision to the princess. She will be much delighted with nothing but anti-turned into the palace.",0.11822975399991265,0.4080614470000228,0.25515025100003186,0.7814414519999673,0.006980663586574322,0.02409325561279601,0.015064888541191897,0.04613880774056223,1
375,mic_fileid_375_doa192_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.489375,336,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,7.38747357899264,,text_fileid_375_doa336_spk1.txt,0.19444444444444445,7,36,5.547280629662394,7.11221936947119,1.5649387398087962,4.43044602486828,7.388557560636002,2.9581115357677223,1.2894526720046997,1.457793116569519,0.16834044456481934,AFTER TWENTY FOUR EVENTFUL HOURS OUR TWO STUDENTS OF HUMAN MOTIVES FOUND THEMSELVES TOGETHER AGAIN BY THE FIREPLACE IN THE OLD GEORGE SMOKING ROOM THEY HAD RESUMED THEIR OVERNIGHT CONVERSATION IN A STATE OF CONSIDERABLE TENSION,"After 24 eventful hours, our two students of human modems found themselves together again by the fireplace as the old George Swellborn. They had resumed their overnight conversations in a state of considerable tension.",0.11146206200010056,0.37769810500003587,0.2625441339999952,0.7517043010001316,0.006759629276434102,0.02290554402456345,0.015922018511920266,0.045587191812917816,1
376,mic_fileid_376_doa40_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.916,104,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,0.32830928031180934,,text_fileid_376_doa104_spk1.txt,0.46153846153846156,18,39,4.207004595632226,3.0546434483963703,-1.1523611472358555,2.8719207981273085,0.33586642509679043,-2.536054373030518,1.1880576610565186,1.2022367715835571,0.014179110527038574,I VISUALIZED THEM JUST AS I COULD CLOSE MY EYES AND VISUALIZE FOR EXAMPLE THE FIREPLACE IN THE LIVING ROOM OF MY OWN HOME I LOOKED DOWN AT THE GIRL SHE WAS FROWNING AND HER EYES WERE VERY WIDE,"I visualized the bill as design, concluding the rise, visualizing, for example, the fireplace in the living room of my own house. So it's free to look down to the girl, she was frowning, her eyes were very wide. Goodbye.",0.11962311000002046,0.4975126409999575,0.31922070500002064,0.9363564559999986,0.007071595530859568,0.029410773291555777,0.018870933140223495,0.05535330196263884,1
377,mic_fileid_377_doa285_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,15.4635,285,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,4.640469763526214,,text_fileid_377_doa285_spk1.txt,0.40625,13,32,5.282684965567038,5.490582476957972,0.20789751139093404,5.169925239836748,4.6406168009969395,-0.5293084388398084,1.397691249847412,1.4858925342559814,0.08820128440856934,IN A LOW TONE AS IF NOT INTENDED FOR THE EAR OF THE VICTIM DIABOLUS FETCH ME THE RED HOT IRON THE EXPEDITION WITH WHICH THAT TONGUE WOULD DISAPPEAR WAS SIMPLY RIDICULOUS,"in another tone as if not intended for the ear of the victim, the catalyst, the affection of the red hot hot. The expedition with which that tone had disappeared was on simply ridgages.",0.10257805100002315,0.3668538389999867,0.2358206630000268,0.7052525530000366,0.006633559737447742,0.023723855466096726,0.015250147961330023,0.045607563164874486,1
378,mic_fileid_378_doa15_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.431375,85,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,3.462789762218063,,text_fileid_378_doa85_spk1.txt,0.3225806451612903,10,31,5.474130554708201,4.016461196608416,-1.4576693580997846,4.97458952026375,3.4627897645467605,-1.5117997557169898,1.2461479902267456,1.3506793975830078,0.10453140735626221,THE HORRIBLE GLOWING TOOL DISAPPEARED INTO THE NIGHT WHIRLING AS IT FLEW AND FELL FAR AWAY ON THE SNOW THE PRISONER RESUMED DO WHAT YOU PLEASE WITH ME HE WAS DISARMED,The horrible going to the well disappeared into the night whirling as it flew and fell far away on the snow. The prisoner was used to watch him meet with me. He was disarmed.,0.13142469699994308,0.3690668100000494,0.3535532299999886,0.8540447369999811,0.007539548486561908,0.021172558676527203,0.020282578396712173,0.048994685559801285,1
379,mic_fileid_379_doa53_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.999125,248,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,3.836727806358318,,text_fileid_379_doa248_spk1.txt,0.34285714285714286,12,35,4.887681579253308,4.309312492384524,-0.5783690868687845,3.726411134529977,3.836881123444911,0.11046998891493409,1.6076076030731201,1.4907232522964478,-0.11688435077667236,HER ENMITY DID NOT STOP AT THIS ABOMINABLE ACTION BUT SHE LIKEWISE CHANGED THE SLAVE INTO A COW AND GAVE HER ALSO TO MY FARMER AT MY RETURN I ENQUIRED FOR THE MOTHER AND CHILD,"Her enmity did not stop at this evopmentable act two months, but she likewise changed her slave into her calf, and gave her also to my father. The Baroness my return, I inquired to the mother and child.",0.12522468600002412,0.4525147750000542,0.2546820119999893,0.8324214730000676,0.007366537160002302,0.026619886317681307,0.014982065959276687,0.04896848943696029,1
380,mic_fileid_380_doa120_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.50125,216,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,6.31472572138859,,text_fileid_380_doa216_spk1.txt,0.3157894736842105,12,38,4.838156966476196,6.091260932811618,1.2531039663354226,3.322532726147775,6.3205195999642445,2.9979868738164694,1.3411375284194946,1.4637513160705566,0.12261378765106201,EVEN THE FROGS WHO ARE AFRAID OF CRANES CREPT QUIETLY NEAR TO LOOK ON IT WAS NOT LONG BEFORE ANOTHER YOUNG CRANE BEGAN TO SKIP AND HOP AND CIRCLE AROUND DROOPING HIS WINGS AND WHOOPING AS HE WENT,"The men who were the frogs were afraid of cranes, but they were quite near to look on. It was not long before another young crane began to skip and hop and circle around, when drooping his wings and hoping as he went.",0.11482656999999108,0.4543679280000106,0.24105330099996536,0.810247798999967,0.006958658889477529,0.02753536416938175,0.01460818428906691,0.04910220734792619,1
381,mic_fileid_381_doa212_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.232125,246,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.2501994582456186,,text_fileid_381_doa246_spk1.txt,0.17777777777777778,8,45,7.779965942561296,3.8920538219453493,-3.887912120615947,7.008356230445521,3.2502032389338202,-3.758152991511701,1.3281192779541016,1.2296576499938965,-0.09846162796020508,AND ON THE SUCCEEDING DAY FAVOURED TO AN UNCOMMON DEGREE BY A FINE EASTERLY BREEZE WE CLOSED IN WITH THE BARNEVELTS AND RUNNING PAST CAPE DECEIT WITH ITS STONY PEAKS ABOUT THREE O'CLOCK DOUBLED THE WEATHER BEATEN CAPE HORN THE EVENING WAS CALM AND BRIGHT,"And on this exciting day, favored to an uncommon degree by a fine Easterly breeze, we closed in with the barnabouts, and run past Cape Deceit with its stony peaks about three o'clock, doubled the weather being a cake horn. The evening was calm and bright.",0.12643144499998016,0.5285111079999751,0.3467224900000474,1.0016650430000027,0.007336961924311724,0.03067010644363218,0.020120704207986385,0.05812777257593029,1
382,mic_fileid_382_doa34_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.508625,193,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,-15.64039502356589,,text_fileid_382_doa193_spk1.txt,2.6296296296296298,71,27,-7.460600555935901,-1.43464103736462,6.025959518571281,-11.70200801390444,-16.539245950057776,-4.837237936153336,1.067798376083374,1.1198476552963257,0.05204927921295166,THE SUMMER'S FLOWER IS TO THE SUMMER SWEET THOUGH TO ITSELF IT ONLY LIVE AND DIE BUT IF THAT FLOWER WITH BASE INFECTION MEET THE BASEST WEED,"I'm sure that my mom was just a little bit of a fan. And I knew that she would be a fan from time to time. So I think we didn't see if she could help it. I'm sure that she would definitely be a fan. And that means a lot to me. As I said, it's very big. I'm going to go to the window to have a look at the fair cell here.",0.13020035600004576,0.7883265279999705,0.8463274169999977,1.764854301000014,0.00743635528204218,0.04502503925922056,0.04833774308376573,0.10079913762502847,1
383,mic_fileid_383_doa0_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.2795,166,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.3238501448649678,,text_fileid_383_doa166_spk1.txt,0.6190476190476191,26,42,2.9231998934745396,4.514376349305846,1.5911764558313064,2.4891454459382167,3.3239181815108996,0.8347727355726828,1.2155160903930664,1.191488265991211,-0.02402782440185547,HE WOULD NOT ADVERTISE IN PAPERS WHICH HE THOUGHT MIGHT BY THEIR PUBLICATION OF OPINION ULTIMATELY HURT CAPITALISM AS A WHOLE STILL LESS IN THOSE WHOSE OPINIONS MIGHT AFFECT HIS OWN PRIVATE FORTUNE ADVERSELY STUPID LIKE ALL PEOPLE GIVEN UP TO GAIN,"He would add a can on papers which he thought might quieten publication even in the most difficult chapter of the universe. Still less, in those whose opinions might affect you down to my fortune, verse, are stupid like all people come out to claim to me.",0.11101057700000183,0.4726201250000486,0.33451603100002103,0.9181467330000714,0.006819040941060957,0.02903161184311856,0.020548298842103324,0.05639895162628284,1
384,mic_fileid_384_doa36_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.063875,36,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,3.6359264520787993,,text_fileid_384_doa36_spk1.txt,0.8421052631578947,32,38,5.767879029597953,4.2481274296159635,-1.5197515999819897,4.897977460152016,3.63592680110191,-1.262050659050106,1.4265990257263184,1.3673211336135864,-0.059277892112731934,AND BEHOLD PRESENTLY CAME THE KHORASANI SO I CARRIED HIM INTO THE HOUSE AND BROUGHT OUT TO HIM ONE MYRIAD OF DIRHAMS SAYING HERE IS THY MONEY QUOTH HE IT IS NOT MY VERY MONEY HOW COMETH THIS,It is not my very mind. I'll comment this.,0.10873209600003975,0.15216579299999466,0.2540830340000184,0.5149809230000528,0.006768733944956603,0.009472545883231454,0.015817045015602924,0.03205832484379098,1
385,mic_fileid_385_doa92_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.99975,92,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,2,2.4530052600598378,,text_fileid_385_doa92_spk1.txt,0.9772727272727273,43,44,4.76733718408776,3.508776221923599,-1.2585609621641605,3.7493265517350043,2.4532618164224735,-1.2960647353125307,1.1280317306518555,1.1446309089660645,0.016599178314208984,VERY CROSS AND I DON'T WONDER I'M A GREAT TRIAL TO HER SHE WAS TERRIBLY MORTIFIED ABOUT THE PUDDING SAUCE LAST WEEK WE HAD A PLUM PUDDING FOR DINNER ON TUESDAY AND THERE WAS HALF THE PUDDING AND A PITCHERFUL OF SAUCE LEFT OVER,maioria and buddy,0.12212037500000861,3.7785922890000165,0.2839586909999525,4.184671354999978,0.007183657112605104,0.22227340337358,0.01670369805438036,0.2461607585405655,1
386,mic_fileid_386_doa35_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,17.709,142,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,0,1.6236764327801354,,text_fileid_386_doa142_spk1.txt,0.9772727272727273,43,44,5.069877809403637,3.1971074686750893,-1.872770340728548,4.665789680784533,1.6236797523627922,-3.0421099284217408,1.282795786857605,1.1876567602157593,-0.0951390266418457,INSTEAD OF MAKING A FUSS ABOUT THIS HE USED TO CALL FOR PENCIL AND PAPER AND PRACTISE DRAWING FEET UNTIL HE COULD MAKE VERY PERFECT ONES MAJOR WHISTLER SENT HIM TO THE ART ACADEMY IN SAINT PETERSBURG WHERE HE WAS PRAISED BY HIS TEACHERS,First large ladies of the,0.13119760799997948,3.8696629590000384,0.368227395999952,4.36908796299997,0.00740852718956347,0.21851391716076787,0.02079323485233226,0.24671567920266363,1
387,mic_fileid_387_doa54_3spk.wav,ConvTasNet-ConvTasNet_Libri3Mix_sepnoisy_16k,1,16.72775,88,1,JorisCos/ConvTasNet_Libri3Mix_sepnoisy_16k,1,4.315836742673291,,text_fileid_387_doa88_spk1.txt,0.2982456140350877,17,57,6.77534159857256,4.889925491808887,-1.8854161067636728,6.431566577966301,4.31583860766909,-2.1157279702972103,1.6782053709030151,1.4652554988861084,-0.21294987201690674,IT WAS NOT UNTIL SOME DAYS LATER THAT THE CASE CAME INTO MY HANDS AND IN THE INTERVAL THE LOCAL AUTHORITIES HAD NOT BEEN IDLE IT WAS NOTED THAT THE MAN WAS POORLY DRESSED THAT HIS HANDS PROVED HE WAS USED TO MANUAL LABOR BUT THERE WAS NO MARK EITHER ON HIS BODY OR ON HIS CLOTHING,"It was not until some days later that the case came into effect and in the interval the local authorities had not been able to. It was so that this man was fully dressed, so that his hand would prove he was used to a bed and a waiver, but there was no mark either on his body or on his clothes.",0.11692577300004814,0.5633585379999886,0.31700052399992273,0.9972848349999595,0.00698992829280974,0.03367808210906958,0.018950577573189624,0.059618587975068936,1
