fileid,chunk_count,chunk_indices,chunk_clean_files,audio_start_sec,audio_end_sec,audio_duration_sec,gt_dominant_spk1_doa,gt_text_file,input_audio_type,reference_text,hypothesis_text,wer,edit_distance,ref_words,hypothesis_text_cleaned,wer_cleaned,edit_distance_cleaned,ref_words_cleaned
360,5,"1,2,3,4,5",clean_fileid_360_doa104_spk1_1.wav|clean_fileid_360_doa104_spk1_2.wav|clean_fileid_360_doa104_spk1_3.wav|clean_fileid_360_doa104_spk1_4.wav|clean_fileid_360_doa104_spk1_5.wav,6276.0,6296.0,20.0,104,text_fileid_360_doa104_spk1.txt,clean_spk1,WHOSE EYES WERE CLOSED HIS COUNTENANCE PALE DISFIGURED AND BATHED IN TEARS SHE GAZED EARNESTLY ON HIM HER HEART BEAT AND SHE FANCIED SHE BEHELD GANEM BUT YET SHE WOULD NOT BELIEVE HER EYES,"Whose eyes were closed, his count enance pale, disfigured , and bathed in tears . She gazed earnestly at him , her heart beat, and she fancied she'd be held gatham , but yet she would not believe her eyes. [BLANK",0.23529411764705882,8,34,"Whose eyes were closed, his count enance pale, disfigured, and bathed in tears. She gazed earnestly at him, her heart beat, and she fancied she'd be held gatham, but yet she would not believe her eyes. BLANK",0.23529411764705882,8,34
361,4,"1,2,3,4",clean_fileid_361_doa230_spk1_1.wav|clean_fileid_361_doa230_spk1_2.wav|clean_fileid_361_doa230_spk1_3.wav|clean_fileid_361_doa230_spk1_4.wav,6296.0,6312.0,16.0,230,text_fileid_361_doa230_spk1.txt,clean_spk1,MODE BEARD THE OYSTERS AND SCALD THEM IN THEIR OWN LIQUOR THEN ADD IT WELL STRAINED TO THE BROTH THICKEN WITH THE BUTTER AND FLOUR AND SIMMER FOR ONE QUARTER OF AN HOUR PUT IN THE OYSTERS STIR WELL,"Mode, beard the oysters and scald them in their own lecker , then add it well strained to the broth. Zicken with the butter and flour and simmer for 1 /4 of an hour. Put in the oysters stir well.",0.10256410256410256,4,39,"Mode, beard the oysters and scald them in their own lecker, then add it well strained to the broth. Zicken with the butter and flour and simmer for 1 4 of an hour. Put in the oysters stir well.",0.10256410256410256,4,39
362,5,"1,2,3,4,5",clean_fileid_362_doa265_spk1_1.wav|clean_fileid_362_doa265_spk1_2.wav|clean_fileid_362_doa265_spk1_3.wav|clean_fileid_362_doa265_spk1_4.wav|clean_fileid_362_doa265_spk1_5.wav,6312.0,6332.0,20.0,265,text_fileid_362_doa265_spk1.txt,clean_spk1,QUITE REPLIED THORNDYKE I HAVE ENTERTAINED IT FROM THE FIRST AND THE NEW FACTS THAT YOU HAVE GATHERED INCREASE ITS PROBABILITY YOU REMEMBER I SAID THAT FOUR HYPOTHESES WERE POSSIBLE THAT THE ROBBERY WAS COMMITTED EITHER BY REUBEN BY WALTER BY JOHN HORNBY OR BY SOME OTHER PERSON,"""Quite,"" replied Thorndike, ""I have entertained it from the first, and the new facts that you have gathered increase its probability . You remember I said that for hypotheses were possible that the robbery was committed either by Reuben , by Walter, by John Hornby, or by some other person. (upbeat music )",0.08333333333333333,4,48,"""Quite,""replied Thorndike,""I have entertained it from the first, and the new facts that you have gathered increase its probability. You remember I said that for hypotheses were possible that the robbery was committed either by Reuben, by Walter, by John Hornby, or by some other person. (upbeat music)",0.14583333333333334,7,48
363,4,"1,2,3,4",clean_fileid_363_doa336_spk1_1.wav|clean_fileid_363_doa336_spk1_2.wav|clean_fileid_363_doa336_spk1_3.wav|clean_fileid_363_doa336_spk1_4.wav,6332.0,6348.0,16.0,336,text_fileid_363_doa336_spk1.txt,clean_spk1,CHARLES GAVE THEM A GRACIOUS AND A COMPLIANT ANSWER TO ALL THEIR REMONSTRANCES HE WAS HOWEVER IN HIS HEART EXTREMELY AVERSE TO THESE FURIOUS MEASURES,"Charles gave them a gracious and a compliant answer to all their remonstrances. He was, however, in his heart extremely averse to these furious measures. [BLANK",0.04,1,25,"Charles gave them a gracious and a compliant answer to all their remonstrances. He was, however, in his heart extremely averse to these furious measures. BLANK",0.04,1,25
364,4,"1,2,3,4",clean_fileid_364_doa345_spk1_1.wav|clean_fileid_364_doa345_spk1_2.wav|clean_fileid_364_doa345_spk1_3.wav|clean_fileid_364_doa345_spk1_4.wav,6348.0,6364.0,16.0,345,text_fileid_364_doa345_spk1.txt,clean_spk1,DEAR ME IT IS A SAD PITY YOU CANNOT FLY YOURSELF BUT I HAVE NO TIME TO LOOK FOR ANOTHER NURSE NOW SO YOU WILL DO YOUR BEST I HOPE DEAR DEAR,"Dear me, it is a sad pity you cannot fly yourself . But I have no time to look for another nurse now. So you will do your best , I hope. Dear , dear.",0.0,0,32,"Dear me, it is a sad pity you cannot fly yourself. But I have no time to look for another nurse now. So you will do your best, I hope. Dear, dear.",0.0,0,32
365,5,"1,2,3,4,5",clean_fileid_365_doa212_spk1_1.wav|clean_fileid_365_doa212_spk1_2.wav|clean_fileid_365_doa212_spk1_3.wav|clean_fileid_365_doa212_spk1_4.wav|clean_fileid_365_doa212_spk1_5.wav,6364.0,6384.0,20.0,212,text_fileid_365_doa212_spk1.txt,clean_spk1,THIS THIRD BOOK THE STORY OF ANCIENT IRISH CIVILISATION GIVES IN SIMPLE PLAIN LANGUAGE AN ACCOUNT OF THE CONDITION OF THE COUNTRY IN THE OLDEN TIME BUT AS IT IS HERE TO SPEAK FOR ITSELF I NEED NOT DESCRIBE IT FURTHER,"This third book, The Story of Ancient Irish Civilization gives in simple plain language and account of the condition of the country in the old en time, but as it is here to speak for itself, I need not describe it further. [BLANK",0.12195121951219512,5,41,"This third book, The Story of Ancient Irish Civilization gives in simple plain language and account of the condition of the country in the old en time, but as it is here to speak for itself, I need not describe it further. BLANK",0.12195121951219512,5,41
366,4,"1,2,3,4",clean_fileid_366_doa180_spk1_1.wav|clean_fileid_366_doa180_spk1_2.wav|clean_fileid_366_doa180_spk1_3.wav|clean_fileid_366_doa180_spk1_4.wav,6384.0,6400.0,16.0,180,text_fileid_366_doa180_spk1.txt,clean_spk1,UP STEPPED THE SERVANT'S COMRADE AND KNOCKED UPON THE DOOR RAP TAP TAP BY AND BY IT WAS OPENED A CRACK AND THERE STOOD AN UGLY OLD WOMAN BLEAR EYED AND CROOKED AND GNARLED AS A WINTER TWIG,"Upstep the servant's comrade and knock upon the door. Rat, tap, tap. Bye and bye, it was open to crap, and there stood an ugly old woman. Blurred and crooked and gnarled as a winter twig .",0.2894736842105263,11,38,"Upstep the servant's comrade and knock upon the door. Rat, tap, tap. Bye and bye, it was open to crap, and there stood an ugly old woman. Blurred and crooked and gnarled as a winter twig.",0.2894736842105263,11,38
367,5,"1,2,3,4,5",clean_fileid_367_doa261_spk1_1.wav|clean_fileid_367_doa261_spk1_2.wav|clean_fileid_367_doa261_spk1_3.wav|clean_fileid_367_doa261_spk1_4.wav|clean_fileid_367_doa261_spk1_5.wav,6400.0,6420.0,20.0,261,text_fileid_367_doa261_spk1.txt,clean_spk1,IT WAS HER OWN HEART SINKING WITH ALARM AND TERROR AND OVERFLOWING WITH LOVE SHE OPENED THE DOOR AND STEPPED ACROSS THE THRESHOLD AND ONTO THE COLD DAMP EARTHEN FLOOR OF THE PASSAGE THE COLD SHE FELT REFRESHED HER,"It was her own heart, sinking with alarm and terror and overflowing with love . She opened the door and stepped across the threshold and onto the cold damp earthen floor of the passage . The cold she felt refreshed her. [BLANK",0.02564102564102564,1,39,"It was her own heart, sinking with alarm and terror and overflowing with love. She opened the door and stepped across the threshold and onto the cold damp earthen floor of the passage. The cold she felt refreshed her. BLANK",0.02564102564102564,1,39
368,4,"1,2,3,4",clean_fileid_368_doa76_spk1_1.wav|clean_fileid_368_doa76_spk1_2.wav|clean_fileid_368_doa76_spk1_3.wav|clean_fileid_368_doa76_spk1_4.wav,6420.0,6436.0,16.0,76,text_fileid_368_doa76_spk1.txt,clean_spk1,BUT WITH THE PROSPECT BEFORE HIM OF APPROACHING AN INEVITABLE ANNIHILATION HIS AVARICE WOULD BE LIKELY TO GET THE VICTORY OVER HIS CAUTION HIS VANITY OR HIS AMBITION AN AMBITIOUS MAN TOO,_ But with the prospect before him of approaching an inevitable annihilation . His avarice would be likely to get the victory over his caution. His vanity or his ambition. An ambitious man too.,0.0,0,32,_ But with the prospect before him of approaching an inevitable annihilation. His avarice would be likely to get the victory over his caution. His vanity or his ambition. An ambitious man too.,0.0,0,32
369,4,"1,2,3,4",clean_fileid_369_doa75_spk1_1.wav|clean_fileid_369_doa75_spk1_2.wav|clean_fileid_369_doa75_spk1_3.wav|clean_fileid_369_doa75_spk1_4.wav,6436.0,6452.0,16.0,75,text_fileid_369_doa75_spk1.txt,clean_spk1,WHEN SHE PAUSED IN HER LAMENTATIONS ADORABLE PRINCESS SAID HE WHY DO YOU MOURN YOUR TROUBLES ARE NOT WITHOUT REMEDY WHO SPEAKS TO ME SO GENTLY ASKED SHE,"When she paused in her limitations , ""Adorable Princess ,"" said he, ""Why do you mourn? Your troubles are not without remedy. Who speaks to me so gently ? Ask she. But",0.10714285714285714,3,28,"When she paused in her limitations,""Adorable Princess,""said he,""Why do you mourn? Your troubles are not without remedy. Who speaks to me so gently? Ask she. But",0.2857142857142857,8,28
370,4,"1,2,3,4",clean_fileid_370_doa297_spk1_1.wav|clean_fileid_370_doa297_spk1_2.wav|clean_fileid_370_doa297_spk1_3.wav|clean_fileid_370_doa297_spk1_4.wav,6452.0,6468.0,16.0,297,text_fileid_370_doa297_spk1.txt,clean_spk1,BY THE TIME THE WAR VESSEL HAD ARRIVED AT DE LOS CAYOS L'OLONNOIS HAD MADE HIS PREPARATION TO ATTACK THE PLACE HE HAD PROCURED TWO LARGE CANOES AND IN THESE HE HAD INTENDED TO ROW UP TO THE TOWN AND LAND WITH HIS MEN,"by the time the war vessel had arrived at the Los Caos, Loa and Roa had made his preparation to attack the place. He had procured two large canoes, and in these he had intended to row up to the town and land with his men.",0.11363636363636363,5,44,"by the time the war vessel had arrived at the Los Caos, Loa and Roa had made his preparation to attack the place. He had procured two large canoes, and in these he had intended to row up to the town and land with his men.",0.11363636363636363,5,44
371,5,"1,2,3,4,5",clean_fileid_371_doa306_spk1_1.wav|clean_fileid_371_doa306_spk1_2.wav|clean_fileid_371_doa306_spk1_3.wav|clean_fileid_371_doa306_spk1_4.wav|clean_fileid_371_doa306_spk1_5.wav,6468.0,6488.0,20.0,306,text_fileid_371_doa306_spk1.txt,clean_spk1,AND WHO BEGAN TO RUB A CROW BAR ON A STONE IN ORDER TO REDUCE IT TO THE PROPER SIZE BARTHOLEMY CAREFULLY KNOCKED ALL THE NAILS OUT OF THE BOARD AND THEN FINDING A LARGE FLAT STONE HE RUBBED DOWN ONE OF THEM UNTIL HE HAD FORMED IT INTO THE SHAPE OF A RUDE KNIFE BLADE,"And who began to roll crowbar on a stone in order to reduce it to the proper size . Bartholome carefully knocked all the nails out of the board and then finding a large flat stone , he broke down one of them until he had formed it into the shape of a rude knife blade. [BLANK _",0.125,7,56,"And who began to roll crowbar on a stone in order to reduce it to the proper size. Bartholome carefully knocked all the nails out of the board and then finding a large flat stone, he broke down one of them until he had formed it into the shape of a rude knife blade. BLANK _",0.125,7,56
372,4,"1,2,3,4",clean_fileid_372_doa161_spk1_1.wav|clean_fileid_372_doa161_spk1_2.wav|clean_fileid_372_doa161_spk1_3.wav|clean_fileid_372_doa161_spk1_4.wav,6488.0,6504.0,16.0,161,text_fileid_372_doa161_spk1.txt,clean_spk1,AND PERHAPS LOST FOREVER TO THE COUNTRY AT LENGTH CONGRESS HAVING SANCTIONED THE ENLARGEMENT OF THEIR OWN LIBRARY THEIR LIBRARIAN MISTER SPOFFORD INDUCED THEM TO PURCHASE THE WHOLE MASS JUST AS IT STOOD,"and perhaps lost forever to the country at length , Congress having sanctioned the enlargement of their own library . Their librarian, Mr. Spofford induced them to purchase the whole mass just as it stood .",0.030303030303030304,1,33,"and perhaps lost forever to the country at length, Congress having sanctioned the enlargement of their own library. Their librarian, Mr. Spofford induced them to purchase the whole mass just as it stood.",0.030303030303030304,1,33
373,5,"1,2,3,4,5",clean_fileid_373_doa176_spk1_1.wav|clean_fileid_373_doa176_spk1_2.wav|clean_fileid_373_doa176_spk1_3.wav|clean_fileid_373_doa176_spk1_4.wav|clean_fileid_373_doa176_spk1_5.wav,6504.0,6524.0,20.0,176,text_fileid_373_doa176_spk1.txt,clean_spk1,A FEW REMAINED FOR THE SUMMER HERE MEN BUILT BOATS AND ROWED AWAY TO KEECHAWIK AND NEUKLUK CARRYING SUPPLIES FOR HUNTING OR PROSPECTING THE CAPTAIN'S VEGETABLE GARDEN IN THE SAND WAS GROWING RAPIDLY,A few remains for the summer . Here men built boats and rode away to Kachowik and Newclock carrying supplies for hunting or prospecting . The captain's vegetable garden in the sand was growing rapidly. [BLANK_AUDIO,0.15151515151515152,5,33,A few remains for the summer. Here men built boats and rode away to Kachowik and Newclock carrying supplies for hunting or prospecting. The captain's vegetable garden in the sand was growing rapidly. BLANK_AUDIO,0.15151515151515152,5,33
374,4,"1,2,3,4",clean_fileid_374_doa253_spk1_1.wav|clean_fileid_374_doa253_spk1_2.wav|clean_fileid_374_doa253_spk1_3.wav|clean_fileid_374_doa253_spk1_4.wav,6524.0,6540.0,16.0,253,text_fileid_374_doa253_spk1.txt,clean_spk1,CORONEL SHOOK HIM SOLEMNLY BY THE HAND I CONGRATULATE YOUR ROYAL HIGHNESS I WILL ANNOUNCE YOUR DECISION TO THE PRINCESS SHE WILL BE MUCH AMU MUCH DELIGHTED AND HE TURNED INTO THE PALACE,Coronel shook him solemnly by the hand. I congratulate your royal highness. I will announce your decision to the princess . She will be much the lighted and he turned into the palace .,0.09090909090909091,3,33,Coronel shook him solemnly by the hand. I congratulate your royal highness. I will announce your decision to the princess. She will be much the lighted and he turned into the palace.,0.09090909090909091,3,33
375,4,"1,2,3,4",clean_fileid_375_doa336_spk1_1.wav|clean_fileid_375_doa336_spk1_2.wav|clean_fileid_375_doa336_spk1_3.wav|clean_fileid_375_doa336_spk1_4.wav,6540.0,6556.0,16.0,336,text_fileid_375_doa336_spk1.txt,clean_spk1,AFTER TWENTY FOUR EVENTFUL HOURS OUR TWO STUDENTS OF HUMAN MOTIVES FOUND THEMSELVES TOGETHER AGAIN BY THE FIREPLACE IN THE OLD GEORGE SMOKING ROOM THEY HAD RESUMED THEIR OVERNIGHT CONVERSATION IN A STATE OF CONSIDERABLE TENSION,"After 24 eventful hours, our two students of human motives found themselves together again by the fireplace in the old George smoking room . They had resumed their overnight conversation in a state of considerable tension.",0.05555555555555555,2,36,"After 24 eventful hours, our two students of human motives found themselves together again by the fireplace in the old George smoking room. They had resumed their overnight conversation in a state of considerable tension.",0.05555555555555555,2,36
376,4,"1,2,3,4",clean_fileid_376_doa104_spk1_1.wav|clean_fileid_376_doa104_spk1_2.wav|clean_fileid_376_doa104_spk1_3.wav|clean_fileid_376_doa104_spk1_4.wav,6556.0,6572.0,16.0,104,text_fileid_376_doa104_spk1.txt,clean_spk1,I VISUALIZED THEM JUST AS I COULD CLOSE MY EYES AND VISUALIZE FOR EXAMPLE THE FIREPLACE IN THE LIVING ROOM OF MY OWN HOME I LOOKED DOWN AT THE GIRL SHE WAS FROWNING AND HER EYES WERE VERY WIDE,"I visualized them just as I could close my eyes and visualize. For example, the fireplace in the living room of my own home. I looked down at the girl. She was frown ing and her eyes were very wide .",0.05128205128205128,2,39,"I visualized them just as I could close my eyes and visualize. For example, the fireplace in the living room of my own home. I looked down at the girl. She was frown ing and her eyes were very wide.",0.05128205128205128,2,39
377,4,"1,2,3,4",clean_fileid_377_doa285_spk1_1.wav|clean_fileid_377_doa285_spk1_2.wav|clean_fileid_377_doa285_spk1_3.wav|clean_fileid_377_doa285_spk1_4.wav,6572.0,6588.0,16.0,285,text_fileid_377_doa285_spk1.txt,clean_spk1,IN A LOW TONE AS IF NOT INTENDED FOR THE EAR OF THE VICTIM DIABOLUS FETCH ME THE RED HOT IRON THE EXPEDITION WITH WHICH THAT TONGUE WOULD DISAPPEAR WAS SIMPLY RIDICULOUS,"In a low tone, as if not intended for the ear of the victim. Diabolus. Fetch me the red hot iron. The expedition with which that tongue would disappear was simply ridiculous .",0.0,0,32,"In a low tone, as if not intended for the ear of the victim. Diabolus. Fetch me the red hot iron. The expedition with which that tongue would disappear was simply ridiculous.",0.0,0,32
378,5,"1,2,3,4,5",clean_fileid_378_doa85_spk1_1.wav|clean_fileid_378_doa85_spk1_2.wav|clean_fileid_378_doa85_spk1_3.wav|clean_fileid_378_doa85_spk1_4.wav|clean_fileid_378_doa85_spk1_5.wav,6588.0,6608.0,20.0,85,text_fileid_378_doa85_spk1.txt,clean_spk1,THE HORRIBLE GLOWING TOOL DISAPPEARED INTO THE NIGHT WHIRLING AS IT FLEW AND FELL FAR AWAY ON THE SNOW THE PRISONER RESUMED DO WHAT YOU PLEASE WITH ME HE WAS DISARMED,"The horrible, low-ing tool disappeared into the night, whirl ing as it flew, and fell far away on the snow . The prisoner resumed. Do what you please with me . He was disarmed. [BLANK",0.12903225806451613,4,31,"The horrible, low-ing tool disappeared into the night, whirl ing as it flew, and fell far away on the snow. The prisoner resumed. Do what you please with me. He was disarmed. BLANK",0.12903225806451613,4,31
379,4,"1,2,3,4",clean_fileid_379_doa248_spk1_1.wav|clean_fileid_379_doa248_spk1_2.wav|clean_fileid_379_doa248_spk1_3.wav|clean_fileid_379_doa248_spk1_4.wav,6608.0,6624.0,16.0,248,text_fileid_379_doa248_spk1.txt,clean_spk1,HER ENMITY DID NOT STOP AT THIS ABOMINABLE ACTION BUT SHE LIKEWISE CHANGED THE SLAVE INTO A COW AND GAVE HER ALSO TO MY FARMER AT MY RETURN I ENQUIRED FOR THE MOTHER AND CHILD,"_AUDIO _ N_M_T_ did not stop at this abominable action, but she likewise changed the slave into a cow and gave her also to my farmer . At my return, I inquired for the mother and child .",0.08571428571428572,3,35,"_AUDIO _ N_M_T_ did not stop at this abominable action, but she likewise changed the slave into a cow and gave her also to my farmer. At my return, I inquired for the mother and child.",0.08571428571428572,3,35
